Star,Review
5.0,"어깨를 맞추지 기장이 길고 애매합니다. 오버사이즈 L랑 이거 xl랑 번갈아 가면서 입어보고 매장에서 구매했는데, 둘다 핏은 다르긴한데 이걸로 골랏습니다"
5.0,저렴한 가격에 맘에 듭니다 시원한 원단이라 여름에 좋을것 같아요
5.0,저렴하게 구매했구여 어깨패드가 있어서 좀 각이 지네요. 허리 품이 좀 큽니다.
5.0,릴렉스하게 떨어지는 핏입니다. 좀 늘어져 보일수도 있지만 넉넉해서 좋습니다.
5.0,가성비 무탠다드 여름에는 쿨탠다드  최고에요~ 자켓만 3개째인데 좋네요
5.0,재질 너무 좋아요! 여름에도 입을 수 있게 쿨탠다드 구매합니다!
5.0,역시 무탠다드 최고네요 그냥 믿고 샀더니 완벽합니다 굿굿
5.0,177/73 기준 L사이즈 잘 맞습니다 ㅎㅎ 결혼식 잘 다녀왔네요
5.0,여름철 행사 참여용으로 구매했어요  찹찹하니 좋습니다
5.0,확실히 쿨탠다드라 시원하고 핏도 너무 맘에 들어요 
5.0,저주받은 몸 배가나와서 XL는 잠그면 울어요 2XL는 기장이 맘에 안듬. 아쉽지만 2XL가 편하넹요
4.0,먼지가 좀 묻는 다는 단점이 있는데 얇고 착용감 편해요
5.0,배송이 빨라서 정말 좋았고 소재도 시원해서 좋음
5.0,급하게 남편 자켓 알아보던 중 가성비로 겟 했어요 무난 깔끔 그 자체입니다!
5.0,176/76 두루두루 입기 좋습니다 평상시에 여러가지 매치헤서 입으실꺼면 저는 XL을 더 추천드립니다ㅡ
5.0,박스 다 찢어져서 와서 좀 아쉬웠지만 상품은 만족스럽습니다.
5.0,음 좀 가벼운 재질? 배송은 빠르고 좋았어요. 가성비로 입기좋은듯.
5.0,디자인 무난하고 그냥 여름에도 가끔 너무덥지 않으면 입을정도에 두께감인거같아요!
4.0,여름 면접용으로 샀는데 기존 블레이저보다 얇고 좋아요
5.0,할인 행사로 저렴한 금액에 좋은 블레이저 구매하였습니다!
5.0,제품 잘 받았습니다 제가 입기에 조금 핏한거 같네요 
5.0,2xl이지만 실 105사이즈 느낌 입니다  잘 입을께요
5.0,릴렉스핏이라해서 구매했는데 정핏 뜹니다 일단 소매가 작아서 늘여야 되겠군요 쿨소재라지만 지금 입기에 더울듯 소재는 좋아 보여요
5.0,블레이저 처음 사봤는데 너무 만족합니다.  사이즈도 딱 맞아서 좋아요
5.0,쿨탠다드는 오리지널에 비해 좀 작은느낌이에요 
5.0,쿨탠다드는 오리지널에 비해 좀 작은 느낌이 있는거 같네요 감안하고 시켰는데 딱 맞아요 한여름에는 좀 힘들거같지만 옷은 좋아요
5.0,그냥 무난한 블레이저입니다. 어디든 입기 좋아요
5.0,간절기에 입기 딱 좋은 것 같아요 초여름에도 잘하면 가능할 듯? 그냥 무난한 블레이저입니다. 추천추천
5.0,스판이 있어서 활동에 아주 좋네요. 어깨가 넓은편인데 잘 맞네요.
5.0,디자인은  상품 사진과 똑같습니다. 잘 늘어나서 입기 편하구요. 한여름은 입기 어렵지만 봄가을은 가능합니다.
5.0,"출퇴근때 입을 블레이저가 필요했는데, 마침 무신사의 블레이저가 가격도 좋고 이전에 구매해봤어서 구매했는데 역시 아주 딱 맞고 좋네요 ㅎㅎ 다른 색상도 구매할거같아요!"
4.0,매장에서 보고 샀는데 배송도 정말 빠르고 좋습니다
5.0,출근룩으로 입기 딱 좋습니다. 어깨가 꽤 있는 편인데도 편하게 입기에 좋네요. 가격도 적당한 편이라 만족스럽습니다.
5.0,적당한 가격에 좋은 블레이져 하나 장만했네요 블레이져가 없어서 하나 장만한건데 아주 만족스럽습니다
5.0,질 좋네요 마감도 좋고 핏도 괜찮고 추천합니다. 다만 약간 작게 나온건지 제가 큰거지 모르겠는데 어깨 좀 있으면 한 치수 크게 입어야겠네요
5.0,박스가 좀 찢어져서 와서 아쉬웠지만 제품 자체는 만족합니다 정사이즈 가시면 될것같네요
5.0,여기저기 매치해서 입기 좋습니다 여름만 아니면 다 입어도 좋을 것 같습니다
4.0,깔끔한데 많이크네요 ㅎㅎ  살좀 빼서 오버핏으로 입어야겠어요!
4.0,약간 정핏에 가깝고 여름옷 치고는 두께도 있는편이에요. 시원하지는 않고. 봄.가을에 입기 좋을것 같아요.
5.0,덩치가 있어서 오버핏인데도 딱 맞는느낌이라 굉장히 만족했네요
5.0,여름 경조사용으로 샀는데 장례식 치르는 동안 덥지 않게 잘 입었습니다.
5.0,남자친구 몸에 딱 잘맞고 예뻐요 살짝 와이드해서 더 좋아요
5.0,쿨탠다드지만 두께감이 어느정도 있어서 한여름은 힘들 거 같아요 핏감이랑 재질은 최고입니다
5.0,"제품은 괜찮은데 포장에 좀 더 신경 썼으면 좋겠습니다. 배송도중 상자가 찌그러지는 일이 많은데, 박스포장 안에 옷 비닐만 달랑 씌워 보내서, 훼손될 가능성이 많아 보입니다. "
5.0,디자인 이쁘네요 추천드립니다 한여름 빼고 입기 좋아요
5.0,출근복장으로 항상 구매하는 무신사 스탠다드 수트에요
5.0,어깨선 좋고요 가벼워요 !! 한 여름은 아니여도 쌀쌀한 날씨에는 좋을거 같아요!
5.0,어깨선에 딱 맞고 가볍고 시원합니다 선선할때 입으면 딱 좋은거 같아요
5.0,어깨는 맞도 소매가 쪼끔!!길긴해도 만족해서 아주좋아오!
4.0,사이즈 어깨에 딱좋아요 기장도좋고 만족합니다!
5.0,여름에 입기 딱 좋은 소재 색감 너무너무 맘에 들어요~ 역시 무텐입니다. 가격까지 생각하면 이만한 옷은 없는 듯 합니다~ 여름행사 모임 걱정없어요
5.0,"일단 디자인은 무난하고 여름용이지만 좀 더워서 봄, 가을에 휘뚜루마뚜루 입기 좋은듯 합니다"
5.0,소재 얇아서 더울 때도 입을 수 있어요 배송 빠르고 좋습니다
5.0,기장도 딱좋고 핏도 좋아보이고 어깨도 넓어보여요
5.0,초여름에 입기 좋은 것 같아요. 공식적인 자리에 걸치고 나가기에 적당한 것 같습니다.
5.0,여름에 단정하게 입고 참석하는 장소에서 걸치기 적당한 것 같습니다.
5.0,검정 셋업이 없어서 이번에 구매했습니다. 색도 가격대비 고급스럽고 얇은편이라 덜 덥고 좋습니다 :)
5.0,3xl라지 평소에 입는데 살짝끼어요 100키로는 그냥 여름에 한손에 드는용으로 구매하세요. 더워서 못입어요
5.0,쿨탠다드라 그런지 가볍고 시원한 느낌이라 아주 좋아요
5.0,"사이즈도 잘 맞고, 시원해서 착용감이 좋습니다. 만족합니다."
4.0,"잘받았습니다 봄가을용 똑같은거 있어서 여름용 쿨탠다드 구입했는데 아쉽게도 한여름에 입기에는 살짝 두께감이 있어요 한여름에 입을수있는 린넨, 모시? 소재가 많이 들어간 버전이 있으면 좋을거 같습니다"
5.0,진짜 실제로 보면 예쁘고 생각보다 얇아서 더 좋아요
5.0,가격도 저렴하고 퀄리티도 좋네요! 깔끔한 블레이저입니다! 과하게 크지않아서 좋네요🧡
4.0,무광이지만 고급스러운 소재같아요. 쿨탠다드지만… 글쎄요 한여름에 아직 입어보진 않았지만 더울것같습니다. 실내에서 주로 생활하고 잠깐씩만 햇빛을 본다면 가능할지도.
5.0,시원한 소재 블레이저가 필요해서 구매했어요.  완전 시원하진않지만 여름에 착용하기에는 괜찮을꺼 같아요!
5.0,"편하고 너무 좋습니다. 면접때문에 여름에 입게되었는데, 얇아서 좋아요~"
5.0,"면접 볼때 잘 입었어요~ 얇아서 너무 좋았고, 너무 편안합니다!!"
5.0,오버오버하게 입기 좋은 핏인듯 합니다. 편한거 좋아하면 추천
5.0,배송이 상당히 빨랐고 디자인이 깔끔해서 좋아요
5.0,사이즈도 잘 맞고 디자인도 깔끔하게 잘 나온것 같아요
5.0,가격대비 핏 질감 짱 조흐네용 아주 맘애 듭니닷 ㅎ 남자옷 찾기는 잘 모르는데 무탠다드가 잇어 져어용
5.0,친구가 샀는데 후기를 제가 쓰네요 잘 맞으니 환불 안한 거 같아요
5.0,남자친구 사줬는데 괜찮다고합니다앙 옷걸이에 보내쥬ㅓㅆ고 배송 엄청 빨라요
5.0,점점 더워지는 요즘 같은 날씨에 입기 괜찮습니다. 그렇다고 밖에서 입을 정도는 아닙니다. 실내용으로 만족합니다.
5.0,출퇴근 전투용으로 완전 최고에여 시원하고 좋아뇨
5.0,이가격에 이퀄리티~ 출퇴근 전투용으로 완전딱이에요 션해요
5.0,얇고 움직이기 편해요! 한여름은 힘들겠지만 적당히 시원해서 좋아요. 경조사 있을 때 잘 애용하겠습니다
5.0,여름엔 수트를 안 입는데 경조사용으로 시원해서 제격입니다
5.0,봄초여름가을까지 입을수잇겠어요 한여름은 힘들듯  스판잇어 편합니다
5.0,라인이 안들어간 여름용 블레이져입니댜 어깨나 팔기장은 정사이즈고 여름용이라 경조사용으로 한벌씩 필요할것같습니다
5.0,"여름에도 정장을 입어야하는 전투용 정장을 위해 블레이저를 구입했습니다. 기존에 입던 슬랙스와 셋업으로 활용할 수 있고, 무엇보다 시원합니다. 물론 땡볕에 있으면 덥겠지만 확실히 통기성이 좋습니다 ㅎㅎ 깔별로 사놓을까 고민중"
4.0,소재가 얇아서 더운 날씨에도 어느정도 가능할 거 같아요
5.0,보통 100사이즈를 입는데 자켓 L사이즈가 딱 맞았습니다.  릴렉스드핏이지만 그렇게 넉넉하다는 느낌은 안듭니다.  허리라인이 안들어가서 좀 더 클래식한 느낌으로 입기 좋습니다. 
5.0,베이직한 검은색 블레이저입니다 쿨탠다드 재질인데 처음에 만져보면 막 엄청 얇거나 그런느낌은 아닌데 입어보니 검은색인데도 불구하고 막 덥거나 그렇지는 않네요 
5.0,사이즈 적당하고 여름에 입기 딱 좋습니다 굿이요
5.0,편히 입을 수 있어요 딱 좋습니다 가격대도 싸고 딱 좋아요
5.0,여름에 입기 시원하고 핏도 잘 나와서 데일리로 강추합니다!
5.0,색감 뚜렷하고 핏이 딱 나와서 입기 너무 좋아요! 여름에 입기도 시원합니다
5.0,너무 시원하고 스탈 깔끔해서 출근용으로 딱입니다!
5.0,아주아주마음에듭니다 재구매의사 백프로입니다
5.0,옷좋습니다. 길이도 적당하고 핏도좋습니다. 많이파세요
5.0,색감도 이쁜거같고 적당한 오버핏에 편해서 아무때나 입기 좋은거같아요
4.0,기장도 적당하고 단정하고 포멀한느낌 나서 좋습니다.
5.0,역시 무탠다드입니다 가성비도 좋고 대만족입니다
5.0,좀 크긴 하지만 그래도 이쁩니다 후회 없는 상품이네요
5.0,사이즈 기장 손목 다 딱 맘에 들었고 재질도 시원해서 좋았어요 깔끔하고 진작에 살 걸 그랬습니다. 굿
5.0,사이즈 기장 손목 다 딱 맘에 들었고 재질도 시원해서 좋았어요 깔끔하고 진작에 살 걸 그랬습니다.
5.0,아주좋아요 이쁘고 옷핏이 예술입니다 여름에 입기좋은거같아요
5.0,라지구매했다가 너무 타이트해서 손움직이가 불편해 엑라로 교환했습니다
5.0,여름 경조사에 급히 걸치려고 샀는데 핏이 기대 이상입니다. 마침 할인까지 받아 더욱 만족합니다. 
5.0,잘 입겠습니다. 감사합니다. 배송도 빠르고 좋아요. 
5.0,보통 블레이저 보다는 얇은 편이에요 세일해서 저렴하게 구매
5.0,생각보다는 두꺼웠지만 그래도 입기에 편하고 좋네요
5.0,가볍게 입기 좋습니다 세일할 때 쿠폰까ㅣ해서 잘 샀습니다
5.0,너무 마음에 듭니다. 신축성도 좋고 사이즈도 딱 맞습니다. 색깔별로 구매합니다.
5.0,어깨쪽 패드가 뭐랄까 살짝 전형적인 슈트스타일 저처럼 라운드숄더있으면 좀 떠보여요
5.0,어깨 사이즈 알맞고 스타일도 잘 살아서 좋아요. 가성비 최고입니다.
5.0,너무 이뻐요 여름에 그래도 한번씩 걸치려고 구입했어요 만족합니당
5.0,블레이저가 오래되서 새로 구매했습니딘. 원단도 좋고 착용감도 좋습니다. 사이즈도 저정도 되면 2xl 구매하시면 됩니다.
5.0,딱 맞고 시원하고 핏이 정말 이쁘네요 잘 입겠습니다
5.0,가볍고 시원한 원단이라 잘 입고 다닐것 같아요 굿
5.0,166/72 사이즈 딱 좋습니다. 너무 크지도 작지도 않아서 입기 너무 편해요.
5.0,깔끔하고 편하게 잘 맞아요 앞으로도 꾸준히 입을 수 있겠네요
5.0,검은색 컨셉으로 사진찍을려고 샀는데 원단도 얇고 딱좋네요 강추
5.0,검은색 컨셉으로 사진찍을려고 샀는데 원단도 얇고 딱좋네요
5.0,마음에 듭니다. 적당히 입으실거면 정사이즈 좀 힙하게 입으려면 한사이즈업
5.0,사이즈 아주 좋습니다. 재질도 쿨탠다드니까 아주 기대됨
5.0,블랙이라 무난무난 일부러 사이즈 업했는데 약간 힙함
5.0,얇아서 요즘 같은 초여름 날씨에 입기 좋았어요 더 더워지면 린넨으로 가야할 듯 합니다
5.0,움질일때편하고 고급져보여요 소재가 여름에입기괜찮아요
5.0,"맞춤 제작한거처럼 팔길이, 총장, 핏 다 딱 맞아요 무난하게 입기 좋을거 같아요"
5.0,결혼식장 갈때 입으려고 샀는데 아주 잘 쓰고있습니다!
5.0,간절기시즌이나 초여름까진 괜찮아요! 핏도 이쁘고 딱이에여
5.0,쿠팡배송 급.. 급하게 필요했는데 빨리 온것만으로도 만족인데 핏도 맘에들고 소재도 시원해서 좋아요!
5.0,작지도 않고 딱 맞아요! 면접룩으로 픽업 급하게했는데 가격도좋고 최고입니다
5.0,사이즈 딱 맞고 너무 좋아요!  덕분에 결혼식에도 입고 가고  장례식에도 잘 입고 갔습니다!  감사해요!
5.0,"블레이저, 정장용으로 샀는데 8월 한여름에는 불가능 "
5.0,제가 생각했던 검은색이고 시원한 재질입니다 굿
5.0,배송은 말그대로하루만에 바로오네요 포장도잘되서오고 바지를먼저사둔게있어서 셋으로 맞추기위해 마이까지구입한건데아주좋습니다
5.0,직장인이라면 여름에도 입어야하는 기본 자켓~ 남편이 각종회의에 참석할때 캐주얼하면서도 단정한 자켓을 원해서 구입했어요. 키 183에 82키로로 팔다리가 긴편이라 2xl사이즈가 아주 잘 맞더라고요. 구김도 거의없고 두께도 한 여름빼고는 입을 수 있는 휘뚤마뚤 자켓입니다. 무신사스탠다드는 바느질도 부자재도 믿음이 가서 남편이 아주 좋아한답니다.
5.0,결혼식때 입으려고 급하게 샀는데 너무 만족스럽습니다 재질도 시원하고 좋아요
5.0,배송 진짜 빠르게 옵니다 쿠팡마냥.. 그리고 옷자체도 가격대비 정말 만족스러워요
5.0,가볍게 경조사용으로 샀는데 캐쥬얼하게 입기좋네오 가격도 착하구 기본적으로 어깨패드가 잘 잡아줘서 핏이 잘 사는데 정사이즈보다는 한사이즈 올리는게 더 이쁜거 같네요 매장에서 m입었을때 오히려 좀 답답해보이는 느낌이 있었는데 L이 딱 예쁜듯
5.0,무탠다드 가성비가 정말 좋아오 이정도 품질에 이 가격이면 만족
5.0,사계절용으로 입어도 될거같아요 여름에는..실내에서 사진 찍거나 그럴때만..
5.0,만족합니다~ 배송도 빨랐어요~ 이상 없이 잘 받았습니다.
5.0,여름 재킷이 필요해 구매했습니다. 핏이 약간 큰 감이 있지만 예쁘게 잘 입겠습니다.
5.0,너무이쁘네요 디자인도좋고 아주좋습니다 색감도같음
5.0,일단 너무 편하고 좋습니다 ㅎㅎ 굿입니다 자주 사용할 것같아요
5.0,사이즈도 적당한 오버핏이라 핏이 마음에 들어요 시원하게 입을 수 있을 것 같아요
5.0,만족합니다 고급스러운 정장느낌보단 캐쥴얼하게 입기 더 좋지않을까 싶습니다
5.0,완전 여름용은 아니라 봄가을이라고 봅니다. 그러나 클래식하게 입기에 좋으며 전 캐쥬얼하게 입기위해 한사이즈 업. 만족합니다
5.0,"사이즈, 색감 모두 만족합니다 무신사 옷 잘하네! 배송도 빠르고 항상 만족합니다."
5.0,"여름에 경조사때 입을 옷이 없어서 구매했는데, 재질이 시원시원해서 너무 좋습니다. 다만, 릴렉스핏이라 요즘양복처럼 엄청 핏하진않아서 완전 정장 느낌은 내기 힘들 것 같습니다."
5.0,가격 대비에 퀄리티가 상당히 좋아요 재구매 의사 있습니다
5.0,매장에서 입어보고 샀어요 겨울빼고 아주 잘 입을것같습니다 경조사있을때 입을려구 샀어요 아주마음에듭니다 ㅎㅎ
5.0,급해서 빨리 주문했는데 제품도 좋고 시원할거 같네여
5.0,잘입을게요 급해서 사긴했는데 편하게 입기 좋네요
5.0,급하게 필요해서 삿어요 제품은 좋아요 감사합니다
5.0,급하게 필요해서 찾아보고 구매했습니다 무탠다드제품 맘에 듭니다
5.0,더도말고 덜고말고 그냥 딱 기본템으로 무난한 거 같아요
5.0,여름에 입을일 있을거같아서 샀는데 얇아서 딱좋고 생각보다 편합니다 
4.0,기장은 맞지만 어깨 라인이 살짝 작은 감이 있습니다 기장 맞춰서 입는걸 더 좋아해서 교환하지 않았지만 저랑 스펙 비슷하신분은 L사이즈를 입어도 될거같습니다
4.0,아주 만족스럽습니다. 여름 자켓이랑 달리 각이 잡혀있어요
4.0,핏이 아주좋습니다. 옷 질감도 아주좋아서 편합니다. 일반 여름 자켓이랑 다르게 각?이 잡혀있어요
4.0,아주 만족스럽습니다. 다만 초여름엔 못입어요. 오늘 입었는데 점심엔 땀 줄줄 흐릅니다.
5.0,세일 때 여름 회사 출퇴근용으로 구입했습니다 핏은 와이드 핏인데 출퇴근 하기에 무리는 없어 보입니다 시원하게 여름 출퇴근용으로 좋을거 같습니다
5.0,원하던 핏 잘나와서 만족스럽습니다 초여름까진 괜찮을것 같습니다
5.0,쿨탠다드 블레이저 처음 사보는데 확실히 얇고 핏 좋은게 느껴지네여.
4.0,가볍고 얇아요 그런데 약한 재질이 아닙니다. 핏감이 딱 서는 핏은 아니지만 말 그다로 릴렉스드하게 편안하게 입을 수 있어요  포장도 섬세하게 잘 되어 왔고 배송도 빨랐어요  가격대비 이런 퀄리티 흔치 않은것 같아 무신사에서 다른 자켓도 알아보는 중입니다
4.0,무신사에서 옷 이번에 처음 받았는데 배송도 빠르고 이 가격에 이 퀄리티라니... 주변에서 왜 무신사를 그토록 추천했는지 너무 잘 알겠네요! 매우 만족합니다 :)
5.0,적당히 루즈하게 원파던 핏나옵니다 한여름은 무리지만 초여름까진 입을 수 있을거같습니다
4.0,"가격대비 최상급입니다. 다만, 쿨탠다드인데 드라이크리닝을 권유하는 건 좀 아쉽네요. 물 세탁이 가능한 제품도 만들어 주셨으면 좋겠습니다. 땀이 많아서 ㅠㅠ"
5.0,아주 맘에 들구 사이즈도 딱입니다 잘 입겠습니다아
5.0,가성비 좋습니다 색상이나 원단이 생각보다 고급스럽네요
5.0,가성비 좋습니다 색상이나 원단이 생각보다 고급스럽네요  시원한 재질이지만 한여름에 입기는 더울 것 같아요 
4.0,기본 블레이저보다 가볍고 그렇다고 마냥 얇지도 않고 걍 사계절 내내 쿨탠다드 블레이저.
5.0,소재도 얇고 시원해서 편하게 입기 좋습니다. 겨울빼곤 입을수 있을듯
5.0,약간 넉넉하게 맞는거 같습니다 감사합니다 잘입을게요
5.0,"키 173입니다. L로 살지, XL로 살지 한참을 고민하다 둘 다 사서 입어보고 L 환불했습니다. 이 옷은 전체적으로 루즈하고 박시하게 입는게 이쁩니다. 소매 길이가 길긴 한데 수선 가능하면 수선하거나 그렇지 않다면 접어서라도 입는 게 낫습니다. L도 핏이 나쁘지 않게 떨어지는데  일반 정장 자켓과 비슷해서 뭔가 스타일리쉬한 맛이 덜해요."
5.0,가격 너무 좋게 잘샀네요.. 맘에 들고 배송 왜케 빨라 진짜..
5.0,이쁩니다 결혼식때문에 샀는데 여름엔 못입을듯
5.0,이뻐요 근데 재질이 생각보다 두꺼워서 여름엔 못입을듯
5.0,사이즈는 정사이즈 입으세요 배송 엄쩡 빠릅니다
5.0,믿고사는 쿨텐다드 역시ㅜ좋습니다 다음에 또 살께요
5.0,가격대비 퀄리티도 좋고 아주 마음에들어요 추천합니다
5.0,가격대비 상품이 좋네요 배송도 빠르고 잘입읏게용
5.0,적당히 입기 좋은 것 같아요. 처음에 후기 찾아보고 XL 구매했다가 좀 큰 것 같아서 L로 바꿨는데 만족스럽습니다.
5.0,사이즈도 좋고 재질도 좋고 너무 만족합니다. 추천드려요
4.0,제품이 얇아서 여름에 입기 좋습니다. 사이즈도 정사이즈라 입기 편합니다. 177/83 인데 xl사이즈 아주 잘맞습니다. 소재가 고급스러워 가성비 강추합니다
5.0,쿨텐다드 우먼스 베이직 블레이저 l사이즈가 약간 불편했는데 이거 입으니까 사이즈는 비슷한데 훨씬 편해요
5.0,아주 이쁘게 핏이 잘 떨어집니다 하나쯤 가지고있어야하는 필수템이죠!
5.0,확실히 일반 블레이저보다도 시원하고 좋네요 튼튼하구
5.0,아주 시원하지는 않지만 자켓 각은 잘 잡아줘요. 추천합니다. 
5.0,간절기 조사용으로 입을 자켓으로 구매합니다. 아우터 105사이즈 입고요. 어깨 딱 맞습니다 크지 않아요.  대신 허리와 가슴이 넉넉하고 여유 있습니다. 딱 붙지 않아서 만족합니다.  뒷트임도 있고요. 괜찮네요. 색감도 또렷한 블랙이며 캐주얼하게 단품으로 또는 쿨탠다드 세미 와이드나 레귤러 슬랙스 등과 매치하면 보기 좋은 한벌 수트로 입을수있어서 좋네요. 엄청 얇진 않지만 시원하고 좋습니다. 35도 이하의 한여름에도 괜찮을거같고요. 지금 입기 딱 좋아요. 추천합니다. 
4.0,제품 가성비 아주 좋은 제품입니다 많이 얇아서 여름에 입기 시원하네요 사이즈는 정사이즈 입니다 가격이 저렴해서 다른 색상 재구매 의사 있습니다
5.0,쿨탠다드 바지만 사다가 블레이져가 아쉬워서 구매했어요 실패하지 않습니다 핏도 가격도 너무 맘에 듭니다
5.0,매번 구매하지만 여름용으로 다시 샀어요 핏도 맘에 들고 가성비도 너무 좋아서 맘에 들어요
5.0,좋네요. 여름철 입기 좋을거같고 스트레치 짱 좋으네여
5.0,배송도 빠르고 색상.재질.모양 도 좋습니다.  좋지 않은것은 택을 단추에 매달아놔서 택을 제거하지않고는 입기가 어렵네요
5.0,"사이즈는 여유로워요. 자켓이뻐서 바지도 추가로 구매했어요. 제가 팔이 긴편인데 소매는 좀 짧은거 같아요. 재질이나 핏은 좋은데, 자켓 아랫단 마감은 좀 아쉽네요."
5.0,"사이즈는 여유로워요. 자켓이뻐서 바지도 추가로 구매했어요. 제가 팔이 긴편인데 소매는 좀 짧은거 같아요. 재질이나 핏은 좋은데, 자켓 아랫단 마감은 좀 아쉽네요. "
5.0,여름 입기에 너무 좋아요. 한두해만 입어도 본전뽑아요
4.0,"생각보다 크지 않고 적당함 사이즈네요. 재질, 빛깔 모두 괜찮습니다. 그리 시원하진 않네요."
5.0,옷이 조금 오버핏이지만 그래도 잘 맞는거 같아요
4.0,정사이즈네요. 디자인도 좋구요. 여름 원단이라 구매했는데...... 살짝 두꺼운것같아요
5.0,6월 중순 까지는 입을 수 있을 듯 합니다 기본 블레이져로 무탠만한 것도 없는듯요
5.0,너무 마음에 듭니다. 스타일 내기 딱 좋은거 같아요.
5.0,면접용 셋업으로 삼 정장같진 않아서 비캐용으로 좋은듯
5.0,저렴하고 데일리 입기 좋아요 ㅋㅋ 다음에도 구매할것 같아용 더 얇으면 여름철에 좋을듯요
5.0,"시원한 소재, 디자인과 핏 좋구요. 할인되어 만족해요"
5.0,"디자인, 품질, 핏 모두 만족스러워요. 할인 받아 굳굳!"
5.0,하객용 구매. 갓탠다드 믿고 구매하는 제품. 소매길이 어깨 다 저한테 맞아서 매우 만족.
5.0,이뻐요ㅎㅎ 다른색상도 구매하고싶네요 잘 입겠습니다.
5.0,"핏 괜찮고, 시원해요. 배송도 생각보다 빠르게왔어요. "
5.0,무신사 처음으로 입어봤는데 착용감 편하고 핏도 아주 좋았습니다. 대만족입니다 :)
5.0,결혼식때매 급하게 필요했는데 덕분에 잘 입었습니다. 
5.0,면접 때 필요해서 구매했습니다. 가성비 좋아요! 사회 초년생들에게 강추합니다.
5.0,여름 블레이즈 찾으시는 분은 그냥 이거 구매 하세요. 가성비도 좋고 스타일도 너무 좋아요.
5.0,여름용  정장은 없어서 맞추긴 부담스럽고  후기에  가성비 좋다는 말에 구매해 봤어요 ~~ 음 ~ 가격이 좋아서 일단 구매는 했지만 막 그렇게  고급스럽지는 않아요 ~  그렇다고 싸구려까지는 아닌데 케주얼하게 입기는 괜찮으나 어디 격식 차리는 경조사나 그런 자리에는 좀 그렇네요 ~~ 반품은 귀찮고 그냥 편하게 한번씩 입으려구요 
5.0,일단 이쁘고 재질도 나쁘지 않고 무난하게 입고 다니기 좋은 것 같아요.
5.0,가볍고 옷도 이뻐서 회사에 두고 입기 편할 것 같아요
5.0,배송빠르고 쿨탠다드답게 재질도좋고 시원하게 입을수있습니다
5.0,갑자기 자켓이 필요해서 샀는데 가격도 괜찮고 무난하게 잘 입은거 같아요
5.0,진리의 무탠다드. 한여름에도 입을 수 있는 두께감
5.0,디자인 깔끔하고 재질도 좋은거 같아요 옷걸이도 감사합니다
5.0,합리적인가격으로 편하게 입을수 있어서 좋았어요^^
5.0,사이즈도 적당하고 좋아요 추천합니다. 배송도 빨랐어요
4.0,이벤트상품이긴한데 한 개쯤 있어도 나쁘지않은것같아요
5.0,위 아래 모두 쿨탠다드로 맞췄습니다 이번 여름 하나 또 시원하게 얻어가네요
5.0,한여름은 힘들것 같습니다 솔직하기 하지만 가을이랑 초여름은 쌉가능
5.0,오! 사실 잘못주문했는데 너무 괜찮은데요? 요즘 나오는건 까칠까칠한대 이건 부들해요!!  릴렉스핏인거 감안해서 넉넉허게 입으려고 샀어요! 
5.0,편하게 입을려고 샀습니다 구김 안가긴 하는데 생각보다는 더울거 같아요
5.0,무신사는 처음 구매인데 저렴한 가격에 좋은 물건 구매 했네요. 제품 질도 상당히 좋습니다. 
5.0,무신사는 처음 구매인데 저렴한 가격에 좋은 물건 구입했네요. 제품 질도 상당히 좋습니다. 
5.0,딱 좋네요 역시 신사중의 신사 무신사! 대만족합니다 너무너무 시원하잖아
5.0,릴렉스 핏이어서 살짝 넉넉한 느낌입니다. 쿨탠다드라고 엄청 시원한?건 아니에요!
5.0,생각보다 얇진 않아서 좀 더울 수 있겠단 생각이 드네요
5.0,여름이라 쿨탠다드 블레이저 하나 샀습니다 붙는게 싫어서 릴랙스드로 하나 샀어요 일반 레귤러 투엑스랑 비스무레 합니다 허리 라인이 좀 덜들어간 정도? 
5.0,"이 자켓 구매한 후 정말 만족스럽습니다. 디자인이 깔끔하고, 소재도 훌륭해 보였습니다. 입었을 때 핏이 잘 맞아서 편안하고 스타일리시하게 착용할 수 있었습니다. 특히 가볍고 통기성이 좋아서 다양한 계절에 활용할 수 있을 것 같아요. 전반적으로 만족스러운 제품이었습니다."
5.0,맞아요 출근할때 계속입을거같아요  잘입을게요~
5.0,캬 이 가격에 이정도면 걍 색깔별로 쟁여도 됳 정도네요 굿
5.0,기본템으로 대충 휙휙 입고다니려고 샀는데 생각보다 좋네요 굿 디테일은 살짝 아쉬운데 저렴하니 오케이
5.0,무탠다느는 가성비입니다 시원하고 핏 좋습니다 내부 마감이 조금 아쉽긴하나 가격대비 훌륭합니다
5.0,루즈하게 입을라면 오버사이즈의 블레이져나 한사이즈 업 추천
5.0,셋업 말고 프리하게 입을라면 한사이즈 업 기장은 그럭저럭 괜찮음
5.0,창고에서 급하게 빼면서 떨어뜨렸는지 먼지가... 걍 손으로 털고 입습니다. 제품자체는 마음에 듦.
5.0,쿨터치 샀다가 반품하고 구매. 다른 브랜드는 팔이 항상 길었는데 무탠은 딱맞아서 좋음.
5.0,초여름까지 입을 수 있을 정도로 시원한 재질입니다. 기장감은 좋은데 어깨는 조금 크네요..!
5.0,쿨탠다드도 샀습니더 여름에도 입을 수 있겠네요~ 만족해요
4.0,기본으로 입기 좋아요  굿굿 여름ㅈ에 입기엔 더울듯 합니다  
