Star,Review
5.0,여기 저기 편하게 걸쳐 입기 좋아요. 무난한 색상이라 이너에 어떤 옷을 입어도 잘어울립니다. 지퍼가 아래위로 2개 있어 듀얼이라  좋아요.
5.0,아빠 사드렸는데 너무 만족하고 잘 입고 계셔요 굳굳
4.0,요즘 인기탬 득탬했습니다. 제가 커서 저한테 조금 작은게 아쉽네용
5.0,여름에 조끼를 입을 수 있나... 걱정했는데 되게 얇아서 괜찮았어요 예뻐요
3.0,싼맛에 입기 그럭저럭 괜찮은데 그냥 그래요 한철 입고 버릴 듯
5.0,지금은 더워서 자주 안입긴 하는데 봄이나 가을에 스타일 좋게 입을 수 잇어서 좋은거 같아요
5.0,무난하게 어떤 옷에 입어도 잘 어울릴 거 같아서 좋아여
4.0,얇아서 막 걸치기 좋고 밋밋한 티 위에 코디하기 좋아요~~^^
5.0,저한테는 좀 크긴 했는데 그래도 잘 입고 다닐 것 같아요
5.0,생각보다 품이 좀 커서 당황했는데 그래도 편하게 잘 입을 것 같아요
5.0,잘 어울리는거 같고 좋습니다. 다른것도 살펴봐야겠어요
4.0,배송 하루만ㄴ에 왔고 사진이랑 똑같ㄹ아요 이뻐요 쓸데도 많고 잘 입고잇어오
4.0,핏이랑 사이즈 적당하고 디자인이 만족스럽습니다. 
5.0,나일론 셋업으로 받쳐입을려고 샀는데 괜춘하네요 지금 입긴 좀 더운데 조금 서늘해질때 입으면 괜찮을듯
3.0,기장이 많이 짧아요 키 큰 남자들에게는 다소 이상할 수도
4.0,아래 끈도 잘 되어있고 원단도 나쁘지 않습니다!! 그리고 여름에 입기너무 좋은것 같습니다~ 가격도 좋은것같습니다
4.0,놀러갈때 입으려고 샀는데 흰티에 입었는데 아주 맘에 들고요 재질은 생각보다 단단한비닐느낌입니다
4.0,얇고 괜찮긴한데. 그냥 막 입기 괜찮을듯요. 생각보다는 별로지만 .운동할때 입을까 한거라 주머니에 지퍼가 있었으면 더 좋을거 같아요.
4.0,색감도 선명하고 가볍고 얇은 재질입니다 코디하기 좋아요
5.0,기장감도 좋고 색감도 이쁘고 찰떡이네요 깔별로 구매해야겠어요
5.0,조끼는 처음으로 사봤는데 예쁘고 좋아용 사이즈도 좋아요
4.0,생각보다 넉넉하게 맞지는 않아요! 제 체형이신 분들은 완전 오버핏으로 입고 싶으면 한사이즈업 추천드려요! 그래도 힙하고 조아요
5.0,일단 가벼워서 여름에 입기 너무 좋아요 가을에는 롱슬리브 레이어드해서 입으면 예쁠 거 같아요 여름 반팔코디에 질렸다면 추천드립니다. 부자재 퀄리티도 나쁘지 않아요
5.0,"사이즈, 핏 둘다 잘맞고 무난하게 입기 좋은 옷인것 같음"
5.0,하나 가지구잇으면   여러모로 활용하기 좋은 나이론조끼 같아요~ 후드 줄은 긴편입니다~ 여름에 밖에 입구  겨울에 안에 입기 좋을듯 합니당
5.0,"걸쳐입는 옷을 좋아해서 조끼류를 좋아하는데 딱 찾던 스타일이라 고민없이 구매했어요. 주렁주렁 걸치는 것을 좋아하지 않는 아인데,  아이도 배송된 상품 보더니 마음에 들어 하네요. 흰티, 검은티 등등 색상 상관없이 입어도 다 잘 어울릴 것 같아요."
4.0,지퍼가 잘 껴서 살짝 아쉬운데 그거빼곤 매우 좋아요!!
5.0,상품배송 포장 모두 굿입니다. 코디하기에 매우 좋은 제품입니다.
5.0,배송도 매우 빠르고 제품포장도 굿. 활용을 많이할수 있는 재품입니다.
5.0,여름 휘뚤마뚤 조끼로 딱이에요!! 시원하고 가볍고 흰티에 레이어드하기 좋아용!!
5.0,가볍게 휘뚜루 마뚜루 걸쳐입고 나가기 좋은 베스트입니다. 흰색 티셔츠랑 매칭하면 이쁘게 입을 수 있어요
5.0,진짜진짜 가볍고 파슬파슬하고 예뻐여!!! 다른 브랜드도 사봤는데 제일 가볍고 편안하고 예쁨!!
5.0,예뻐요! 정말 기본적이 나일론 베스트예요 근데 후드 끈이 너무 길어서 조금 애매해요 
5.0,구매해놓고 변덕이 들어서 주문 취소했다가 출고처리 되어서 그냥 배송 받아버렸는데 막상 입으니 무난해서 그냥 입으려고요! 사진상에는 그리 크게 안 보이는데 막상 입으면 M사이즈치곤 크고 펑퍼짐한 느낌이었습니다! 
5.0,고급스럽고 여기저기잘어울릴듯 색감이좋습니다! 잘입을게요
5.0,배송도 빠르게 왔고 원단도 얇고 부드러워서 여름에 입기 좋았고 투 웨이라 코디 활용도도 높습니다. 퀄리티에 비해 가격도 저렴한 편이라 잘 입고 있어요
3.0,좋아요 얇고 가볍게 걸쳐입기 좋아요. 지퍼가 살짝 아쉽긴 하지만요
5.0,반팔 위에 그냥 입어도 귀엽고 지퍼 올려서 아방하게 입어도 넘넘 기여워요 ㅎㅎ
5.0,배송도 빠르고 아무대나 걸쳐입기 좋아요! 바스락재질에 투웨이지퍼 좋아요
5.0,제가 이 옷을 구매하였는데 목 늘어남도 별로 없고 변색도 잘 되지 않아서 매우 만족스럽고 잘 구매했다고 생각합니다.
5.0,엄청 가볍고 여름에 가볍게 걸치기 좋아요 ! 재질도 생각보다 튼튼해서 오래입을수잇을거같아요
5.0,힙해지고 싶은 날에 입어용 안에 어두운 색이랑 입거나 완전 흰색반팔이랑 입고 청바지에 잘어울려요
5.0,장점은 얇아서 한여름에 입었는데도 그냥저냥 견딜만했어요 또 가격대비 싸고 이뻐서 좋아요 단점은 모자각이 이쁘게 잡히는 편은 아니고 주름이 잘진다는 점 정도인 것 같아요!
5.0,색감도 너무 마음에 들고 배송도 너무 만족 스럽습니다 ㅠㅠ 잘 입겠습니다 !
5.0,여름에 편하게입기 너무좋은거같아요 완전잘삼
5.0,박시한 오버사이즈 티셔츠 위에 입어도 핏되는 티셔츠에 입어두 이쁨
5.0,"여름에 반팔망 입기 심심할 때 포인트로 아주 좋아요! 완전 가볍고, 얇아서 더운 거랑 크게 상관 없어요 바스락 거리는 재질이라 휘뚜루마뚜루 입기 좋습니다:)"
5.0,라지 사이즈가  딱 좋아요 얇지만 많이 흐물거리지는 않아서 만족합니다 
4.0,"여유지게  입고싶어서 S, M 엄청 고민했는데 S 사이즈도 전혀 작지않네요. 딱 이쁘게 맞아요. 내피없는 얇은 한겹이라 한여름에도 멋내기용으로 가능합니다."
5.0,하나쯤 갖고있으면 유용할듯 개얇아서 막걸치기좋음
5.0,가격대비 좋습니다~~ 통기성은 없지만 얇아서 봄가을 입기 좋을 듯합니다.
5.0,포장 꼼꼼하고 예뻐요 전체적으로 만족스러운 제품입니다
5.0,심심한 흰티에 이거 입어주면 참 이뻐요 근데 아쉬운건 쪼금 구리다는거 
5.0,심심한 흰티에 이거 입어주면 참 이뻐요 근데 아쉬운건 쪼금 구리다는거
5.0,더울때 입어도 패션력이 상승한거 같은 느낌이라 힘스터 느낌 잘 낸거 같아요! 처음으로 힙함걸 사봤는데 완전 좋네요? 이런 맛에 힙하게 입는구나 생각 들었습니다 이쁜 옷 감삼당 
4.0,여름이나 초가을에 입기 좋아보여요. 스타일 내기도 편해요
5.0,군더더기 없이 깔끔한 집업후드 입니다 여름에 입기 딱 좋고 편안합니다
5.0,아무옷에나 휘뚜루 마뚜루 입어도 잘 매치 되는 편안한 옷이구요 여름꺼라 시원합니다
5.0,옷이 어중간할때 급히 껴입고 여름에 나가기 좋을거 같아 구매했습니다
3.0,실밥이 생각보다 꽤 풀려있는채로 와서 아쉽긴한데 싼값한다 생각해서 나름 괜찮아요 모자는 꽤 커서 쓰고다니기에는 별로에요
5.0,동생 거 대신 주문해줫는데 힙하게 잘 입음 보는 저도 맘에 드네여
5.0,한 여름에 입기는 덥지만 편할고 입기 좋아요 세탁 후 변형없고 배송 빠르고 화면과 색상 비슷합니다
5.0,디자인이 밋밋하지도 않고 개성이 있고 가격도 좋고 세탁후의 변형도 없어서 싸고 엄청 좋은것 같아요
5.0,배송도 삐르게오고 제퓸도 완전 제스타일입니당!
5.0,마른 채형인데도 불구하고 저가 원하는 사이즈 딱 그대로 여서 좋아요!
5.0,배송도 빠르고 옷도 예쁘고 포장도 좋아요 좋습니다
1.0,옷이 너무 저렴하고.. 딱 가격만큼이에여 얇아서 가볍기는 함
5.0,배송도 빠르고 가격도 착한데 가격대비 퀄리티도 좋고 실물도 엄청 이쁩니다. 정말 잘 산거 같아 좋습니다
5.0,처음으로 나일론 베스트를 입문해보았는데 만족하면서 입는중입니다. 모자끈은 생각보다 길어서 빼고 사용중입니다~
5.0,고르고 고르다 맘에드는 제품 골랐습니다.  딸 아이가 조끼 노래를 부르고 다녔는데 저렴하게 이쁜제품으로 잘 샀습니다. 감사합니다. 
5.0,평소 xl-xxl 입습니다. 운동한 체형입니다. 잘맞고 기장도 제가 딱 원하는 기장이어서 정말 만족합니다. 다른 색으로 하나 더 구매하려고 합니다.
5.0,여름 필수템인듯합니다 아주 깔끔하고 끈이 포인트!
5.0,배송이 진짜 빠르고 디자인이 너무 예뻐요 자주 입을것 같습니다
5.0,재질도 괜찮고 두껍지 않아서 편하게 입을 수 있어요
5.0,사이즈 딱 맞고 두번째 구매입니다. 약간 아쉬운건 구겨진게 잘 안펴져요 ㅜ
5.0, 얇아서 여름에 반팔이랑 같이 입으면 막 덥진 않은데 한여름에는 조금 더울 수도 있을 거 같아요 밋밋한 코디에 포인트 주기 좋습니다
4.0,잘 맞는데 끈이 좀 길고 지퍼가 빡빡한 편이네요오
5.0,엄청 얇아서 좋고 지퍼도 투웨이라 좋아요~~ 모자도 널널하고 반팔티에 걸치기 좋아오
5.0,제가 산거 보고 아빠가 예뻐서 하나 더 구매했어요! 캐쥬얼하게 입을 수 있어서 좋고 아빠는 M 샀는데 딱 맞았어요!
4.0,날씨 진짜 너무 더운데 얇아서 좋아요 흠이 있다면 끈 길이가 너무 긴거..?
3.0,흰색 반팔티에 입기 좋고 배송도 빨리왔는데 스트링이 불량네요 
4.0,옷도 괜찮고 가격도 착하고 배송도 빨리오고 좋아용
5.0,요즘 날씨에 입기도 적당하고 전체적으로 핏이나 디자인이나 좋았습니다
5.0,레이어드해서 입으면 힘해서 좋아요 생각보다 오버핏은 아니지만 그래도 심플하게 입기 좋아요
5.0,동생주려고 구매합니다. 밋밋한 룩에 입어주면 포인트 되서 좋아용.
2.0,우선 상품이 생각했던 것보다 얇고 조금 큰 것 같습니다. 그리고 제질이 예상했던 것보다는 조금 부실(?)한 것 같아서 조금은 아쉬운 것 같아요🥲 그래도 가격을 생각하면 나름 만족합니다😊 여름철에 입기 좋은 좁은 조끼이니 가을 되기 전에 구매하시는 것 추천해요👍👍👍
5.0,굳굳 갑자기 땡겨서 샀는데 좋아요  힙하고 편합니다
5.0,아직은 좀 덥지만 살짝 습함만 풀려도 입고다니면 멋질거같아요.
4.0,품이 사이즈에비해 좁긴하지만 멋스럽게 입을수있어요
5.0,가격도 착하고 사이즈 잘 맞습니다 어떤옷이든 잘 어울려요
5.0,흰색 반팔위에 입으몀 예쁘고 어울리고좋은듯ㅇㅇ 한여름에입으면 좀 더움
5.0,예뻐요! 근데 주머니에 물건넣으면 옷이 좀 많이 쳐지는것같아요 ㅠ 그래서 주머니에 물건 많이넣으면 안될것같아요! 옷은 예쁩니다👍🏻
5.0,무난하게 힙하게 입기좋아요! 바스락거리는 나일론 소재라서 편하고 좋은것같아용 많이 두껍지도않고 얇지도 않아요
5.0,원하던 핏이 나와서 마음에 들어요 편하게 입기 젛습니다
5.0,은근히 손잘가는 편한템인데 잘못입으면 낚시꾼같애영
4.0,생각했던거보다  훨씬 얇음 그래도 여기저기 입어도 무난하게 잘 어울림
5.0,옷 너무 이쁘게 잘 입고 있어요 편하고 가벼워서 좋아요
5.0,아이가 좋아해요 잘입고  다녀요   무지검정이라 무난하니  입기 좋아요
4.0,"진짜 여름에 겉옷으로 입기딱 좋은것 같아여  그리고 코디하기도 편하고,나중에 한개 더 사고싶어여!"
1.0,제품 수령후 세탁망에 넣어 세탁후 옷걸이로 자연건조했어요 입으려고보니 주머니가 뜯어져있네요 교환문의하니 세탁후라 안되고 AS도 받아보고 불가 할 수 있고 반송될수 있다면서 그마저도 2-3주소요된다는데 맡기라는건지 버리라는건지.. 시간낭비 돈낭비 이런 제품은 처음 사보네요
1.0,재질이 정말 얇고 약해요 세탁망에 넣어 세탁했는데 주머니쪽 바로 뜯어짐
5.0,가볍고 얇아서 여름에 가벼운 겉옷으로 입기에 너무 좋아요 밑단에 스트랩있어서 디테일 잡을 수 있는 점도 좋습니다
5.0,여름에 입을 수 있을 정도로 얇고 s사이즈 핏이 딱 좋아요!
4.0,생각보다 얇고 크고 이뻐요!  가볍게 데일리로 입기 좋을 것 같아요~
5.0,디자인이 너무 예뻐서 어디에나 잘 어울려요. 데일리 룩으로 딱이에요.
5.0,너무 너무 이뻐요 잘 입고 다닐 거 같아요 내일 또 입어야지
5.0,은근 배송 빨리오고 가성비 좋게 잘산거 같았어요
5.0,귀여운 옷이예요 남자 분들이 입었을 때 더 예쁘긴 하지만 여자가 입어도 귀엽습니다. 얇고 바스락한 소재인데 입으묜 기분 좋아요
5.0,사이즈도 맞고 옷도 예쁘고 가성비도 좋았습니다!!
5.0,길지 않을까 걱정했는데 딱 원하는 기장 핏이여서 좋았어요
5.0,예쁘고 너무 흐물흐물하지도 않고 얇아서 여름입기좋습미다
4.0,원단이 가볍고 시원해요 여기저기 코디해서 입기 좋아요
5.0,스타일이 심심할 때 포인트로 입기 좋아요 두껍지도 않고 딱좋습니다
5.0,옷이 얇아서 여름에 입기 괜찮고 가격도 저렴해서 좋아요
4.0,소재가 얇아서 여름용으로 좋네요 사각거리는 소재입니다
3.0,너무 얇아서 놀랐네요. 여름이라 얇은게 좋긴 하지만 너무 얇아 세탁할때 구김이 걱정입니다.
5.0,한여름에 입기는 조금 그렇고 여름끝나갈때에 입기는 너무이쁠꺼같아요
5.0,괜찮을라나 생각하며 구매했는데 사이즈도 너무 좋고 재질도 기격대비 너무 좋은거같아요 일단 너무 예쁨..
5.0,너무 이쁩니다 가성비로 최고에요 여름 필수템입니다
5.0,엄청 얇아서 한여름에도 편하게 걸치기 좋습니당
4.0,배송도 빨리오고 색상도 검은색이라 코디할때도 편해요
4.0,정사이즈로 주문했었는데 핏이 아주 마음에 들어요
4.0,오오 가볍게 입기 좋아요 안에 반팔티에나 그냥 입거나 할수있네요
4.0,입어보고 좀 커서 s 살걸 그랬나 했는데 널널한 티에 입으니까 예뻐요. 좀 비닐같지만 얇아서 가볍고 딱 맞는 티랑 입을 때는 옆에 스트링 조여서 접어 입으면 예쁨 👍
4.0,굿 좋아요 예쁘고 살짝 힙해요. 신납니다 우후 맨날 입을게요
5.0,이런 종류의 옷을 도전해보기 위해 첫 구매했어요
4.0,얇고 여름에서 가을로 넘어갈 때? 그쯤 입으면 좋을 것 같아요
5.0,운동할때 입어요 편하고 반팔 바람막이 필요하시면 꼭 사십시오
5.0,음 맞긴한데 저한테는 핏이 어정쩡하네요 살을 빼고 잘 입도록 하겠습니다
5.0,그냥 가볍게 걸쳐서 포인트를 줄 수 있는 베스트입니다
3.0,너무 얇아서 비닐처럼 느껴져요. 아들은 어떨지 모르겠어요.
5.0,적당히 이쁘고 얇아서 지금같이 더운날 입기좋은거 같아요
5.0,옷이 핏하게 잘 나왔습니다. 무난한 기본 아이템인 것 같아요.
5.0,여름에 입고다닐 기본적인 아이템입니다. 사이즈는 m이 핏하게 딱 맞는 것 같아요. L 샀으면 너무 부해보이는 느낌 들었을 것 같네요.
5.0,포인트 주려고 샀는데 너무 이쁘네요 진짜 얇아서 늦여름부터 입음될듯!!
5.0,포인트주려고 샀는데 왠걸 너무이쁘네요 진짜얇아서 늦여름부터 입음될듯!
4.0,낚시룩이에요 흰티에 입으면 휘뚜루마뚜루 산책룩으로 딱이에요
5.0,대충입어도 너무 예쁩니다. 진짜 맛도리 옷이 맞아요.
5.0,딱 적당히 얇고 예뻐서 너무 만족하고 입고 있습니다. 
5.0,가격대비 디자인이나 디테일도 괜찮고 안에 흰티 하나 이너해서 입고 바지 버뮤다 입어주면 케주얼하게 잘 입고 다닐거같아여
4.0,상품 자체는 꽤 괜찮음. 재질이나 두께도 엄청 앏은 편이라서 그런건진 모르겠지만 마감 상태는 그냥 그럼. 실밥 되게 많이 튀어나옴. 제품 자체는 좋고 배송도 빠른 편
5.0,제 키에 비해선 길이가 긴 편이지만 밑에 스트링으로 조이면 됩니다!! 너무 이뻐요 배송도 빨랐어요!
4.0,가격대비 완전 괜찮아요!! 편하게 입고 다니기 좋아요
4.0,깔끔하고 디자인도 이쁘네요 날씨 너무 덥지만 않을때 입으면 좋겠네요
5.0,가볍게입기좋고 반팔위에 걸치면 따악 좋습니다잉
5.0,가볍게 입기 좋고 스타일링하기 편해여 반팔위에 입으면 따악입니다
5.0,사놓고 한번도 못입었네요 코디하기가 어려워요
5.0,사이즈 작을까봐 고민했는데 딱 맞게 이뻐요 사이즈 굳
4.0,소재가 앏고 가벼워서 안입은듯 편해요 여기저기 입기 좋아요
5.0,소재가 앏고 여기저기 입기 좋아요 가벼워서 안입은것 같아요
5.0,투웨이라서 코디하기 너무 이뻣고 얇아서 반팔에 입기 좋았어요
5.0,스트링도 맘에 들었고 투웨이라 코디하기 더 편했어요
5.0,깔끔하고 배송도 괜찮았고 여름에 입고 하기에도 괜찮은 거 같아요
5.0,좋은 가격에 구매해서 좋아요 옷도 예쁘고 흰반팔티랑 입으면 더 예쁜 거 같아요 얇아서 여름에도 입을 수 있어요
5.0,진짜 살짝 추울 때나 옷에 포인트 내고 싶을 때 입으면 좋을 거 같아요
4.0,반팔이나 나시 위에 걸쳐입기 좋아요 지퍼는 진짜 별로네요
5.0,새로운 스타일에 도전하고 싶어서 구입해봤는데 나쁘지 않았습니다.  
4.0,생각보다 얇고 여름에 입기 좋고 긴 끈이 포인트인것 같습니다 바람막이보다 요즘 손이 가는 제품입니다
5.0,흰티 위에 입으면 제일 이쁘게 입을 수 있는 거 같아요 스포티한 느낌 좋은 거 같슴다 ㅋㅋ!
5.0,사이즈가L이여서 작을줄알았는데 제가생각한 스타일 그대로라 좋았고 무게는 가벼워요! 
5.0,흰티 위에 걸치기 아주 좋고 덕분에 주머니가 아주 넉넉해요!
5.0,휘뚤마뚤 입기 좋고 반팔티에 막 입어도 패셔니스타되는 느낌
5.0,걍 개이쁨 ㅋㅋ 다만 너무 더워서 날이 좀 시원해져야 코디할맛날듯 ㅜㅜ
3.0,세일때 샀는데 진짜루 얇네요...그래도 여기저기 잘 어울려여
5.0,올여름은 이거 하나면 문제 없을것같네요 시원하고 좋아요
5.0,가격 대비 소재도 좋고 꾸안꾸 느낌 주기에 좋아요
5.0,가격도 싸고 휘뚜루마뚜루 입기 좋아요 최고에요
5.0,사이즈도 딱 맞고 얇아서 안 덥게 잘 입을꺼 같아요
5.0,무난하게 입기좋고 핏도 이쁘고 만족합니다 추천해요
4.0,비온다길래 입었는데 비 안와서 실망했네요. 다행히 그 다음날 비와서 방수력 테스트했는데 좋았습니드. 약한 비 맞기좋은
5.0,진짜 하나쯤 있으면 좋을 아이템입니다ㅏㅏ!‘ 가격도 저렴하고 추천합니다
5.0,여름에 입다가 죽을지도 몰라요 통풍이 안됨.. 그래도 입는다
5.0,이런 옷 필요했었는데 제일 심플하고 예뻐서 샀어요 사이즈도 딱이고 편하게 잘 입을 수 있어서 좋아요
5.0,에어컨 켜서 추울때 입으려고 그냥 싼거 샀는데 생각보다 따뜻함
5.0,좋습니다. 가격도  좋았어요 디자인 무난합니다.색상 밝아요
5.0,좋아요 좀 쌀쌀한날 런닝하러갈때 걸치기 딱인듯
4.0,괜찮은 것 같아요 맘에 들어요 잘 입거 다니겠습니다
5.0,참 싸고 맛있는 아우터네요 옷은 입기 귀찮아서 찍은겁니다
5.0,배송오자마자 뜯어서 입었는데 완전 굿굿 키가 작아서 걱정했는데 괜히 걱정함 휴휴 베스트를 굉장히 좋아해서 자주 입을 것 같아요 .!
5.0,제 체형에 잘 맞고 재질이 정말 좋아요 다음에 또 구매할게요
5.0,바스락거리는 소리 별로 안나고 가볍게 포인트 주기 좋음!
5.0,입으면 핏도 예쁘고 포인트 주기 쉬워서 좋아요 재질도 까칠하지 않고 부드러워요 굿굿
5.0,부스럭거리는 소리?도 과하지 않고 지퍼도 2개여서 편해요
5.0,그냥 티에 입고 다니기 좋은 포인트 주기 좋은 아이템입니다!
5.0,재질이 별로일까 걱정했는데 너무 맘에 들어요 강추합니다
5.0,제일 작은 거로 샀는데 쪼께 커서 스트링으로 길이 조절하면 이뻐요 확실히 스트링 앙한게 핏이 이뻐
5.0,낚시터 복장이라는 소리를 듣긴 했지만 흠… 그래도 예쁩니다!!
5.0,이쁘고 힙하게 입을수있음 코디하기도 편함 단점은 두껍진않은데 바람이 안통해서그런가 생각보다는 더움
5.0,아저씨 느낌나고 좋아요. 포인트 주기 좋은거같아요
4.0,봄 여름 코디가 심심할 때 레이어드 티와 함께 입기 좋아요
5.0,좋아요 사이즈도 잘 맞고 실물 이뻐요! 추천합니다 ㅎㅎ
5.0,이게 좀 바람을 완전 막아줘서 더운날에 입으면 큰일나요ㅜㅜ 그래도 이쁘고 잘 입고 있어용
5.0,너무 사기를 잘했습니다 꼭 사서 입어보세요 만족합니다
5.0,얇아서 가볍게 걸치기 좋아요ㅎㅎ흰티에 걸치기만하면 스타일 끝입니당.
5.0,핏도 이쁘고 세탁 후에도 변형 없고 재질도 좋은 것 같아요
5.0,굉장히 얇아서 시원하고 좋아요! 다만 후드 부분 줄이 너무 길게 빠져나왔어있어요ㅜㅜ 이쁘게 줄 좀 묶고 다니셔야 할듯
5.0,생각보다 시원하고 예쁨니다 거의 바지에잘어울립니다
5.0,엄청 얇고 바스락거리는 소재네요 멋내기용이예요
5.0,가격대비 너무 좋고 얇아서 부담 안 되고 잘 입었어요 포임트 주기 정말 좋아요
5.0,가성비좋은 베스트 얇아서 덥지도않고 좋아요! 귯
5.0,주머니가 잘 뜯어지긴 합니다만 가격대비 너무 잘 입었어요
5.0,얇아서 엄청 덥지 않고 예뻐요 간편하게 입기 좋아요
5.0,아주조아요 가벼고 심플하고  모든옷에 코드하기 조은 아이템 
5.0,착한가격에 빠른배송 아무스타일에 다  어울리는 베스트 넘맘에 들어요
5.0,슥 걸치면 되게 잘 어울리고 별로 덥지도 않아서 잘 입고 다니고 있어요. 
4.0,옷은 디자인도 괜찮고 좋은데 옷이 얄압서인지 주머니 쪽이 잘 듵어지네요 근데 이 옷도 자주 입어요
4.0,얇아서 입기도 좋고 흰 반팔위에 입으면 딱이에요!
5.0,배송이 빨리 오고 재질이 좋고 사이즈도 딱 맞는것 같아요
5.0,가볍게 걸치기 쉬워서 여름에 계속 손이 갑니다! 디자인도 조코 조끼 첨 입었는데 괜찮더라구요. 지퍼 위에 부분을 내리면 지퍼 근처에 주름이 생겨 조금 불편했었지만 만족합니다!! 빨래는 아무렇게나 해도 변형 없었어요 조끼 처음 사시는 분이라면 적극추천!!
5.0,잘 입고 있습니다 사이즈도 맘에 들고 아주 만족합니다
5.0,남자친구 187에 100 스펙인데 입혀놓고 보니 낙낙했어용 키가 있거나 덩치 있으신분들도 낙낙하게 입으실거같아용
5.0,공용이라 그런지 크긴해요 - 여자분들은 s이상으로 사면 엄청 오버핏일것같아요 어깨 넓은 편인데 s 크네요참고하세용
4.0,"이런 제품의 옷을 처음 사보았는데 생각보다 이쁘고, 무난한 옷에 입으면 다른 느낌을 줘서 좋은거 같아요."
5.0,전 마음에 들었는데 친구가 힙찔무신사충 남자같대여 상처받음
4.0,"좋아요 옷 위에 레이어드도 하고 운동할 때 그냥 입고 다니는데 적당한 느낌, 지금처럼 너무 더워지면 위에 입기엔 좀 덥지만 가격대비 만족도 최상.0"
5.0,와우 이런 옷은 처음봐요 진짜 너무 맘에 들고 혹시 이거 살지 고민하시는 분들 강추입니다! 얼른 사세요 매진되기전에!!
5.0,이 날씨에도 제 교복이 되었습니다 뭔가 입으면 편한하고 주머니도 생기고 해서 자주 걸치고 나가게 돼요
4.0,나쁘지않게 입었습니다 근데 살짝 광택이 있더라구요
5.0,여러가지 할인해서 사면 딱 좋은거 같은 느낌입니다
4.0,가성비..음 라기엔 그냥 딱 가격하는 옷 같아요 저렴한만큼 지퍼도 잘 안올라가 가고 재질도 엄청 잘 찢어지고 그냥 후드베스트 입문자분들이 한번씩 사서 느낌만 내보는 용인거같네요..ㅎㅎ
4.0,가성비..음 라기엔 그냥 딱 가격값하는 옷 같아요 저렴한만큼 지퍼도 잘 안올라가 가고 재질때문에 옷도 엄청 잘 찢어지고. 그냥 후드베스트 입문자분들이 한번씩 사서 느낌만 내보는 용인거같네요..ㅎㅎ
5.0,가격은 조금 있는편인것 같지만 두루두루 입기 좋고 세탁후 건조도 빨리되고 모양변형도없어요~얇아서 여름에 겹처입어도 덥지않고 주머니도 있어서 좋아요~
5.0,배송빠르고 옷이 얇아서 여름에 레이어드 해서 입기 좋아요~  여 중학생 아이가 반팔티 위에 잘입고다녀요~
5.0,한사이즈 커도 괜찮았을 것 같지만 지금사이즈도 반팔티에 입기 괜찮아요~ 사각사각 여름에 입기 얇아서 좋아요~
5.0,옷 되게 좋네요 두루두루 입을거 같아요! 흰티와 코디하기 좋을거 같아요!
5.0,후드도있고 바스락이라 덥지않을까했는데 그렇게 심하게더운날아니고는 괜찮습니다!! 사이즈딱좋고 휘뚤마뚤 아무 티에나입어도 다 잘어울리고 좀더 신경쓴느낌이 들어서 코디할때 좋아요!! 진짜가볍고 예쁩니당
5.0,"입어보니, 잘 맞고 좋네요. 두께도 괜찮고 색깔이 선명합니다."
5.0,정말 얇고 후드도 있고 팔이 없어서 진짜 여름에 시원하고 편하게 잘 입어요
5.0,얇아서 아무때나 막 편하게 입기 최고에요 여름 최고 아우터
5.0,얇아서 덥지않고  좋아요 세탁해도 변형 없네요 가격도 적당해요
5.0,좋아요. 사이즈가 잘맞아요.색상도 마음에 들고 좋네요
5.0,착용감과 핏 모두 맘에 들어요! 후드도 달려 있어서 편하네요 여름에도 입을 수 있겠지만 가을에는 더 잘 입고 다닐 수 있을 거 같네용
5.0,여름에 입어도 괜찮을 거 같아요 착용감과 핏이 이뻐서 가을엔 더 자주 입고 다닐듯 합니댜
5.0,깔끔하고 이뻐요  소재가 앏아서 한여름에도괜찮읅니같아요 좋은가격에 잘구입했어요
4.0,생각했던거보다 더 얇고 더 바스락 거렸는데 그래도 포인트로 반팔위에 입기엔 좋은거 같아요
5.0,남자친구 대신 주문해줬어요! 반팔만 입기 살짝 애매하고 허전하다고 느껴질때 입으면 좋을 것 같아요. 귀엽기도하고 옷 자체가 부담이 없어서 하나쯤 있으면 유용하게 쓰일 거라 예상합니다!
5.0,예쁜데 어케보면 낚시꾼같기도하지만 자기만족 쵝오
5.0,여름조끼로 입기좋아요. 반팔위에 가볍게 걸치고 에어컨튼곳에서도 입기좋네요 아들이맘에들어합니다 
5.0,아주 가벼운 재질 입니다. 여름에도 반팔에 걸치기 좋은 재질 입니다 
5.0,기장도 완전 적당하고 색감이 너무 마음에 들어요~
4.0,완전 힙하고 흰색 반팔티랑 같이 입으면 새삼 간지입니다. 여름엔 꾸밀 수 있는게 별로 없는데 포인트로 주기 진짜 좋은 것 같아요
5.0,아이가 후드조끼 입고 싶어해서 샀는데 얇고 휘뚜루마뚜루 좋네요
5.0,모자 조절하는 끈이 길어서 별로였지만 그거 말고는 완벽합니다
5.0,흰티에 가볍게 입기 좋았어요 더우면 벗고 들고 다녀도 괜찮습니다
5.0,얇고 시원한 소재여서 여름에 부담없이 입을수 있습니다
5.0, 비닐재질/ 합리적인 가격 / 가벼운 편 / 기장 적당함 벌룬팬츠에 매치하면 엄청 귀여울것 같아요! 거기다가 백팩 혹은  운동가방 매치하면 ..❤️
