Star,Review
5.0,넘 예쁘고 근본템입니다 하나씩들 장만하시와요
5.0,오버핏인데 밑 부분이 너무 쪼여서 핏이 이상해지기도 하는데 머 나름 예뻐요 지전 y2kㅋㅋ
5.0,너무 편하고 원래 크게 입으려고 산거라서 맘에 드네요~~
5.0,원하는 디자인이라 맘에 들고 어디에도 휘뚜루 매일템입니다^^
5.0,역시 편해여 툭하고 걸치기 좋아요 잘입겠습니가
5.0,엄청 커요!!! 허벅지 중간보다 살짝 위까지 와요 그치만 크게 입는 게 좋아서 그냥 입어요 ㅎㅎ
5.0,아재들은 아디다스 트랙탑 입고 나갈때 용기가 필요 합니다 ㅎㅎ
5.0,여기저기 잘어울리고 크게 입으니까 편하고 좋슴당
5.0,사이즈가 크게 나왔어요. 정 핏으로 입으시려면 한치수 작게 입는 것도 좋을 것 같아요.
5.0,유행해서 예뻤습디당 히헤하 좋아요 다들 구매하셔요
5.0,너무 예쁩디다 요즘 유행한다길래 사보았는데 맘에 들어용 
5.0,너무이뻐요 요즘 이것만 입습니다 강추합니다 꼭 구매하세요
5.0,너무이뻐요!! 요즘 이거 사고 이것만 입는것같네요.. 강추합니당
5.0,소재도 디자인도 맘에들어요..세탁 후 변형은 없고 뜯기지 않음 좋겠네요..
5.0,봄에 입기 딱 좋은 아디다스 져지네요 ㅎㅎ 요즘 밖에 진짜 많이 보여요! 인기인가 싶네요 다들 얼른 구매하셔요
5.0,마음에 듭니다 요즘이것만 입어요ㅎㅎ고딩때로돌아간느낌
5.0,정사이즈로 가면 핏 안나옴 생각보다 늦게 주문해서 추운날 말고는 입을 수가 없으니 아쉽 ㅠㅠ
5.0,인기가 많은만큼 가격이 부담될줄 알았지만 합리적인 가격이라 너무 좋아요 실착도 너무 맘에들구요!❤️❤️
5.0,오랜만에 져지를 재구매하게 됐는데 너무 만족합니다
5.0,정말정말 강추합니당 근래 산 옷중에 가장 맘에 드네요😋😋 어디에 입어도 다 어울려요
5.0,진짜 너무 이쁩니다 평생 갖고있어야할 아이템 같아요
5.0,요즘 다시 너무 예뻐보여서 보이자마자 바로 구매했습니다 너무 이뻐요
5.0,옷도 편하고 질감도 좋고 많이 편해고 배송도 빨라서 무심하게 그냥 구매하면 될거같아요 
5.0,옷도 편하고 질감도 좋고 많이 편해고 배송도 빨라서 무심하게 그냥 구매하면 될거같아요
5.0,무신사 덕분에 실착 할수있네요 크림은 비싸던데 ㅜ굿굿
4.0,남편 선물로 구매했는데 사이즈 널널하고 좋아요
5.0,맘에듭니다 예전 싸이감성도 나고 유행임거같아요
5.0,너무 예쁘고 쫀쫀해요 핏도 아방? 한 느낌이 있어사 편하고 귀엽게 입을 수 있고 어디에나 받쳐 입기 최고임니닷
5.0,져지 마구잡이로 입으려고 샀는데 넘 잘산거같아요 기부니가 좋아졌어요
5.0,너무 맘에들어요 전체적인 핏도이쁘고 딱 원하던 디자인의 옷이라 정말 잘입고잇네욯ㅎㅎ
5.0,아디다스 져지하나 장만해봤는데 아랫단 시보리가 너무 쫀쫀해서 살짝 불펴놘것 빼곤 너무 예쁘게 잘입고 있습니다 재질 좋고 얇아서 봄이랑 여름 저녁 간절기 등등 아주 실용성입게 잘 입을수있을것 같아요
5.0,건조기돌리니까 보풀이 일어나긴하는데 너무 잘입고있어요 다 잘어울리고 좋습니다!!! 시원해요 적당한두께
5.0, 건조기돌리니까 보풀이 일어나긴하는데 너무 잘입고있어요 다 잘어울리고 좋습니다!!! 시원해요 적당한두께
5.0,잘입고있습니다!! 가볍고 청바지에도 어울리고 카고팬츠에도 잘어울려요!!! 시원하고 자주입습니다
5.0,사이즈 참고해서 샀는데 저는 상체에 비해 하체가 짧아서 옷 기장이 생각보다 길었어요. 엉덩이를 다 덮더라고요... 적당하게 입고 싶으시다면 L사에즈 추천합니다!! 저도 결국 바꿨네요 ㅋㅋ
5.0,나도 드디어 아디다스 져지를...!! 맘에 쏙 드네요 밴딩부분 쭉 내리면 엉덩이 덮을 정도에 길이여서 굳입니다
5.0,사이즈가 약간 크게 나왔어요. 정핏으로 입으려면 감안해서 구매하세요.
5.0,친구 선물해줬는데 맘에 들어하네요 베이직한 스타일이라서 좋아요
5.0,잘입고다녀요 편하고 잘샀어요~~~~~^^ 만족하고 추천합니다~~
5.0,전날 오후에 주문했는데 다음날 오후에 도착했어요 몸이커서 큰사이즈 주문했는데 팔길이 좀 길어서 몇센치 잘랐어요
5.0,예뻐요 코디하기편해요 어디에나잘어울려요 운동복으로도 좋아요
5.0,배송빠르고 퀄 좋아요 2xl 심하게오버핏아니에요 딱 입기좋음
5.0,어디에나잘어울려요 코디하기쉬워요 기봄템이에요
5.0,예뻐요 코디하기편해요 어디에나 다 잘어울려요
5.0,예뻐요 셋업으로 입어도 좋고 바지따로 져지따로 입어도좋고 넘멋있어요! 
5.0,아주 사이즈도 딱이고 맘에 듭니다. 잘 산 거 같아요 ㅎㅎ
5.0,딱이네요 이 사이즈 남았길래 잘 샀어요 너무 만족합니다
5.0,아디다스 저지가 유행히며 다시 구매했는데 예전 그 느낌 나면서 좋네요
5.0,생각했던 대로 너무 예쁜 아우터였습니다 추천드려요
5.0,배송도 빨라서 너무 좋았어요~!! 핏이 너무 마음에 들었고 디자인도 너무 마음에 들어요!!!
5.0,배송도 빨라서 너무 좋았어요~!!  핏이 너무 마음에 들었고 디자인도 너무 마음에 들어요!!!
4.0,밑단 시보리? 부분이 너무 짱짱해요 지퍼 잠구고 널널한 느낌으로 입고싶었는데 그렇게 하면 밧줄에 묶인 것마냥 답답해서 어쩔 수 없이 접어서 올려입어야 해요
5.0,일부러 편하게입으려고 큰사이즈 구매했는데 너무너무 만족스러워요.. 어릴때 엄마아빠가 절대 안사줬는데 이젠 제가 구매합니다 ㅋㅋ 이게 어른의 행복아닐까요? 👍
5.0,고1 아들이 너무 잘입고있어요 길이도 길지않고 딱 요즘 스타일이네요
5.0,퀄리티도 좋고 사이즈도 좋고 다방면으로 만족합니다!
5.0,색감 단색으로 진해서 예쁘고 사이즈도 작게나와서 한사이즈 크게입는게 좋을거같아요
4.0,좀 흐물흐물해 보일 수 있는게 엄청 그렇지는않고 재질이 부드랍고 얇아서 입고다니기 좋아여
5.0,2XL인데 살짝 오버한느낌? 색감 예쁘고 재질 부드러워요 지퍼 완전히 채워도 괜찮고 살짝 풀어도 예뻐용👍
5.0,마침 사이즈가 있길래 구매했습니다 넉넉하게 잘 맞습니다 여름이 천천히 왔으면 좋겠어요 아 그런데 흰반지 위에 입으니 흰바지에 검은색 이염이 생기더라구요ㅜ 드라이를 한 번 하고 입어야겠어요 밝은 옷 입으시는 분들은 주의하셔야 할 것 같습니다. 디자인은 역시나 클래식이 최고죠 스테디라 관리만 잘 하면 오래 입을 수 있을 것 같습니다 여자친구랑 커플로 입는데 예쁩니다 도움돼요
5.0,어깨가 넓어서 2XL면 많이 클 줄 알았는데 딱 좋아요. 몸 좋으신 분들은 생각보다 사이즈 커도 적당할 듯 해요.
5.0,기본템으로 추천드려요 넉넉한사이즈라서좋아요
5.0,기본템의정석입니다 하나쯤 가지고입으믄 찰떡입니다
5.0,중학생 아들이 입고 싶다해서 주문했는데 엄청 빨리왔어요. 딱 기본이네요
5.0,이쁘긴한데 s사이즈였으면 더 이뻤을것같은데 아쉽네요
5.0,믿고입는 아디다스 져지입니다 품질은 당연히 튼튼하고 오래입을수있을거같아요 자주 부딪히는 곳은 보풀이 일어나는 느낌이 있어요!
5.0,교복 위에 입기 너무 좋아요 다른 색 살까 고민했는데 검정이 제일 무난해요
5.0,2XL로 구매하길 잘했어요 오버한 사이즈감으로 입어주고싶다면 제 스펙기준 2xl추천드립니다!
5.0,그냥 사이즈로는 정말 큽니당 자크 잠궈야 길이 줄어들어서 좋아요
5.0,기본템으로 하나 장만하려고 고민하다가 샀는데 재질도 부드럽고 편하게 입을 수 있어서 좋아요
5.0,마침 사이즈가 있길래 구매했습니다 넉넉하게 잘 맞습니다 여름이 천천히 왔으면 좋겠어요 아 그런데 흰반지 위에 입으니 흰바지에 검은색 이염이 생기더라구요ㅜ 드라이를 한 번 하고 입어야겠어요 밝은 옷 입으시는 분들은 주의하셔야 할 것 같습니다. 디자인은 역시나 클래식이 최고죠 스테디라 관리만 잘 하면 오래 입을 수 있을 것 같습니다 여자친구랑 커플로 입는데 예쁩니다
5.0,믿고 사는 아디다스 파이어버드 트랙탑 핏이 예술입니다
5.0,믿고 사는 아디다스 파이어버드 트랙탑 사이즈도 딱 예쁘고 핏도 예술 입니다
5.0,"일단 무조건 갖고있어야하는 아이템 봄,가을 휘뚜루 마뚜루 매일 입을수있음 ㄹㅇ강추"
5.0,"원래는 크림에서 살려다가 여기가 좀 더 싸고 괜찮은 것 같아서 사서 입어보니 전체적으로 괜찮았습니다. 질감은 보들보들하고, 가격도 정가이고, 색감도 선명하고, 디자인도 나쁘지 않아서 봄가을에 두루두루 돌려서 잘 입을 수 있을 것 같습니다."
4.0,일단 옷 색감은 사진이랑 똑같았고 배송이 매우 빨랐어요 다른 색도 살려고 합니다 근데 시보리에 힘이없어요 살짝 작아요
5.0,요즘 유향이라 많이 보이기는 하지만 어디에든 이쁘게 매치할 수 있어요
5.0,생각한거보다 질도 좋고 요즘 유행이라 너무 이뻐요
5.0,예전에 샀다가 작은사이즈로 사서 버린기억이 ㅠ 이번에는 큰사이즈로 사서 아주 만족하고 입고 다니고 있어요!!
5.0,사이즈 큰편인데 핏하게 입을 생각이 아니였어서 만족 스럽네요 
5.0,배송도 빠르고  완전 마음에 들어요  좋아요 좋아요 좋아요 
4.0,아들 매일 교볻처럼 입고다닙니다 두깨감 질감 만족스러워요
5.0,밑에 시보리가 생각보다 짱짱해서 만세 몇번하면 올라가긴하지만 이뻐용
5.0,디자인도 평범하고 아무렇게나 입기 좋아요 배송이 빨라서 좋았어요
5.0,요즘 핫한 아디다스 트랙탑 정말 편하고 좋아요 사이즈가 2xl 뿐이어서 2xl로 구매했지만 넉넉하고 좋습니다
5.0,XL도 크던데 더 박시하게 입으려고 XXL 샀더니 진짜 크네요 그래도 이뻐요
5.0, 너무 이뻐서 샀는데 진짜 사길 잘 한 것 같아요 단점이 있다면 밑단이 짱짱해요
5.0,막 입고 다니기 정말 좋은 것 같습니다 잘 입겠습니다
5.0,교복임 넘 이쁘구 큰데 밴딩있어서 올리면 돼요 좋아요
5.0,근본중의 근본옷입니당  다시유행중이라 샀는데 짱이뻐요   177 85 기준  투엑라 괜찮았습니다  져지  말모 ㅋㅋ 밑단시보리가 짱짱해서  크게입는거도 괜찮을듯해요  
5.0,국룰져지 이쁘긴 이쁩니다 클론을 조심해야한다는 단점.. 밑에 쭈리가 강한편입니당!
5.0,국룰져지 이쁘긴 이쁩니다 클론을 조심해야한다는 단점.. 밑에 쭈리가 강한편입니당
3.0,배송 빠르고 좋네요 다만 금액이 좀 사악하네요 그래도 아들이 만족하니 좋아요
5.0,사촌 동생 사줬는데 활동복으로 편하게 입어요 감사합니다
5.0,투엑라 하길 잘했네요 오버핏하게 떨어지고 이뻐요
5.0,색감 맘에 들고 너무 예쁘네여 역시 유명한데는 이유가 있습니다
5.0,2xl 클까봐 걱정했지만 널널하게 예쁜 핏 나오네요  매우 만족합니다~
5.0,사이즈 넉넉하게 입고싶어서 2xl로 구매했는데 확실히 이쁜것같아요 ㅎㅎ
5.0,"배송은 빨리 왔어요! 쿠폰, 적립금 등등 해서 저렴하게 구매할 수 있었어요  투웨이로 되어있어서 스타일링이 너무 편리하고 이뻐요!"
5.0,세탁해보니 옷이 줄어들거나 그런건 없는듯 합니다 빠른배송이며 입어보니 핏도 예쁘네요 펑퍼짐하지않코 날씬해보여요 진한검정이며 화면과 같아요 아디치곤 가격도 적당하다 봅니다
5.0,감성 낙낙 어디에든 입기 편한제품이고 꾸안꾸느낌 제대로 살립니다!
5.0,아주 살짝 길다고 생각해서 딱 맞게 입고싶다 하시면 M추천 드립니다. 확실히 이쁘더라고요 교복이랑 같이 입어도 아주 잘 어울립니다.
5.0,부드럽고 편하고 좋고 스타일 납니다 여러번 세탁하니 보풀이 조금 나요
5.0,사이즈도 딱 맞고 핏이 너무 예쁘게 떨어집니다. 또 구매하고싶어요
5.0,진짜 제 교복템 어디에나 다 잘 어울리고 예뻐요오옹
5.0,편하게 입을라고샀는데 어느 코디에도 입기 좋네요
5.0,배송 빠르고 사이즈 1업하는게 편합니다 굳굳뜨
5.0,오버핏으로 입으려고 파이어버드 구매했어요 갑오브갑 블랙 최고입니다^^
5.0,진짜 자주 입어요 져지 살까 말까 하다가 검정으로 하나 샀는데 다른색도 사려고요 두께도 그리 안 두껍고 괜찮습ㄴ디다
5.0,합리적인 가격에 좋은 제품 구매하게 되어 좋습니다
5.0,무난한 검은색 저지 좋네요 자주 입고 다닐것같아요
5.0,사이즈 xl로 잘못 옴 그래도 옷은 이뻐서 넘어갈게여
4.0,제 키에 크게 입으시려는 분들은 xl 조금 작다고 생각하실 수 있을 거 같아여 팔 부분은 넉넉하고 총장은 딱 맞는 느낌입니다
5.0,배송도 빠르고 사이즈도 루즈하게 잘맞아요 원단도 얇아요
5.0,명불허전입니다. 요즘 다시 유행하고 있나보네요. 휘뚜루마뚜루 잘 입겠습니다 :)
5.0,S도 충분하고 m은 팔이 좀 기네요 그래도 이쁘면 그만~
5.0,정말 너무너무 전부터 사려고 담아뒀던 상품인데 완전히 마음에 들어버렸숩니다..이렇게 만족할 줄이야..최고야 아디다스 트랙탑은 정말 질리지않는 최고입니당…
4.0,너무 편하도 두께 좋도 활용도가 너무 좋습니다 완전 강추
5.0,편하게 입을라고 크게 샀는데 크기도 적당하고 좋습니다 아래 시보리가 짱짱해서 잠그면 안에티가 울어요.
5.0,옷 짱짱하고 좋아요 한치수 업하는거 추천함미다
5.0,요즘 유행하는 아디다스 트랙탑. 착용감도 편안하고 환절기에 입기도 적절한 두께입니다. 오버핏으로 구매해서 입는걸 추천드리구요. 최고 단점은 너무 예뻐서 길거리에 입고 다니시는 분들이 자주 눈에 띈다는거 정도 ㅎㅎ
5.0,근본 파이어버드 너무 이쁘네요 데일리로 계속입을듯
5.0,총기장이랑 시보리 길긴한데 말하면 뭐합니까 파이어버드 이쁘고 편하네요
5.0,"싸이즈 여유있고, 생각보다 잘 어울리네요 추천합니다!"
5.0,옛날생각도 나고 너무이뻐요 한사이즈 더 크게 살껄 그랬어요ㅎㅎ 
5.0,배송도 빠르고 사이즈도 잘 맞아요 파이어버드 굿!
5.0,생각보다 시보리가 짱짱해서 크게가도 좋은거같아요
5.0,배송 빠ㄹ라서 좋고 재질은 얇은데 입으면 얇아보이진 않음 안 감 때문에 좀 따뜻함
5.0,학교에서 맨날입습니다 너무이뻐요 근데 똑같은옷 많아서 거슬림;
5.0,배송 빠릅니다 옷은 실제로 입으면 더 이쁘고 지금 날씨에 딱 입니다
5.0,재질도 좋고 마음에 들어요 전투복으로 입을게요~
1.0,조아요저아요조아어오오옹8딱맞아요 괜찮아요
5.0,"미듐 사이즈로 구매했는데, 사이즈랑 팔이 길어요. 안에 니트류 입고 밖에 걸쳐도 불편하지 않아요.  요즘 같은 계절에 걸치고 다니기 좋아요. "
5.0,깔끔하고 가볍고 완전 좋아요~~가격은 살짝 비싸지만~~
5.0,너무 좋슺니당 옷이 이쁘고 여러 코디하기 참좋은거 같아요
5.0,딱 원하던 핏이고 너무너무너무 이뻐요 ㅠㅜㅜ 지금 날씨에 딱이야요
5.0,너무예쁘고 가볍게걸치고 와이드팬츠 입으면 코디하기가 너무 쉽습니당
5.0,진짜 사이즈도 너무 잘맞구 기장 길줄 알고 걱정했는데 밑에 시보리가 똭 잡아줘서 너무 예쁜핏 나오네요!!
5.0,역시 트레이닝 져지의 근본 아디다스 최고네요 다시 유행해서 넘 기뻐요 추억이 새록새록 나네요
5.0,s가 없어서 m으로 구매했는데 확실히 좀 크네요ㅜㅜ
5.0,배송 빨랐고 잘 산 거 같아요 앞으로 잘 입겠습니다
5.0,핏도이쁘고 마감도좋고 요즘유행하는 이유가있네요
5.0,그냥 무난하게 평소에 이용하기에 너무좋네용 굿
5.0,파이어버드 갖고 싶었는데 계속 품절떠서 어렵게 구했네요ㅜ 그만큼 상품에는 만족합니다
5.0,길이도 생각보다 나쁘지 않고 딱 기본템으로 잘 입을 거 같아용
5.0,길이도 생각보다 나쁘지 않고  딱 기본템으로 잘 입을 거 같아용
5.0,그냥 전투용으로 사봤는데 너무 편하고 어디에도 입기좋네용
5.0,근육형 체형입니다 몸에 잘 맞고 가죽처럼 입고 다니는 중임 ㅎㅎ 굿 
5.0,사이즈 널널합니다. 기장도 적당합니다. 예쁩니다.
5.0,살짝 긴감이 있지만 시보리 있어서 넣어 입으니 좋아요 가볍고 편해서 여기저기 아무옷이나 매치 가능해서 추천해요
4.0,좋아오 저는 아디다스 져지 꼭 사고 싶어서 많이 큰 사이즈루 구매했는데 자알 입으면 그렇게까지 크기 느껴지진 않슴다!
5.0,그저 근본 아디다스 저지입니다 요즘 다시 유행하길래 사봤더니 역시나 훌륭합니다
4.0,사이즈가 넘크긴한데 오버핏원한거라 괜찮아요..한사이즈작게삿으면더좋앗을듯 헤헤
5.0,슬슬 져지 입을 날이 오길래 하나 장만했습니다 역시 근본 져지!
5.0,진짜 착용하는 순간 힙해지고 너무 예뻐서 이것만 한동안 계속 코디하는데 쓸 듯 합니다
5.0,밑 부분이 쪼여서 핏이 이상해지기도 하는데 머 나름 예뻐요 지전 y2kㅋㅋ
4.0,생각보다 크게샀어요 그래도 옷은 이뻐서 잘 입고다녀요
5.0,일단 시보리 자기주장 최고고요 그것만빼면 너무 이쁘고 좋은것같아요 ㅎㅎ
5.0,리얼 지금 개꿀템임 꼭사셈 무조건 절대 후회안함 망능아이템
5.0,XL 사이즈가 좀 클 줄 알았는데 잘 맞아서 만족스러웠습니다! 옷은 너무 이뻐요
5.0,배송 빨라서 너무 좋았고 xl 사이즈가 좀 클줄 알았는데 제가 원하던 핏이라 좋았어요 잘 입고 있습니다!
3.0,옷이 너무 얇고 금방 손상될거 같아요 그래도 옷은 예뻐서 잘 입어요
5.0,날이 풀리고 옷차림이 가벼워질때 져지입으면 너무 좋아요
5.0,디자인도 너무 이쁘고 자주 입고있습니다 근데 길에서 너무 자주 겹치긴해요
5.0,아디다스 저지 옛날 생각도 나고 좋습니다. 사이즈 아주 크게해서 입어도 이쁠거같습니다. 
5.0,아디다스 져지는 오랜만이긴한데 옷 자체는 이쁨 근데 뭔가 나랑 안 어울리는듯한 느낌이기도하고 옷은 이쁨
5.0,크게 입으니까 락스타가 된 것 같애서 기분이 좋아요
5.0,배송 빨라서 좋아요 그리고 사이즈 작게 나온 것 같아요 엑스라지 샀는데 널널~ 한 느낌
4.0,그냥 진짜 편하게 휘뚜루마뚜루 입을 아우터 찾으면 이거만한게 없습니다
5.0,아주 아주 아주 아주 구우우웃 굿굿 입니다아아 꼭 하나사세요
4.0,얇고 흐드러지는 재질인데 그래도 이쁘고 맘에들어요.
4.0,요즘 진짜 거의 교복처럼 입고 다녀요!! xl 클 줄 알았는데 딱 원하는 핏이라서 좋았습니다!!(오버핏 좋아하는 사람임) 그치만... 손세탁하고 나니 앞 쪽에 흰색 실도 아니고 보풀도 아닌 것이 있어서 좀... 그랬지만 그래도 좋아용
5.0,너무 만족하며 입고있습니다. 아디다스 져지는 믿고 사는거지만 핏이 일단 너무 예쁘고 표기상의 기장은 길게 나와있지만 지퍼를 잠구면 시보리가 있어서 기장이 줄어들어요 너무 예쁘고 후회 안합니다!
5.0,약간 벙벙하누정도로 딱좋어요 완전 오버핏은 아니어서 한사이즈 커도 괜찮었을거 같어요
5.0,길이가 길긴하지만 접어 입거나 하면 괜찮습니다
5.0,어깨가 좀 있는 편인데 딱 맞습니다 기장이 길긴한데 접어 입으면 좋아요
5.0,지금 착용하기좋아요 재질도 부드럽고 배송도 빨라서 좋아요
4.0,배송이 빨라서 좋어요 사이즈도 만족합니다  색감이 사진과 똑같아요
5.0,"예쁘게 맞아요~~ 고등학생 아들~등치가 있어서 더 커보이면 어떡하나 고민했는데 후드집업,바람막이보다 더 잘 입을거 같아요~~"
5.0,살짝 여유있게 맞아요~ 카고 바지와 딱 떨어지게 예쁩니다. 고딩 아들~아무대나 편하게 잘 어울려요^^
5.0,배송 빨랐고 입기 너무 편해요 디자인도 너무 이쁘고 편의점 갈때 입기 딱 좋을꺼같아요 잘입을께요
5.0,너무 예뻐요 핏도 좋고 활동하기 편합니다 다음에 또 구매할 거 같아요
5.0,옷 이뻐요 기본템이 되어버렸습니다 봄에 스타일한번 뽐내보세여
5.0,예전에 입던 져지보다 좀더 트렌디하게 나온핏이에요 추천합니다
5.0,시보리가 각을 잘 잡아줘서 예쁘게 잘 떨어집니다.
5.0,오랜만에 져지 샀는데 요즘 유행하는 스타일이라 이쁘네요
5.0,여자친구랑 같이 커플티로 맞추었는데 확실히 이뻐요
5.0,아들래미 구매해줬는데 맘에들어합니다~ 누구나 하나씩은 있는듯~ㅎㅎ
5.0,색감이쁘고 배송도 빨리오고 이쁘네용  사이즈 2xl밖에 없어서 시켰는데 좀 크긴하네요 오버핏좋아해서 만족합니당 이뻐요
5.0,너무 예쁘고 입는순간 힙해지고 무슨 바지에든 잘어울려요
5.0,배송 엄청 빨랐어요 1~2일? 걸렸어요 믿고 입는 트랙탑 역시나 예뻤습니다 코디할 방안도 무궁무진 하고 꾸안꾸로 입기도 좋고 범용성이 너무 좋아요 한사이즈 업해서 입으니까 후리하게 입기 너무 좋아요 힙한 무드를 연출하고 싶으시몀 무조건 한사이즈 업 추천해요 후기만 봤을때 핏하게 입으시려는 분들이 많아서 그런지 제가 생각한 거 보다 사이즈가 막 크지는 않았어용
5.0,휘뚜루마뚜루로 입고 꾸안꾸로 편하게 힙하게 입고 싶을때 입으려고 구매했습니당. 넉넉하게 입는 걸 좋아해서 xl시켰어용 원래는 L입습니다 상체 프레임이 체급에 비해 있으신분들은 저처럼 한사이즈 업 강추 합니다.
5.0,요즘 유행해서 너무 잘산거 같고 그냥 이쁘니깐 꼭 사세요 ㅎㅎ
4.0,옷이 너무 이뻐요 요즘 유행이라는데 잘입을께요
4.0,생각보다 얇아서 봄에 입으면 맞을거같고 사이즈는 딱맞아서 입기 좋았습니다.
5.0,할인쿠폰 팍팍써서 한 8만원에 구매했는데 매우매우 대만족중입니다ㅎㅎ 하자있는곳 없이 깔끔하게 와서 누무 기분이 좋아요😍😍
5.0,일단 배송이 압도적으로 빨라요. 일요일에 시켰는데 월요일에 도착했습니다. 그리고 저랑 신체 사이즈가 비슷하면 xl추처네
5.0,"10년 전에 입던 거 생각나서 다시 샀는데 요즘 다시 유행 도나 봄 길 가는데 중고등학생들 다 입고 다녀서 갑자기 입기 좀 그르네^^,,, 그냥저냥 입을만 합니다~"
5.0,딱 기장이 적당해요 살짝 얇은 감이 없잖아 있어요
5.0,덩치가 있는편인데 사이즈 넉넉히 맞고 편해서 좋아여! 예쁘게 입을수 있어서 마음에 듭니다^^
5.0,핏좋은데 사이즈가 좀 크게나와서 배쪽이 접히네요 그래도 기본템으로 하나는 꼭 장만해야할 제품입니다
5.0,근근본본 아디다스 져지 잠깐씩 나갈 때 입기 좋고 편함
5.0,휘뚜루마뚜루 막 입고다니기 좋아요 핏도 아주 좋습니다 
5.0,두사이즈업해서 오버사이즈로 입으면 좋움 2만원 매장보다 싸게삼
5.0,상체가 좀 기본적으로 커서 사이즈 고민 많이 했는데 기장 빼고는 다 맘에 드네요 넘 예뻐요 
5.0,착용감도 좋고 디자인도 이뻐요! 근데 좀 얇긴 해요
5.0,사이즈 진짜 커요 색감도 비슷하고 디자인도 만족합니당 급한 일 때문에 서둘러 주문했는데 배송 시작 하루만에 도착했어요
5.0,생각보다 얇긴한데 휘뚜루마뚜루 입기 편할 것 같앙요 백수룩에 또 한가지 더 추가했습니다 희희
5.0,역시 믿고 입는 아디다스입니다. 다른 브랜드의 트랙탑도 입어봤지만 결국 아디다스로 돌아오네요..
5.0,슬슬 날이 풀리는 요즘에 입기 좋아요! 너무 두껍지도 얇지도 않아서 딱입니다
5.0,입었을 때 편하고 시보리가 굉장히 짱짱해서 좋았습니다
5.0,정말 편하고 생각보다 옷이 많이 가벼웠던거 같아요
5.0,세탁 후 변형도 없고 배송도 빨리 되었어요. 공부하러 갈 때 아무렇게나 입어도 편하고 재질에 예민한 편인데 손목이나 목 뒤에 거슬리는 것도 없어서 매일 입네요.
5.0,넘 편하고 생각보다 따듯해요 지금 은 낮에 입기 좋고 위에 패딩입기도 편햐요
4.0,적당히 오버핏이라 입기 편하고 데일리로 무난함
5.0,한 사이즈 크게 시켜서 팔이랑 밑단은 좀 길었긴 했는데 딱 정당히 이뻐서 괜찮았어요 건조기 돌렸는데 안 줄어듬 좋아요 :3
5.0,품절 되기전에 사길 너무 잘 한거 같네요 너무 예쁘고 여러 바지랑 매칭하기 좋아서 유용하게 입고 여름에도 잘 입을거 같습니다 ~!
5.0,바지랑 매칭하기 너무 좋은 옷이라서 아주 만족합니다 !
5.0,한번 사고 싶었는데 품절 되기전에 잘 산거 같습니다 어떤 바지랑 다 잘 어울려서 만족합니다
5.0,지금 날씨에 입기  좋습니다 재질도 찰랑찰랑 시원하고 가벼워서 막 입기 좋네요 ㅎㅎ
5.0,예약발송이라 늦을 줄 알았는데 .. 이틀?정도 만에 받았네요  배송 엄청 빨라서 좋았습니다 !! 기본템으로 짱짱
5.0,요즘같이 봄이 다가오는 날씨에 이거하나 입고나가면 ㅁ좋아요
5.0,진짜 겁나 이쁩니다 청바지에 하나 툭 걸치면 그냥 바로 코디 완성
5.0,너무너무 사고싶었던 상품이라 품절된 사이즈 재입고 알림 뜨자마자 구입했어요~~~ 덩치가 좀 있는데 사이즈 잘 맞아요. 너무예쁘고 핏도 맘에들어요!!
5.0,옷이 시보리가 짱짱해서 옷 모양잡기가 쉬워요 옷 이쁘긴해요
5.0,져지 유행해서 샀는데 핏이 너무 이쁘네요 자주입습니다
5.0,요즘 져지 유행해서 샀는데 핏이 진짜 잘나와서 이쁘네요
5.0,좋ㅇ아융 제 키랑 비슷하신분들중에 오버핏 원하시먼 이사이즈로 사시면 될거깉아오
4.0,제품 배송 좋구요 광고 한대로 좋습니다. 요즘 간절기에도 입기 좋아요 색감도 선명하네요
5.0,사이즈 넉넉해서 접어 입으면 엄청 예뻐요 역시 파이어버드
5.0,배송이 하루만에 와서 좋아요 핏도 생각한거랑 딱 맞아서 조아요
5.0,애들한테 인기인가봐요. 너무많이 입네요. 딸아이 구매해줬습니다. 예쁩니다
5.0,진짜 너무 저스트 핏이에요 너무좋음 세탁해도 변형없네여 이뻐요
5.0,세일 맞춰서 저렴하게 잘샀습니다 가성비 좋고 만족합니다
5.0,핏도 오버핏으로 너무 마음에 들고 너무 예뻐서 잘 입을거같아요
5.0,아디다스 져지 입고 싶어서 구매했는데 핏감이 너무 만족스러워요
5.0,짱짱하니 여윽시 아디다스 대충 나갈때마다 주서 입기 좋아요 느낌도 민들맨들 하니 부드러워서 좋습니당
5.0,얇아서 봄여름에 입기 좋을듯합니다 아주 좋습니다.
4.0,사이즈 조견표보니 좀 크겠다 했는데 생각보다 정핏이구요 많이 얇네요
4.0,사이즈가 생각보단 크지않아요 그리고 많이 얇네요
5.0,오예 와이투퀘이 나이스 느낌 쏘 굿 너무너무 예뻐요
5.0,배송도 빠르고 굿입니다 사이즈도 잘 맞아요 옷이 넘 이쁩니다
4.0,역시 믿고보는 아디다스 져지 좋은거 같습니다 아주
5.0,저지의 재질이 아주 부드럽고 두께감도 투박하지 않고 좋아요. 사이즈는 2xl 구입했다가 xl 교환했는데 아주 핏 이쁘게 맞아요.  아주아주 맘에 듭니다. 
5.0,너무 빠른 배송 감사드립니다 옷도 너무 이쁘고 편해요
