Star,Review,Processed_Review
5.0,생각한거보다 질도 좋고 요즘 유행이라 너무 이뻐요,생각한 거보다 질도 좋고 요즘 유행이라 너무 이 뻐요
5.0,예전에 샀다가 작은사이즈로 사서 버린기억이 ㅠ 이번에는 큰사이즈로 사서 아주 만족하고 입고 다니고 있어요!!,예전에 샀다가 작은 사이즈로 사서 버린 기억이 이번에는 큰 사이즈로 사서 아주 만족하고 입고 다니고 있어요
5.0,사이즈 큰편인데 핏하게 입을 생각이 아니였어서 만족 스럽네요 ,사이즈 큰 편인데 핏하게 입을 생각이 아니였어서 만족 스럽네요
5.0,배송도 빠르고  완전 마음에 들어요  좋아요 좋아요 좋아요 ,배송도 빠르고 완전 마음에 들어 요 좋아요 좋아요 좋아요
4.0,아들 매일 교볻처럼 입고다닙니다 두깨감 질감 만족스러워요,아들 매일 교볻처럼 입고 다닙니다 두깨감 질감 만족스러워요
5.0,밑에 시보리가 생각보다 짱짱해서 만세 몇번하면 올라가긴하지만 이뻐용,밑에 시보리가 생각보다 해서 만세 몇 번 하면 올라가긴 하지만 이 뻐용
5.0,디자인도 평범하고 아무렇게나 입기 좋아요 배송이 빨라서 좋았어요,디자인도 평범하고 아무렇게나 입 기 좋아요 배송이 빨라서 좋았어요
5.0,요즘 핫한 아디다스 트랙탑 정말 편하고 좋아요 사이즈가 2xl 뿐이어서 2xl로 구매했지만 넉넉하고 좋습니다,요즘 핫한 아디다스 트랙탑 정말 편하고 좋아요 사이즈가 뿐이어서 로 구매했지만 하고 좋습니다
5.0,XL도 크던데 더 박시하게 입으려고 XXL 샀더니 진짜 크네요 그래도 이뻐요,도 크던데 더 박시하게 입으려고 샀더니 진짜 크네요 그래도 이 뻐요
5.0, 너무 이뻐서 샀는데 진짜 사길 잘 한 것 같아요 단점이 있다면 밑단이 짱짱해요,너무 이 뻐서 샀는데 진짜 사 길 잘 한 것 같아 요 단점이 있다면 밑단이 해요
5.0,막 입고 다니기 정말 좋은 것 같습니다 잘 입겠습니다,막 입고 다니기 정말 좋은 것 같습니다 잘 입겠습니다
5.0,교복임 넘 이쁘구 큰데 밴딩있어서 올리면 돼요 좋아요,교복 임 넘 이쁘구 큰데 밴딩 있어서 올리면 돼 요 좋아요
5.0,근본중의 근본옷입니당  다시유행중이라 샀는데 짱이뻐요   177 85 기준  투엑라 괜찮았습니다  져지  말모 ㅋㅋ 밑단시보리가 짱짱해서  크게입는거도 괜찮을듯해요  ,근본 중의 근본 옷입니 당 다시 유행 중이라 샀는데 짱이 뻐요 기준 투엑라 괜찮았습니다 져 지 말 모 밑단시보리가 해서 크게 입는 거도 괜찮을 듯해요
5.0,국룰져지 이쁘긴 이쁩니다 클론을 조심해야한다는 단점.. 밑에 쭈리가 강한편입니당!,국룰져지 이쁘긴 이쁩니다 클론을 조심해야 한다는 단점 밑에 쭈리가 강 한 편입니당
5.0,국룰져지 이쁘긴 이쁩니다 클론을 조심해야한다는 단점.. 밑에 쭈리가 강한편입니당,국룰져지 이쁘긴 이쁩니다 클론을 조심해야 한다는 단점 밑에 쭈리가 강 한 편입니당
3.0,배송 빠르고 좋네요 다만 금액이 좀 사악하네요 그래도 아들이 만족하니 좋아요,배송 빠르고 좋네요 다만 금액이 좀 사악하네요 그래도 아들이 만족하니 좋아요
5.0,사촌 동생 사줬는데 활동복으로 편하게 입어요 감사합니다,사촌 동생 사줬는데 활동복으로 편하게 입어요 감사합니다
5.0,투엑라 하길 잘했네요 오버핏하게 떨어지고 이뻐요,투엑라 하길 잘했네요 오버핏하게 떨어지고 이 뻐요
5.0,색감 맘에 들고 너무 예쁘네여 역시 유명한데는 이유가 있습니다,색감 맘에 들고 너무 예쁘네 여 역시 유명한 데는 이유가 있습니다
5.0,2xl 클까봐 걱정했지만 널널하게 예쁜 핏 나오네요  매우 만족합니다~,클까봐 걱정했지만 하게 예쁜 핏 나오네요 매우 만족합니다
5.0,사이즈 넉넉하게 입고싶어서 2xl로 구매했는데 확실히 이쁜것같아요 ㅎㅎ,사이즈 하게 입고 싶어서 로 구매했는데 확실히 이 쁜 것 같아요
5.0,"배송은 빨리 왔어요! 쿠폰, 적립금 등등 해서 저렴하게 구매할 수 있었어요  투웨이로 되어있어서 스타일링이 너무 편리하고 이뻐요!",배송은 빨리 왔어요 쿠폰 적립금 해서 저렴하게 구매할 수 있었어요 투웨이로 되어 있어서 스타일링이 너무 편리하고 이 뻐요
5.0,세탁해보니 옷이 줄어들거나 그런건 없는듯 합니다 빠른배송이며 입어보니 핏도 예쁘네요 펑퍼짐하지않코 날씬해보여요 진한검정이며 화면과 같아요 아디치곤 가격도 적당하다 봅니다,세탁해보니 옷이 줄어들거나 그런 건 없는 듯 합니다 빠른 배송이며 입어보니 핏도 예쁘네요 펑 퍼짐하지 않코 날씬해 보여 요 진한 검정이며 화면과 같아 요 아디치곤 가격도 적당하다 봅니다
5.0,감성 낙낙 어디에든 입기 편한제품이고 꾸안꾸느낌 제대로 살립니다!,감성 어디에든 입기 편한 제품이고 꾸안꾸 느낌 제대로 살립니다
5.0,아주 살짝 길다고 생각해서 딱 맞게 입고싶다 하시면 M추천 드립니다. 확실히 이쁘더라고요 교복이랑 같이 입어도 아주 잘 어울립니다.,아주 살짝 길다고 생각해서 딱 맞게 입고 싶다 하시면 추천 드립니다 확실히 이 쁘더라고요 교복이랑 같이 입어도 아주 잘 어울립니다
5.0,부드럽고 편하고 좋고 스타일 납니다 여러번 세탁하니 보풀이 조금 나요,부드럽고 편하고 좋고 스타일 납니다 여러 번 세탁하니 보풀이 조금 나요
5.0,사이즈도 딱 맞고 핏이 너무 예쁘게 떨어집니다. 또 구매하고싶어요,사이즈도 딱 맞고 핏이 너무 예쁘게 떨어집니다 또 구매하고 싶어요
5.0,진짜 제 교복템 어디에나 다 잘 어울리고 예뻐요오옹,진짜 제 교복템 어디에나 다 잘 어울리고 예뻐요오옹
5.0,편하게 입을라고샀는데 어느 코디에도 입기 좋네요,편하게 입을 라고 샀는데 어느 코디에도 입기 좋네요
5.0,배송 빠르고 사이즈 1업하는게 편합니다 굳굳뜨,배송 빠르고 사이즈 업하는 게 편합니다 뜨
5.0,오버핏으로 입으려고 파이어버드 구매했어요 갑오브갑 블랙 최고입니다^^,오버핏으로 입으려고 파이어 버드 구매했어요 갑오브갑 블랙 최고입니다
5.0,진짜 자주 입어요 져지 살까 말까 하다가 검정으로 하나 샀는데 다른색도 사려고요 두께도 그리 안 두껍고 괜찮습ㄴ디다,진짜 자주 입어요 져 지 살까 말까 하다가 검정으로 하나 샀는데 다른 색도 사려고요 두께도 그리 안 두껍고 괜찮습디다
5.0,합리적인 가격에 좋은 제품 구매하게 되어 좋습니다,합리적인 가격에 좋은 제품 구매하게 되어 좋습니다
5.0,무난한 검은색 저지 좋네요 자주 입고 다닐것같아요,무난한 검은색 저지 좋네요 자주 입고 다닐 것 같아요
5.0,사이즈 xl로 잘못 옴 그래도 옷은 이뻐서 넘어갈게여,사이즈 로 잘못 옴 그래도 옷은 이 뻐서 넘어갈 게 여
4.0,제 키에 크게 입으시려는 분들은 xl 조금 작다고 생각하실 수 있을 거 같아여 팔 부분은 넉넉하고 총장은 딱 맞는 느낌입니다,제 키에 크게 입으시려는 분들은 조금 작다고 생각하실 수 있을 거 같아 여 팔 부분은 하고 총장은 딱 맞는 느낌입니다
5.0,배송도 빠르고 사이즈도 루즈하게 잘맞아요 원단도 얇아요,배송도 빠르고 사이즈도 루즈하게 잘 맞아요 원단도 얇아요
5.0,명불허전입니다. 요즘 다시 유행하고 있나보네요. 휘뚜루마뚜루 잘 입겠습니다 :),명불허 전입니다 요즘 다시 유행하고 있나보네요 휘뚜루 마 뚜루 잘 입겠습니다
5.0,S도 충분하고 m은 팔이 좀 기네요 그래도 이쁘면 그만~,도 충분하고 은 팔이 좀 기네요 그래도 이 쁘면 그만
5.0,정말 너무너무 전부터 사려고 담아뒀던 상품인데 완전히 마음에 들어버렸숩니다..이렇게 만족할 줄이야..최고야 아디다스 트랙탑은 정말 질리지않는 최고입니당…,정말 너무너무 전부터 사려고 담아뒀던 상품인데 완전히 마음에 들어버렸숩니 다 이렇게 만족할 줄 이야 최고 야 아디다스 트랙탑은 정말 질리지 않는 최고입니당
4.0,너무 편하도 두께 좋도 활용도가 너무 좋습니다 완전 강추,너무 편하도 두께 좋도 활용도가 너무 좋습니다 완전 강추
5.0,편하게 입을라고 크게 샀는데 크기도 적당하고 좋습니다 아래 시보리가 짱짱해서 잠그면 안에티가 울어요.,편하게 입을 라고 크게 샀는데 크기도 적당하고 좋습니다 아래 시보리가 해서 잠그면 안에 티가 울어요
5.0,옷 짱짱하고 좋아요 한치수 업하는거 추천함미다,옷 하고 좋아요 한 치수 업하는 거 추천함 미다
5.0,요즘 유행하는 아디다스 트랙탑. 착용감도 편안하고 환절기에 입기도 적절한 두께입니다. 오버핏으로 구매해서 입는걸 추천드리구요. 최고 단점은 너무 예뻐서 길거리에 입고 다니시는 분들이 자주 눈에 띈다는거 정도 ㅎㅎ,요즘 유행하는 아디다스 트랙탑 착용감도 편안하고 환절기에 입기도 적절한 두께입니다 오버핏으로 구매해서 입는 걸 추천 드리구요 최고 단점은 너무 예뻐서 길거리에 입고 다니시는 분들이 자주 눈에 띈다는 거 정도
5.0,근본 파이어버드 너무 이쁘네요 데일리로 계속입을듯,근본 파이어버드 너무 이쁘네요 데일리로 계속 입을 듯
5.0,총기장이랑 시보리 길긴한데 말하면 뭐합니까 파이어버드 이쁘고 편하네요,총기장이랑 시보리 길긴 한데 말하면 뭐 합니까 파이어 버드 이 쁘고 편하네요
5.0,"싸이즈 여유있고, 생각보다 잘 어울리네요 추천합니다!",싸이즈 여유 있고 생각보다 잘 어울리네요 추천합니다
5.0,옛날생각도 나고 너무이뻐요 한사이즈 더 크게 살껄 그랬어요ㅎㅎ ,옛날 생각도 나 고 너무 이 뻐요 한 사이즈 더 크게 살 껄 그랬어요
5.0,배송도 빠르고 사이즈도 잘 맞아요 파이어버드 굿!,배송도 빠르고 사이즈도 잘 맞아요 파이어 버드 굿
5.0,생각보다 시보리가 짱짱해서 크게가도 좋은거같아요,생각보다 시보리가 해서 크게 가도 좋은 거 같아요
5.0,배송 빠ㄹ라서 좋고 재질은 얇은데 입으면 얇아보이진 않음 안 감 때문에 좀 따뜻함,배송 빠라서 좋고 재질은 얇은 데 입으면 얇아 보이진 않음 안 감 때문에 좀 따뜻함
5.0,학교에서 맨날입습니다 너무이뻐요 근데 똑같은옷 많아서 거슬림;,학교에서 맨날 입습니다 너무 이 뻐요 근데 똑같은 옷 많아서 거슬림
5.0,배송 빠릅니다 옷은 실제로 입으면 더 이쁘고 지금 날씨에 딱 입니다,배송 빠릅니다 옷은 실제로 입으면 더 이 쁘고 지금 날씨에 딱 입니다
5.0,재질도 좋고 마음에 들어요 전투복으로 입을게요~,재질도 좋고 마음에 들어 요 전투복으로 입을 게요
1.0,조아요저아요조아어오오옹8딱맞아요 괜찮아요,조아요저아요조아어 옹 딱 맞아 요 괜찮아요
5.0,"미듐 사이즈로 구매했는데, 사이즈랑 팔이 길어요. 안에 니트류 입고 밖에 걸쳐도 불편하지 않아요.  요즘 같은 계절에 걸치고 다니기 좋아요. ",미듐 사이즈로 구매했는데 사이즈랑 팔이 길어요 안에 니트류 입고 밖에 걸쳐도 불편하지 않아 요 요즘 같은 계절에 걸치고 다니기 좋아요
5.0,깔끔하고 가볍고 완전 좋아요~~가격은 살짝 비싸지만~~,깔끔하고 가볍고 완전 좋아요 가격은 살짝 비싸지만
5.0,너무 좋슺니당 옷이 이쁘고 여러 코디하기 참좋은거 같아요,너무 좋슺니 당 옷이 이 쁘고 여러 코디하기 참 좋은 거 같아요
5.0,딱 원하던 핏이고 너무너무너무 이뻐요 ㅠㅜㅜ 지금 날씨에 딱이야요,딱 원하던 핏이고 너무너무너무 이 뻐요 지금 날씨에 딱 이야요
5.0,너무예쁘고 가볍게걸치고 와이드팬츠 입으면 코디하기가 너무 쉽습니당,너무 예쁘고 가볍게 걸치고 와이드 팬츠 입으면 코디하기가 너무 쉽습니당
5.0,진짜 사이즈도 너무 잘맞구 기장 길줄 알고 걱정했는데 밑에 시보리가 똭 잡아줘서 너무 예쁜핏 나오네요!!,진짜 사이즈도 너무 잘 맞구 기장 길줄 알고 걱정했는데 밑에 시보리가 똭 잡아줘서 너무 예쁜 핏 나오네요
5.0,역시 트레이닝 져지의 근본 아디다스 최고네요 다시 유행해서 넘 기뻐요 추억이 새록새록 나네요,역시 트레이닝 져지의 근본 아디다스 최고네요 다시 유행해서 넘 기 뻐요 추억이 새록새록 나네요
5.0,s가 없어서 m으로 구매했는데 확실히 좀 크네요ㅜㅜ,가 없어서 으로 구매했는데 확실히 좀 크네요
5.0,배송 빨랐고 잘 산 거 같아요 앞으로 잘 입겠습니다,배송 빨랐고 잘 산 거 같아 요 앞으로 잘 입겠습니다
5.0,핏도이쁘고 마감도좋고 요즘유행하는 이유가있네요,핏도 이쁘고 마감도 좋고 요즘 유행하는 이유가 있네요
5.0,그냥 무난하게 평소에 이용하기에 너무좋네용 굿,그냥 무난하게 평소에 이용하기에 너무 좋네용 굿
5.0,파이어버드 갖고 싶었는데 계속 품절떠서 어렵게 구했네요ㅜ 그만큼 상품에는 만족합니다,파이어버드 갖고 싶었는데 계속 품절 떠서 어렵게 구했네요 그만큼 상품에는 만족합니다
5.0,길이도 생각보다 나쁘지 않고 딱 기본템으로 잘 입을 거 같아용,길이도 생각보다 나쁘지 않고 딱 기 본템으로 잘 입을 거 같아용
5.0,길이도 생각보다 나쁘지 않고  딱 기본템으로 잘 입을 거 같아용,길이도 생각보다 나쁘지 않고 딱 기 본템으로 잘 입을 거 같아용
5.0,그냥 전투용으로 사봤는데 너무 편하고 어디에도 입기좋네용,그냥 전투용으로 사봤는데 너무 편하고 어디에도 입기 좋네용
5.0,근육형 체형입니다 몸에 잘 맞고 가죽처럼 입고 다니는 중임 ㅎㅎ 굿 ,근육형 체형입니다 몸에 잘 맞고 가죽처럼 입고 다니는 중임 굿
5.0,사이즈 널널합니다. 기장도 적당합니다. 예쁩니다.,사이즈 합니다 기장도 적당합니다 예쁩니다
5.0,살짝 긴감이 있지만 시보리 있어서 넣어 입으니 좋아요 가볍고 편해서 여기저기 아무옷이나 매치 가능해서 추천해요,살짝 긴 감이 있지만 시보리 있어서 넣어 입으니 좋아요 가볍고 편해서 여기저기 아무 옷이나 매치 가능해서 추천해요
4.0,좋아오 저는 아디다스 져지 꼭 사고 싶어서 많이 큰 사이즈루 구매했는데 자알 입으면 그렇게까지 크기 느껴지진 않슴다!,좋아 오 저는 아디다스 져 지 꼭 사고 싶어서 많이 큰 사이즈 루 구매했는데 자 알 입으면 그렇게까지 크기 느껴지진 않슴다
5.0,그저 근본 아디다스 저지입니다 요즘 다시 유행하길래 사봤더니 역시나 훌륭합니다,그저 근본 아디다스 저지입니다 요즘 다시 유행하길래 사봤더니 역시나 훌륭합니다
4.0,사이즈가 넘크긴한데 오버핏원한거라 괜찮아요..한사이즈작게삿으면더좋앗을듯 헤헤,사이즈가 넘크긴 한데 오버핏 원한 거라 괜찮아요 한 사이즈 작게 삿으면 더 좋앗을 듯
5.0,슬슬 져지 입을 날이 오길래 하나 장만했습니다 역시 근본 져지!,져 지 입을 날이 오길래 하나 장만 했습니다 역시 근본 져지
5.0,진짜 착용하는 순간 힙해지고 너무 예뻐서 이것만 한동안 계속 코디하는데 쓸 듯 합니다,진짜 착용하는 순간 힙해지고 너무 예뻐서 이것만 한동안 계속 코디하는데 쓸 듯 합니다
5.0,밑 부분이 쪼여서 핏이 이상해지기도 하는데 머 나름 예뻐요 지전 y2kㅋㅋ,밑 부분이 쪼여서 핏이 이 상해지기도 하는데 머 나름 예뻐요 지 전
4.0,생각보다 크게샀어요 그래도 옷은 이뻐서 잘 입고다녀요,생각보다 크게 샀어요 그래도 옷은 이 뻐서 잘 입고 다녀요
5.0,일단 시보리 자기주장 최고고요 그것만빼면 너무 이쁘고 좋은것같아요 ㅎㅎ,일단 시보리 자기주장 최요 그것만 빼면 너무 이 쁘고 좋은 것 같아요
5.0,리얼 지금 개꿀템임 꼭사셈 무조건 절대 후회안함 망능아이템,리얼 지금 개꿀템임 꼭 사셈 무조건 절대 후회안함 망능 아이템
5.0,XL 사이즈가 좀 클 줄 알았는데 잘 맞아서 만족스러웠습니다! 옷은 너무 이뻐요,사이즈가 좀 클 줄 알았는데 잘 맞아서 만족스러웠습니다 옷은 너무 이 뻐요
5.0,배송 빨라서 너무 좋았고 xl 사이즈가 좀 클줄 알았는데 제가 원하던 핏이라 좋았어요 잘 입고 있습니다!,배송 빨라서 너무 좋았고 사이즈가 좀 클 줄 알았는데 제가 원하던 핏이라 좋았어요 잘 입고 있습니다
3.0,옷이 너무 얇고 금방 손상될거 같아요 그래도 옷은 예뻐서 잘 입어요,옷이 너무 얇고 금방 손상될 거 같아 요 그래도 옷은 예뻐서 잘 입어요
5.0,날이 풀리고 옷차림이 가벼워질때 져지입으면 너무 좋아요,날이 풀리고 옷차림이 가 벼워질 때 져 지입으면 너무 좋아요
5.0,디자인도 너무 이쁘고 자주 입고있습니다 근데 길에서 너무 자주 겹치긴해요,디자인도 너무 이 쁘고 자주 입고 있습니다 근데 길에서 너무 자주 겹치긴 해요
5.0,아디다스 저지 옛날 생각도 나고 좋습니다. 사이즈 아주 크게해서 입어도 이쁠거같습니다. ,아디다스 저지 옛날 생각도 나 고 좋습니다 사이즈 아주 크게 해서 입어도 이쁠거 같습니다
5.0,아디다스 져지는 오랜만이긴한데 옷 자체는 이쁨 근데 뭔가 나랑 안 어울리는듯한 느낌이기도하고 옷은 이쁨,아디다스 져지는 오랜만이긴 한데 옷 자체는 이 쁨 근데 뭔가 나랑 안 어울리는 듯한 느낌이기도 하고 옷은 이쁨
5.0,크게 입으니까 락스타가 된 것 같애서 기분이 좋아요,크게 입으니까 락스타가 된 것 같애서 기분이 좋아요
5.0,배송 빨라서 좋아요 그리고 사이즈 작게 나온 것 같아요 엑스라지 샀는데 널널~ 한 느낌,배송 빨라서 좋아요 그리고 사이즈 작게 나온 것 같아 요 엑스라지 샀는데 한 느낌
4.0,그냥 진짜 편하게 휘뚜루마뚜루 입을 아우터 찾으면 이거만한게 없습니다,그냥 진짜 편하게 휘뚜루마 뚜루 입을 아우터 찾으면 이 거만한 게 없습니다
5.0,아주 아주 아주 아주 구우우웃 굿굿 입니다아아 꼭 하나사세요,아주 아주 아주 아주 구 웃 입니다 꼭 하나 사세요
4.0,얇고 흐드러지는 재질인데 그래도 이쁘고 맘에들어요.,얇고 흐드러지는 재질인데 그래도 이 쁘고 맘에 들어요
4.0,요즘 진짜 거의 교복처럼 입고 다녀요!! xl 클 줄 알았는데 딱 원하는 핏이라서 좋았습니다!!(오버핏 좋아하는 사람임) 그치만... 손세탁하고 나니 앞 쪽에 흰색 실도 아니고 보풀도 아닌 것이 있어서 좀... 그랬지만 그래도 좋아용,요즘 진짜 거의 교복처럼 입고 다녀 요 클 줄 알았는데 딱 원하는 핏이라서 좋았습니다오버핏 좋아하는 사람 임 그치만 손 세탁하고 나니 앞 쪽에 흰색 실도 아니고 보풀도 아닌 것이 있어서 좀 그랬지만 그래도 좋아용
5.0,너무 만족하며 입고있습니다. 아디다스 져지는 믿고 사는거지만 핏이 일단 너무 예쁘고 표기상의 기장은 길게 나와있지만 지퍼를 잠구면 시보리가 있어서 기장이 줄어들어요 너무 예쁘고 후회 안합니다!,너무 만족하며 입고 있습니다 아디다스 져지는 믿고 사는 거지만 핏이 일단 너무 예쁘고 표기상의 기장은 길게 나와 있지만 지퍼를 잠구면 시보리가 있어서 기장이 줄어 들어요 너무 예쁘고 후회 안합니다
5.0,약간 벙벙하누정도로 딱좋어요 완전 오버핏은 아니어서 한사이즈 커도 괜찮었을거 같어요,약간 하누 정도로 딱 좋어요 완전 오버핏은 아니어서 한 사이즈 커도 괜찮었을 거 같어요
5.0,길이가 길긴하지만 접어 입거나 하면 괜찮습니다,길이가 길긴 하지만 접어 입거나 하면 괜찮습니다
5.0,어깨가 좀 있는 편인데 딱 맞습니다 기장이 길긴한데 접어 입으면 좋아요,어깨가 좀 있는 편인데 딱 맞습니다 기장이 길긴 한데 접어 입으면 좋아요
5.0,지금 착용하기좋아요 재질도 부드럽고 배송도 빨라서 좋아요,지금 착용하기 좋아요 재질도 부드럽고 배송도 빨라서 좋아요
4.0,배송이 빨라서 좋어요 사이즈도 만족합니다  색감이 사진과 똑같아요,배송이 빨라서 좋어요 사이즈도 만족합니다 색감이 사진과 똑같아요
5.0,"예쁘게 맞아요~~ 고등학생 아들~등치가 있어서 더 커보이면 어떡하나 고민했는데 후드집업,바람막이보다 더 잘 입을거 같아요~~",예쁘게 맞아요 고등학생 아들 등 치가 있어서 더 커 보이면 어 떡 하나 고민했는데 후드 집업 바람막이보다 더 잘 입을 거 같아요
5.0,살짝 여유있게 맞아요~ 카고 바지와 딱 떨어지게 예쁩니다. 고딩 아들~아무대나 편하게 잘 어울려요^^,살짝 여유 있게 맞아요 카고 바지와 딱 떨어지게 예쁩니다 고딩 아들 아무대나 편하게 잘 어울려요
5.0,배송 빨랐고 입기 너무 편해요 디자인도 너무 이쁘고 편의점 갈때 입기 딱 좋을꺼같아요 잘입을께요,배송 빨랐고 입기 너무 편해요 디자인도 너무 이 쁘고 편의점 갈 때 입기 딱 좋을 꺼 같아 요 잘 입을께요
5.0,너무 예뻐요 핏도 좋고 활동하기 편합니다 다음에 또 구매할 거 같아요,너무 예뻐요 핏도 좋고 활동하기 편합니다 다음에 또 구매할 거 같아요
5.0,옷 이뻐요 기본템이 되어버렸습니다 봄에 스타일한번 뽐내보세여,옷 이 뻐요 기본템이 되어버렸습니다 봄에 스타일 한 번 뽐내 보세여
5.0,예전에 입던 져지보다 좀더 트렌디하게 나온핏이에요 추천합니다,예전에 입던 져지보다 좀 더 트렌디하게 나온 핏이에 요 추천합니다
5.0,시보리가 각을 잘 잡아줘서 예쁘게 잘 떨어집니다.,시보리가 각을 잘 잡아줘서 예쁘게 잘 떨어집니다
5.0,오랜만에 져지 샀는데 요즘 유행하는 스타일이라 이쁘네요,오랜만에 져 지 샀는데 요즘 유행하는 스타일이라 이 쁘네요
5.0,여자친구랑 같이 커플티로 맞추었는데 확실히 이뻐요,여자친구랑 같이 커플티로 맞추었는데 확실히 이 뻐요
5.0,아들래미 구매해줬는데 맘에들어합니다~ 누구나 하나씩은 있는듯~ㅎㅎ,아들 래미 구매해줬는데 맘에 들어합니다 누구나 하나씩은 있는 듯
5.0,색감이쁘고 배송도 빨리오고 이쁘네용  사이즈 2xl밖에 없어서 시켰는데 좀 크긴하네요 오버핏좋아해서 만족합니당 이뻐요,색감이 쁘고 배송도 빨리 오고 이쁘네용 사이즈 밖에 없어서 시켰는데 좀 크긴 하네요 오버핏 좋아해서 만족합니당 이 뻐요
5.0,너무 예쁘고 입는순간 힙해지고 무슨 바지에든 잘어울려요,너무 예쁘고 입는 순간 힙해지고 무슨 바지에든 잘 어울려요
5.0,배송 엄청 빨랐어요 1~2일? 걸렸어요 믿고 입는 트랙탑 역시나 예뻤습니다 코디할 방안도 무궁무진 하고 꾸안꾸로 입기도 좋고 범용성이 너무 좋아요 한사이즈 업해서 입으니까 후리하게 입기 너무 좋아요 힙한 무드를 연출하고 싶으시몀 무조건 한사이즈 업 추천해요 후기만 봤을때 핏하게 입으시려는 분들이 많아서 그런지 제가 생각한 거 보다 사이즈가 막 크지는 않았어용,배송 엄청 빨랐어요 일 걸렸어요 믿고 입는 트랙탑 역시나 예뻤습니다 코디할 방안도 무궁무진 하고 꾸안꾸로 입기도 좋고 범용성이 너무 좋아요 한 사이즈 업해서 입으니까 후리하게 입기 너무 좋아요 힙한 무드를 연출하고 싶으시몀 무조건 한 사이즈 업 추천해요 후기만 봤을 때 핏하게 입으시려는 분들이 많아서 그런지 제가 생각한 거 보다 사이즈가 막 크지는 않았어용
5.0,휘뚜루마뚜루로 입고 꾸안꾸로 편하게 힙하게 입고 싶을때 입으려고 구매했습니당. 넉넉하게 입는 걸 좋아해서 xl시켰어용 원래는 L입습니다 상체 프레임이 체급에 비해 있으신분들은 저처럼 한사이즈 업 강추 합니다.,휘뚜루 마뚜루로 입고 꾸안꾸로 편하게 힙하게 입고 싶을 때 입으려고 구매했습니 당 하게 입는 걸 좋아해서 시켰어 용 원래는 입습니다 상체 프레임이 체급에 비해 있으신 분들은 저처럼 한 사이즈 업 강추 합니다
5.0,요즘 유행해서 너무 잘산거 같고 그냥 이쁘니깐 꼭 사세요 ㅎㅎ,요즘 유행해서 너무 잘 산 거 같고 그냥 이 쁘니깐 꼭 사세요
4.0,옷이 너무 이뻐요 요즘 유행이라는데 잘입을께요,옷이 너무 이 뻐요 요즘 유행이라는 데 잘 입을께요
4.0,생각보다 얇아서 봄에 입으면 맞을거같고 사이즈는 딱맞아서 입기 좋았습니다.,생각보다 얇아서 봄에 입으면 맞을 거 같고 사이즈는 딱 맞아서 입 기 좋았습니다
5.0,할인쿠폰 팍팍써서 한 8만원에 구매했는데 매우매우 대만족중입니다ㅎㅎ 하자있는곳 없이 깔끔하게 와서 누무 기분이 좋아요😍😍,할인 쿠폰 써서 한 만 원에 구매했는데 매우 매우 대 만족 중입니다 하자 있는 곳 없이 깔끔하게 와서 누무 기분이 좋아요
5.0,일단 배송이 압도적으로 빨라요. 일요일에 시켰는데 월요일에 도착했습니다. 그리고 저랑 신체 사이즈가 비슷하면 xl추처네,일단 배송이 압도적으로 빨라 요 일요일에 시켰는데 월요일에 도착했습니다 그리고 저랑 신체 사이즈가 비슷하면 추처네
5.0,"10년 전에 입던 거 생각나서 다시 샀는데 요즘 다시 유행 도나 봄 길 가는데 중고등학생들 다 입고 다녀서 갑자기 입기 좀 그르네^^,,, 그냥저냥 입을만 합니다~",년 전에 입던 거 생각나서 다시 샀는데 요즘 다시 유행 도나 봄 길 가는데 중고등학생들 다 입고 다녀서 갑자기 입 기 좀 그르네 그냥 저냥 입을 만 합니다
5.0,딱 기장이 적당해요 살짝 얇은 감이 없잖아 있어요,딱 기장이 적당해 요 살짝 얇은 감이 없잖아 있어요
5.0,덩치가 있는편인데 사이즈 넉넉히 맞고 편해서 좋아여! 예쁘게 입을수 있어서 마음에 듭니다^^,덩치가 있는 편인데 사이즈 히 맞고 편해서 좋아 여 예쁘게 입을 수 있어서 마음에 듭니다
5.0,핏좋은데 사이즈가 좀 크게나와서 배쪽이 접히네요 그래도 기본템으로 하나는 꼭 장만해야할 제품입니다,핏 좋은데 사이즈가 좀 크게 나와서 배 쪽이 접히네요 그래도 기 본템으로 하나는 꼭 장만 해야 할 제품입니다
5.0,근근본본 아디다스 져지 잠깐씩 나갈 때 입기 좋고 편함,아디다스 져 지 잠깐씩 나갈 때 입 기 좋고 편함
5.0,휘뚜루마뚜루 막 입고다니기 좋아요 핏도 아주 좋습니다 ,휘뚜루 마뚜루 막 입고 다니기 좋아요 핏도 아주 좋습니다
5.0,두사이즈업해서 오버사이즈로 입으면 좋움 2만원 매장보다 싸게삼,두 사이즈업해서 오버사이즈로 입으면 좋움 만 원 매장보다 싸게 삼
5.0,상체가 좀 기본적으로 커서 사이즈 고민 많이 했는데 기장 빼고는 다 맘에 드네요 넘 예뻐요 ,상체가 좀 기 본적으로 커서 사이즈 고민 많이 했는데 기 장 빼고는 다 맘에 드네요 넘 예뻐요
5.0,착용감도 좋고 디자인도 이뻐요! 근데 좀 얇긴 해요,착용감도 좋고 디자인도 이 뻐요 근데 좀 얇긴 해요
