Review,Star,Processed_Review
제 허리가 얇은 편도 아닌데 허리가 좀 컸어요ㅠㅠ 옷 자체는 너무 예쁘고 핏도 짱예♥︎,5.0,제 허리가 얇은 편도 아닌데 허리가 좀 컸어요 옷 자체는 너무 예쁘고 핏도 짱예
애용하는 바지입니다 스타일링도 편하고 좋아요,4.0,애용하는 바지입니다 스타일링도 편하고 좋아요
헐레벌레 예뻐요 입을만해요 예뿝니다 진짜로.... 진짜요,5.0,헐레벌레 예뻐요 입을 만해 요 예뿝니다 진짜로 진짜요
이쁩니다 주의할점 - 한번 입으면 편해서 다른 바지 못입음,5.0,이쁩니다 주의할 점 한번 입으면 편해서 다른 바지 못 입음
"아니 이걸 왜 이제 샀을까 ...
교복보다 더 자주 입어요 ㅋㅋ
깔 별로 사고싶어요",5.0,아니 이걸 왜 이 제 샀을까 교복보다 더 자주 입어요 깔 별로 사고 싶어요
항상 품절인 제로 바지... 처음 접해보는데 되게 편하고 핏이 되게 이뻐용,5.0,항상 품절인 제로 바지 처음 접해 보는데 되게 편하고 핏이 되게 이 뻐용
이걸 왜 이제 샀지? 하는 생각이 듭니다 진짜 예뻐요.. 핏이 진짜 미쳤음,5.0,이걸 왜 이 제 샀지 하는 생각이 듭니다 진짜 예뻐요 핏이 진짜 미쳤음
두께감 괜찮고 편해서 자주 입고 있습니다 가성비 좋아요.,5.0,두께감 괜찮고 편해서 자주 입고 있습니다 가 성비 좋아요
"정말이지 너무 편하고 너무 편해서 이것만 주구장창 입게 되네요 기장만 조금 길었으면 더 좋아ㅆ을텐데 ,,",5.0,정말이지 너무 편하고 너무 편해서 이것만 주구장 창 입게 되네요 기장만 조금 길었으면 더 좋아을 텐데
두께 좋고 핏 좋고 허리밴딩도 좋고 항상 애용중입니다,5.0,두께 좋고 핏 좋고 허리밴딩도 좋고 항상 애용 중입니다
처음에 옷을 받아 입었을 때 기분이 좋을 정도로 편하고 만족했던 제품이에요. 츄리닝에 턱까지 들어가있어 심심하지않고 벌룬핏 느낌의 바지를 처음 입어봤는데 전혀 어색함이 없었어요. 다만 진짜 아쉬운 점은 세탁을 하니 옷이 너무 눈에 띄게 줄어서 예전만큼의 핏이 안나와요. 그래서 잠옷으로 입는 중입니다 품절이라서 다시 구하기도 어렵겠네요,5.0,처음에 옷을 받아 입었을 때 기분이 좋을 정도로 편하고 만족했던 제품이에요 츄리닝에 턱까지 들어가 있어 하지 않고 벌룬 핏 느낌의 바지를 처음 입어봤는데 전혀 어색함이 없었어요 다 만 진짜 아쉬운 점은 세탁을 하니 옷이 너무 눈에 띄게 줄어서 예전만큼의 핏이 안 나와 요 그래서 잠옷으로 입는 중입니다 품절이라서 다시 구하기도 어렵겠네요
"와우 150초초반 분들은 수선 무적권 하셔야합니다^^ 땅에 쓸려유 ,, 배 한번 접었는데도 땅에 살짝씩 끌려서 밑단 부분이 드러워져써요......ㅜㅇㅜ 근데 질 엄청좋고 기모 개부드랴워서 계속 부비적거리네요 ♥ 진짜 와바지개크다 못입겟다 할정돈아니고 적당히 어벙벙핏이여서 힙한걸요? 허리는 쪼메크긴한데..갠찮아요 줄빡빡 땡기다가 뚜둑 소리나서  깜놀ㅜ 어쨋든 너무 맘에들고 이바지가 생명을 다한다면 다시 살의향있어여 good",5.0,와우 반 분들은 수선 무적권 하셔야 합니다 땅에 쓸려 유 배 한 번 접었는데도 땅에 살짝씩 끌려서 밑단 부분이 드러워져 써요 근데 질 엄청 좋고 기 모 개 부드랴워서 계속 부비적거리네요 진짜 와 바지개 크 다 못 입겟다 할 정돈 아니고 적당히 어 핏이여서 힙 한 걸 요 허리는 쪼메크긴 한데 갠찮아요 줄 땡 기다가 뚜둑 소리나서 깜놀 어쨋든 너무 맘에 들고 이 바지가 생명을 다한다면 다시 살의 향 있어 여
너무 예뻐요 한여름에 입긴 좀 덥지만 예쁘게 잘 입고 다니는 중입니다!!,5.0,너무 예뻐요 한 여름에 입긴 좀 덥지만 예쁘게 잘 입고 다니는 중입니다
중3아들 조거팬츠만 입히다 와이드는 첨이네요 안에 융들어가서 따뜻하고 편합니다 두개사서 하나는 남편 입혔는데 세상편하답니다,5.0,중아들 조거팬츠만 입히 다 와이드는 첨이네요 안에 융들어가서 따뜻하고 편합니다 두 개사서 하나는 남편 입혔는데 세상 편하답니다
"통 진짜 넓긴한데 그만큼 편하고 이뻐요
여자분들은 s사이즈도 충분하실듯
두께도 적당해요 가을에 입으면 딱 좋은정도!",4.0,통 진짜 넓긴 한데 그만큼 편하고 이 뻐요 여자분들은 사이즈도 충분하실 듯 두께도 적당해요 가을에 입으면 딱 좋은 정도
"상품에 대한 평가를 20자 이상 작성해 주세요.

네",5.0,상품에 대한 평가를 자 이상 작성해 주세요 네
"진짜 넘 예쁘네야 ,,, 좀 검도하는애 느낌이긴한데 ㅋ 내눈에만 이쁘면 된거죠 ,,, 다른색도 다 사고 싶어요 !!!!",5.0,진짜 넘 예쁘네야 좀 검도하는 애 느낌이긴 한데 내 눈에만 이 쁘면 된 거죠 다른 색도 다 사고 싶어요
"그냥..너무 예뻐요..ㅠㅜ 통도 제가 딱 원했던 넓은 항아리핏이고 허리도 짱짱하게 잡아주네요. 예전에 다른 데서 산 트레이닝팬츠는 한 번 빨고 엄청 줄어들었는데 얘는 빨고도 그대로예요 신세계!! 아주 만족합니당!! 일주일에 두 번씩은 입어요 편해서,.",5.0,그냥 너무 예뻐요 통도 제가 딱 원했던 넓은 항아리 핏이고 허리도 하게 잡아 주네요 예전에 다른 데서 산 트레이닝 팬츠는 한 번 빨고 엄청 줄어들었는데 얘는 빨고도 그대로예요 신세계 아주 만족합니당 일주일에 두 번씩은 입어요 편해서
"이쁨미다ㅠ 너무 편해서 못벗겠어요ㅋㅋ
골반 걸치면 바닥에 좀 끌리고 하이웨이스트로 올리면 이쁘게 떨어져요 전 갠적으러 골반 걸친게 좋아요 편하구 
마감처리 바금질 다 깔끔하고 좋아요
무신사 가입하고 첫 구매 너무 만족스럽습니다(⁎⁍̴̛ᴗ⁍̴̛⁎)",5.0,이쁨미다 너무 편해서 못 벗겠어요 골반 걸치면 바닥에 좀 끌리고 하이웨이스트로 올리면 이쁘게 떨어져요 전 갠적으러 골반 걸친 게 좋아요 편하구 마감처리 바금질 다 깔끔하고 좋아요 무신사 가입하고 첫 구매 너무 만족스럽습니다
너무 좋아요 제가 원하는 핏 진짜 너무 이쁜 거 아닙니까,5.0,너무 좋아요 제가 원하는 핏 진짜 너무 이쁜 거 아닙니까
후기도 좋고 가격도 저렴해서 구매 했는데 일단 핏이 턱 접히는 디테일 등 너무 이쁘네요 교복처럼 입고 다녀요,5.0,후기도 좋고 가격도 저렴해서 구매 했는데 일단 핏이 턱 접히는 디테일 등 너무 이쁘네요 교복처럼 입고 다녀요
많이들 사시는 이유가 있는 고런 너무 이쁜 바지이ㅣㅇ이,5.0,많이들 사시는 이유가 있는 고 런 너무 이쁜 바지
통 널널하게 오버핏으로 예쁘게 떨어져요! 제 최애바지 확정입니당,5.0,통 하게 오버핏으로 예쁘게 떨어져요 제 최 애바지 확정입니당
5번정도 입었고 아직 세탁안했습니다 뒷주머니 박음질 부분이 다 터지네요.. 뒷주머니만 해결 하시면 완벽하겠어요,1.0,번 정도 입었고 아직 세탁 안 했습니다 뒷주머니 박 음질 부분이 다 터지네요 뒷주머니만 해결 하시면 완벽하겠어요
진짜 다 좋은데 세탁 돌리면 바지가 상상 이상으로 줄어 들어요 세탁 돌린 거 후회 할 정도 입니다 세탁 하기 전에는 아주 만족스러웠어요,3.0,진짜 다 좋은데 세탁 돌리면 바지가 이상으로 줄어 들어 요 세탁 돌린 거 후회 할 정도 입니다 세탁 하기 전에는 아주 만족스러웠어요
"제로 핀턱팬츠 핏 진짜 예뻐요 일반 다른 트레이닝 바지랑은 차원이 다릅니다. 패션과 편안함 두 가지를 싸그리 잡을 수 있는 바지가 바로 이 바지입니다. 완전 격렬히 추천 드릴게요 후,,,,ㅇ<-<",5.0,제로 핀 턱팬츠 핏 진짜 예뻐요 일반 다른 트레이닝 바지랑은 차원이 다릅니다 패션과 편안함 두 가지를 싸 그리 잡을 수 있는 바지가 바로 이 바지입니다 완전 격렬히 추천 드릴게요 후
키가 작은 편이라 m사이즈를 시키고 크지않을까 걱정했지만 바지허리밴딩부분을 한번 접으면 길이감이 딱 이뻐요! 두께도 겨울에도 입을정도로 적당하고 색감도 마음에 듭니다 만족이에요ㅎㅎ,5.0,키가 작은 편이라 사이즈를 시키고 크지 않을까 걱정했지만 바지 허리밴딩 부분을 한 번 접으면 길이감이 딱 이 뻐요 두께도 겨울에도 입을 정도로 적당하고 색감도 마음에 듭니다 만족이에요
평소에 좋아하는 와이드핏이라 다시 구매했어요 야무집니다,5.0,평소에 좋아하는 와이드 핏이라 다시 구매했어요 야무집니다
좋아요 정말 칭찬 많이듣고 다들 어디거냐고 물어봐요,5.0,좋아요 정말 칭찬 많이 듣고 다들 어디거냐고 물어봐요
저가 생각한 그 핏 그대로 와이드해서 편하고 핏도 좋으면서 가성비도 낫배드 꿀템,5.0,저가 생각한 그 핏 그대로 와이드 해서 편하고 핏도 좋으면서 가성비도 낫 배드 꿀템
바지 전체적으로 너무 예뻐요 길이는 딱 좋고 통은 진짜 개큰데 그게 간지자나여?! 간지 오라잇 했어요,5.0,바지 전체적으로 너무 예뻐요 길이는 딱 좋고 통은 진짜 개 큰데 그게 간 지자나 여 간지 오라잇 했어요
"길이는 저한테 밟히지만,, 그래도 건조기 돌리고 하니까 괜찮아요!!!! 핏도 예쁘고 좋습니당",5.0,길이는 저한테 밟히지만 그래도 건조기 돌리고 하니까 괜찮아요 핏도 예쁘고 좋습니당
이번에 처음으로 조거로 되어있는 트레이닝 말고 도전해봤는데 이뻐요 와이드하게 :),5.0,이번에 처음으로 조거로 되어 있는 트레이닝 말고 도 전해봤는데 이 뻐요 와이드하게
"34 36 정도 입어서 얼추 맞습니다
중앙 일두근은 조심하세요",5.0,정도 입어서 얼추 맞습니다 중앙 일두근은 조심하세요
"사이즈 S로 구매 했는데 핏 너무 예뻐요 !
통 더 큰걸 원해서 미디움으로 살걸 그랬네요ㅜㅜ
지금 입으면 좀 추워서 내의 입어야 할거같아요
블랙은 미디움으로 주문 했는데 기대가 됩니다 ☺︎︎",4.0,사이즈 로 구매 했는데 핏 너무 예뻐요 통 더 큰 걸 원해서 미디움으로 살 걸 그랬네요 지금 입으면 좀 추워서 내의 입어야 할 거 같아 요 블랙은 미디움으로 주문 했는데 기 대가 됩니다
두꺼워서 지금 날씨에 입기 딱 좋아요!! s인데도 엄청 크니까 다들 사이즈 잘 보시고 사세요,5.0,두꺼워서 지금 날씨에 입 기 딱 좋아요 인데도 엄청 크니까 다들 사이즈 잘 보시고 사세요
연습할 때 입기 너무 편합니다! 딱 원하던 핏의 제품이라 만족...🤍,5.0,연습할 때 입 기 너무 편합니다 딱 원하던 핏의 제품이라 만족
너무하다라고하면너라도생각하겠지라하하히,1.0,너무 하다라고 하면 너라도 생각하겠지라히
"어디에든 매치하기 좋아요 자주 착용할것 같아요
추천드립니다",5.0,어디에든 매치하기 좋아요 자주 착용할 것 같아 요 추천 드립니다
진짜 스타일리쉬하고 입기 좋아요. 편한건 덤입니당,5.0,진짜 스타일리쉬하고 입기 좋아요 편한 건 덤입니당
"트레이닝 팬츠 부분에서 항상 상위권이라 구매했는데 상위권인데는 이유가 있습니다 177-65 기준 프리 사이즈 구매했습니다

디자인 - 그냥 어디서 봐도 무난한 트레이닝 팬츠이지만 원턱으로 핏을 더 이쁘게 잡아줍니다 깔별로 3개 구매했는데 너무 만족합니더

사이즈 - 프리사이즈를 구매했는데 허리, 통 다 좋지만 바지 기장이 너무 길어서 바닥에 밟힙니다 허리부분을 한번 접어서 입고 다니는중.. L와 프리사이즈 사이에 기장이 있었으면 하는 아쉬움..

착용감 - 사계절 답게 두께가 적당합니다! 하지만 한여름, 한겨울에는 조금 힘들겠지만 너무 편해서 참고 입으려고 합니다

총평 - 이 가격에 이정도면 아무렇지 않게 주변 사람들에게 추천도 많이 하고 선물로도 좋을둣… 하나 아쉬운 점은 L와 프리사이즈 중간의(107정도) 기장을 만들어줬으묜 합니다",5.0,트레이닝 팬츠 부분에서 항상 상위권이라 구매했는데 상위권인데는 이유가 있습니다 기준 프리 사이즈 구매했습니다 디자인 그냥 어디서 봐도 무난한 트레이닝 팬츠이지만 원턱으로 핏을 더 이 쁘게 잡아줍니다 깔별로 개 구매했는데 너무 만족합니 더 사이즈 프리 사이즈를 구매했는데 허리 통 다 좋지만 바지 기장이 너무 길어서 바닥에 밟힙니다 허리 부분을 한 번 접어서 입고  다니는 중 와 프리 사이즈 사이에 기장이 있었으면 하는 아쉬움 착용 감 사계절 답게 두께가 적당합니다 하지만 한 여름 한 겨울에는 조금 힘들겠지만 너무 편해서 참고 입으려고 합니다 총평 이 가격에 이 정도면 아무렇지 않게 주변 사람들에게 추천도 많이 하고 선물로도 좋을 둣 하나 아쉬운 점은 와 프리 사이즈 중간의 정도 기장을 만들어줬으묜 합니다
"* 오버핏.
* 두꺼운 편.
* 허리가 짱짱해서 뱃살 있으신 분들은 S-M 사이즈 추천.",4.0,오버핏 두꺼운 편 허리가 해서 뱃살 있으신 분들은 사이즈 추천
"아주아주 편하고 스타일리쉬해서 외출때마다
자주 입고 나갑니다",4.0,아주 아주 편하고 스타일리쉬해서 외출 때마다 자주 입고 나갑니다
기장때문에 프리사이즈로 했는데 진짜 크네요.. 코끼리다리도 들어갈거 같아요 그래서 환불하려다가 그냥 뭔가 맘에 들어서 입고 있어요,5.0,기장 때문에 프리 사이즈로 했는데 진짜 크네요 코끼리 다리도 들어갈 거 같아 요 그래서 환불하려다가 그냥 뭔가 맘에 들어서 입고 있어요
"키가 커서 S,M 사이즈 중에 고민하다가 기장 긴걸 좋아해서 free 사이즈로 시켰습니다! 건조기 돌아가면 조금 줄어든다는 말이 있어서 저도 돌렸는데 아주 조금? 줄어든 것 같아요 그래서 딱 입기 좋아요! 허리 부분이 살짝 헐렁한데 끈이 있어서 그거로 조정하면 넘 좋은 것 같아요 딱 잡아주니 편합니당 기모 없는 버전이라 살짝 얇은 감은 있지만 날 풀리면 입기 딱 좋을 것 같아요!! 진심 마음에 드는 바지라 블랙 색상도 또 구매할 생각이에요😉
 참고로 저는 위에 다른 브랜드 그레이 색상 후드집업 사서 세트로 입으려고 했는데 생각보다 색감이 밝은 편이라 둘이 색 차이가 나더라구요 이 점 참고해서 구매하시면 될 것 같네용 전체적인 핏이나 질감 다 만족합니다!! 🖤🤍",5.0,키가 커서 사이즈 중에 고민하다가 기 장 긴 걸 좋아해서 사이즈로 시켰습니다 건조 기 돌아가면 조금 줄어든다는 말이 있어서 저도 돌렸는데 아주 조금 줄어든 것 같아 요 그래서 딱 입기 좋아요 허리 부분이 살짝 헐렁한 데 끈이 있어서 그거로 조정하면 넘 좋은 것 같아 요 딱 잡아주니 편합니 당 기 모 없는 버전이라 살짝 얇은 감은 있지만 날 풀리면 입 기 딱 좋을 것 같 아요 진심 마음에 드는 바지라 블랙 색상도 또 구매할 생각이에요 참고로 저는 위에 다른 브랜드 그레이 색상 후드집업 사서 세트로 입으려고 했는데 생각보다 색감이 밝은 편이라 둘이 색 차이가 나더라구 요 이 점 참고해서 구매하시면 될 것 같네용 전체적인 핏이나 질감 다 만족합니다
낭낭해서 입기 좋아요 뒷 모습도 펑펑해 보이고 좋네야 엉덩이도 잘 안 먹어요,5.0,해서 입 기 좋아요 뒷 모습도 해 보이고 좋네야 엉덩이도 잘 안 먹어요
진짜 커요.. 길이는 그렇다 치고 통이 미쳤습니다 저는 키도 작아서 입으면 백수느낌나서 집앞 갈때만 입어요 키크신 분들 입으면 이블걱같아요,5.0,진짜 커요 길이는 그렇다 치고 통이 미쳤습니다 저는 키도 작아서 입으면 백수 느낌나서 집 앞 갈 때만 입어요 키크 신 분들 입으면 이블 걱 같아요
185 95 L사이즈 충준히 소화가능하며 비율 좋아집니당,5.0,사이즈 충준히 소화 가능하며 비율 좋아집니당
원턱은 첨사보는데 대만족이라 블랙도 샀습니다,5.0,원턱은 첨사보는데 대 만족이라 블랙도 샀습니다
"다크클라우드 색상 구매 후 너무 만족하여 그레이로 재구매했어요!
이 바지가 좀 와이드하게 나왔는데 이게 너무 부담스러워서 S 사고 싶은데 이건 또 여성용으로 작을까봐 걱정하시는 분들!
전 평소에 하의 30~31(M) 입고 제 스펙에도 S 충분히 입을 수 있으니 걱정말고 사셔도 됩니다!
대신 32부터는 힘드실 수도 있어요 참고하세요~

*추가로 제로랑 브** 중에서 고민하시는 분들 계실텐데 제로가 지금 입기에 딱 좋은 두께에요. 
브**은 좀 얇아서 실내에서 입거나 겨울에 입으실거면 히트택을 입고 입으셔야 될 거예요!",5.0,다크 클라우드 색상 구매 후 너무 만족하여 그레이로 재구매했어요 이 바지가 좀 와이드하게 나왔는데 이게 너무 부담스러워서 사고 싶은데 이건 또 여성용으로 작을까봐 걱정하시는 분들 전 평소에 하의 입고 제 스펙에도 충분히 입을 수 있으니 걱정 말고 사셔도 됩니다 대신 부터는 힘드실 수도 있어요 참고하세요 추가로 제로랑 브 중에서 고민하시는 분들 계실 텐데 제로 가 지금 입기에 딱 좋은 두께에 요 브은 좀 얇아서 실 내에서 입거나 겨울에 입으실 거면 히트택을 입고 입으셔야 될 거예요
"바지 통이 진짜 큰데 엄청 이쁘네요
맘에 들어서 블랙도 사려구요ㅎㅎ",5.0,바지 통이 진짜 큰데 엄청 이쁘네요 맘에 들어서 블랙도 사려구요
생각했던 것보다 와이드하긴 했지만 다 편안하고 꾸안꾸 무드 연출하기 너무 좋은 바지에용 !,5.0,생각했던 것보다 와이드하긴 했지만 다 편안하고 꾸안 꾸 무드 연출하기 너무 좋은 바지에 용
좋네요 편하게 입기엔 제격이에요 스트릿조아하는사람 필구,5.0,좋네요 편하게 입기엔 제격이에요 스트릿조아하는 사람 필구
편하게 입을수있어서 넘좋습니다 핏도이쁘구요,5.0,편하게 입을 수 있어서 넘 좋습니다 핏도 이쁘구요
면도 탄탄하구 핏도 방방하게 귀여어용 ㅠ 상의를 타이트하게 입으면 스포티해보이기도 하고 루즈하게 오버핏으로 입으면 귀엽고 힙해지기도 해용ㅋ 완전예뿌니깐 사세요 다들 ㅋㅎ,5.0,면도 하구 핏도 하게 귀여어용 상의를 타이트하게 입으면 스포티해 보이기도 하고 루즈하게 오버핏으로 입으면 귀엽고 힙해지기도 해용 완전 예뿌니깐 사세요 다들
무난하게 입을 스웻팬츠하나 장만햇는데 딱 맘에급니다,5.0,무난하게 입을 스웻팬츠 하나 장만 햇는데 딱 맘에 급니다
전에 샀었는데 너무 편하고 예뻐서 재구매 합니다,5.0,전에 샀었는데 너무 편하고 예뻐서 재구매 합니다
"172/68 보통의 스웻팬츠라면 M사이즈 갔겠지만 기장하고 통이 엄청 쎄게 나온 느낌이라 싸한 느낌이들어 내 촉을 믿고 S 구매했는데 사진보시면 알겠지만 M사이즈 샀으면 큰일날뻔
나는 허리가 두껍지 않은 보통 사이즈다 너무 과한 와이드는 부담된다 하시는 분들은 자기 사이즈보다 한사이즈 다운을 추천드립니다. 그래도 충분히 기장 길고 충분히 와이드하더라구요
아직도 적응중이지만 핏 이쁘고 기장감 좋고 소재도 무난한듯해요. 제로라는 브랜드가 이런 스웻팬츠류 가성비 맛집인듯",5.0,보통의 스웻팬츠라면 사이즈 갔겠지만 기장하고 통이 엄청 쎄 게 나온 느낌이라 싸한 느낌이 들어 내 촉을 믿고 구매했는데 사진 보시면 알겠지만 사이즈 샀으면 큰일 날 뻔 나는 허리가 두껍지 않은 보통 사이즈 다 너무 과한 와이드는 부담된 다 하시는 분들은 자기 사이즈보다 한 사이즈 다운을 추천 드립니다 그래도 충분히 기 장 길 고 충분히 와이드하더라구 요 아직도 적응 중이지만  핏 이 쁘고 기장감 좋고 소재도 무난한 듯해요 제로라는 브랜드가 이런 스웻팬츠류 가성비 맛집인 듯
허리 짱짱하고 통은 진짜 넓어서 핏이 생각보다 많이 예쁘고 좋습니담 다른 색상도 살 예정이에요,5.0,허리 하고 통은 진짜 넓어서 핏이 생각보다 많이 예쁘고 좋습니 담 다른 색상도 살 예정이에요
"넓고 편하고, 오버핏 느낌으로 편하게 매치할수 있어서 좋습니다",5.0,넓고 편하고 오버핏 느낌으로 편하게 매치할 수 있어서 좋습니다
365일 매일 입어야 할 바지 고르라면 이 바지 고를꺼 같아요 체형 보안도 잘 되고 핏이 가지고 있는 바지중 제일 이쁜거 같아요 강추.,5.0,일 매일 입어야 할 바지 고르라면 이 바지 고를 꺼 같아 요 체형 보안도 잘 되고 핏이 가지고 있는 바지 중 제일 이쁜 거 같아 요 강추
"기장감은 꽤 긴데 통은 적당해요 , 간편하게 입고 나갈 때 애용합니다",5.0,기장감은 꽤 긴데 통은 적당해요 간편하게 입고 나갈 때 애용합니다
진짜 무슨 피부수준으로 잘 입고 있어요ㅠㅠ 진짜 고민은 배송만 늦출뿐입니다,5.0,진짜 무슨 피부 수준으로 잘 입고 있어요 진짜 고민은 배송만 늦출 뿐입니다
"정말 크고 딱 제가 원하던 핏이에영
돼지라 m사도 될까 걱정했는데 저랑 스펙 비슷하시면
무족ㄱ건 m사세요!!!!!!",5.0,정말 크고 딱 제가 원하던 핏이에 영 돼지라 사도 될까 걱정했는데 저랑 스펙 비슷하시면 무족건 사세요
"짱 편하고 입고 다니기 좋음 
다리 긴분들은 프리사이즈 사도 무방함",5.0,짱 편하고 입고 다니기 좋음 다리 긴 분들은 프리 사이즈 사도 무방함
곱창지는 스웨트팬츠 너무 찾기 힘들었는데 바로 여깄어요!!!! 재질도 부드럽고 허리끈도 탄탄해서 착용감도 너무 좋아요,5.0,곱창지는 스웨트 팬츠 너무 찾기 힘들었는데 바로 여 깄어요 재질도 부드럽고 허리끈도 해서 착용 감도 너무 좋아요
바지 통이 넓어서 편합니다 턱이 잡혀있어서 더 예쁜 바지!!,5.0,바지 통이 넓어서 편합니다 턱이 잡혀 있어서 더 예쁜 바지
"턱이 들어가있어서 포인트도 되고, 와이드해서 입으면 정말 예쁩니다.",5.0,턱이 들어가 있어서 포인트도 되고 와이드 해서 입으면 정말 예쁩니다
"짱이에요 일단 개좋아요 원단도 좋구 무릎도 안늘어나구
편해요 통도크구… 고민하지 마시고 사세요…",5.0,짱이에 요 일단 개 좋아요 원단도 좋구 무릎도 안 늘어나 구 편해요 통도크 구 고민하지 마시고 사세요
"너무 크게 산거 같아요 ㅠㅠ 
저랑 비슷한 체형을 가진 분들은 s사이즈를 사시는걸 권장합니다! 
그래도 편하게 입기에는 최고예요",5.0,너무 크게 산 거 같아 요 저랑 비슷한 체형을 가진 분들은 사이즈를 사시는 걸 권장합니다 그래도 편하게 입기에는 최고예요
"하체비만이라 원래 사던 바지사이즈 기준으로는 여기 나와있는 실측치수 기준으로 했을ㄸㅐ L을 사야하는데 후기에 보니까 다들 160대는 s 사라고 하시더라구요
그래서 일단 m으로 샀는데 m도 커요.. s살걸 후회중입니다.. 기장 수선하거나 밑단 접어서 다니려구요
앞에 핀턱 주름때문에 단면보다 통이 커진건지
아무튼 하비이신 분들도 이 바지는 통 걱정하지말고 기장에 맞춰서 사시는 걸 추천드립니다",5.0,하체비만이라 원래 사던 바지 사이즈 기준으로는 여기 나와 있는 실 측 치수 기준으로 했을 을 사야 하는데 후기에 보니까 다들 대는 사라고 하시더라구요 그래서 일단 으로 샀는데 도 커요 살 걸 후회 중입니다 기장 수선하거나 밑단 접어서 다니려 구요 앞에 핀 턱 주름 때문에 단면보다 통이 커진 건지 아무튼 하비이신 분들도 이 바지는 통 걱정하지 말고 기장에 맞춰서 사시는 걸 추 천드립니다
"짱짱해용
여성뷴들은 엑스스몰 사이즈 하면 될듯해요!",4.0,해용 여성 뷴들은 엑몰 사이즈 하면 될 듯해요
M 샀는데 제 키인 분들은 S 사셔도 될 것 같아요 근데도 땅에 끌리진 않고 기장감도 이뻐요,5.0,샀는데 제 키인 분들은 사셔도 될 것 같아 요 근데도 땅에 끌리진 않고 기장감도 이 뻐요
"제품 잘 받았습니다
우선 전체적으로 사이즈가 큰 거 같고 
제 신체를 가진 사람들은 S 구매하셔야 좋을 거 같아요
배꼽 보이게 입는 걸 선호 하는데 배꼽을 덮는다면 Y자 존에 있는 파이어 에그가 보일 거 같아서 조금만 내려줘서 배꼽 보이게 한 다음 기장 수선을 할 예정 입니다 이 사진은 수선 전 사진이기 때문에 참고해 주세요",5.0,제품 잘 받았습니다 우선 전체적으로 사이즈가 큰 거 같고 제 신체를 가진 사람들은 구매하셔야 좋을 거 같아 요 배꼽 보이게 입는 걸 선호 하는데 배꼽을 덮는다면 자 존에 있는 파이어 에 그가 보일 거 같아서 조금만 내려줘서 배꼽 보이게 한 다음 기장 수선을 할 예정 입니다 이 사진은 수선 전 사진이 기 때문에 참고해 주세요
기장도 딱 이쁘게길고 원턱덕에 무릎발사도 덜한것같아요 이뻐요,5.0,기장도 딱 이쁘게 길고 원턱 덕에 무릎 발사도 덜한 것 같아요 이 뻐요
딱 제가 원하던 핏이에요 사진 못찍었지만 ㄹㅇ 개좋습니다,5.0,딱 제가 원하던 핏이에 요 사진 못 찍었지만 개 좋습니다
너무 옷이이뻐요 핏완전오지구여  우리집개한테 입혀보니 꽤 거ㅐㄴ찮네용,5.0,너무 옷 뻐요 핏 완전 오지구 여 우리집개한테 입혀보니 꽤 거찮 네용
"저 하체비만 다리짧은 돼지에요… 거울이 기울어져있어 이쁘게나오는거 감안 해주시구요 

와이드팬츠 처음인데 제가생각했던거 이상으로 많이컸어요 사진이 조금더 이쁘게나온듯해요.. 

이쁜가요..? ㅠㅠ",4.0,저 하체비만 다리 짧은 돼지에 요 거울이 기울어져 있어 이쁘게 나오는 거 감안 해주시구요 와이드 팬츠 처음인데 제가 생각했던 거 이상으로 많이 컸어요 사진이 조금 더 이 쁘게 나온 듯해요 이쁜 가요
두껍고 탄탄해요 저렴한 아이들보타 확실히 스타일이 완성되는거 같아요 허리는 큰편같아용 조금 무게감은 있지먼 넘넘 이뻐요 핏 굿,5.0,두껍고 해요 저렴한 아이들보 타 확실히 스타일이 완성되는 거 같아 요 허리는 큰 편 같아 용 조금 무게감은 있지 먼 이 뻐요 핏 굿
이쁘네요 바지 핏 좋고 재질도 좋은거 같습니다 입을만 하네욧~!,5.0,이쁘네요 바지 핏 좋고 재질도 좋은 거 같습니다 입을 만 하네욧
와이드하게 핏 이쁘게 잘나오고 핀턱 포인트로 남들가는 다른 포인트ㅎㅎ,5.0,와이드하게 핏 이 쁘게 잘 나오고 핀 턱 포인트로 남들 가는 다른 포인트
지금 입기엔 덥지만 오버사이즈핏으로 너무 이뻤어요 가을되면 입을 듯해요,5.0,지금 입기엔 덥지만 오버사이즈 핏으로 너무 이 뻤어요 가을 되면 입을 듯해요
진짜 인생바지 핏 예술 너무 이뻐서 손 자주가요 핏 최고,5.0,진짜 인생 바지 핏 예술 너무 이 뻐서 손 자주가요 핏 최고
생각보다 더 와이드 하긴 한데 옷은 편한 거 같아요,4.0,생각보다 더 와이드 하긴 한데 옷은 편한 거 같아요
어디에나 쉽게 매칭 가능한 이쁜 바지입니다! 항아리핏 나오는게 조하용,5.0,어디에나 쉽게 매칭 가능한 이 쁜 바지입니다 항아리 핏 나오는 게 조 하용
"조금 크지만 그래도 예쁨
검정색도 살지 고민중임",5.0,조금 크지만 그래도 예쁨 검정색도 살지 고민 중임
핏더 좋고 가격도 좋고 요즘 자주입고다닙니다 또살게요,5.0,핏더 좋고 가격도 좋고 요즘 자주 입고 다닙니다 또 살게요
