Review,Star,Processed_Review
바지옆에있는 디테일이 너무 귀여워요. 여름에 입기 좋고 크게 입고싶으신 분들께 추천드려요. 블프 덕분에 싸게 사서 넘 잘 입을것같습니다.,5.0,바지 옆에 있는 디테일이 너무 귀여워요 여름에 입 기 좋고 크게 입고 싶으신 분들께 추천 드려요 블프 덕분에 싸게 사서 넘 잘 입을 것 같습니다
이거 사고 여태 기다린내가 xx다.그냥 다른 브랜드 사세요,1.0,이 거 사고 여태 기다린내가 다 그냥 다른 브랜드 사세요
"색이랑 디자인이 찰떡으로 마음에 들고
어디든 휘뚜루마뚜루 잘 어울리는 쉐입이라서
입고다니기 너무 좋아요",5.0,색이랑 디자인이 찰떡으로 마음에 들고 어 디든 휘뚜루마 뚜루 잘 어울리는 쉐입이라서 입고 다니기 너무 좋아요
빈티지한 맛이 있네요 정말 너무 마음에 드는거 같아요,5.0,빈티지한 맛이 있네요 정말 너무 마음에 드는 거 같아요
휘뚜루마뚜루 입기좋른 버뮤다 팬츠입니다 가격까지 베리굿,5.0,휘뚜루 마뚜루 입기 좋른 버뮤다 팬츠입니다 가격까지 베리굿
"사이즈 잘 맞고 원하는 핏이여서 마음에 들어요
카펜더 디테일도 마음에 들고 두께감도 여름에 입기 딱 적당한 바지입니다 ㅎㅎ 할인 할때 사서 만족합니다",4.0,사이즈 잘 맞고 원하는 핏이여서 마음에 들어 요 카 펜더 디테일도 마음에 들고 두께감도 여름에 입 기 딱 적당한 바지입니다 할인 할 때 사 서 만족합니다
디자인예뻐요  사이즈적당해요  자주입을것같아요,5.0,디자인 예뻐요 사이즈 적당해요 자주 입을 것 같아요
"세일할때 구매해서 배송은 느렸는데 바지 너무 이쁘네요
키161 55사이즈 입는데 적당히 널널하고 무릎가리고 완전 뉴진스 mz스탈 이에요
재질도 탄탄하고 바느질도 꼼꼼하고 여름에 더울거 같긴 하지만 유용하게 잘입을거 같아요
강추합니다 굿굿!",5.0,세일할 때 구매해서 배송은 느렸는데 바지 너무 이쁘네요 키 사이즈 입는데 적당히 하고 무릎 가리고 완전 뉴진스 스탈 이에 요 재질도 하고 바느질도 하고 여름에 더울 거 같긴 하지만 유용하게 잘 입을 거 같아 요 강 추합니다
"첫 버뮤다 데님 하프 팬츠인데
가격 너무 착하고 마음에 들어요 
완전 이뻐요!!",5.0,첫 버뮤다 데님 하프 팬츠인데 가격 너무 착하고 마음에 들어 요 완전 이 뻐요
허리 사이즈는 큰데 기장감이랑 색감이 너무 마음에 듭니다,5.0,허리 사이즈는 큰데 기장감이랑 색감이 너무 마음에 듭니다
생각보다 허리가 심각하게 크지 않아서 여자들도 무난하게 입을 수 있습니다 통이 넓어서 편하고 색감도 어디나 잘 어울리는 데님이에요,5.0,생각보다 허리가 심각하게 크지 않아서 여자들도 무난하게 입을 수 있습니다 통이 넓어서 편하고 색감도 어디나 잘 어울리는 데님이에요
색감화면과 동일하고 옷 포인트도 맘에 들었어요!,5.0,색감 화면과 동일하고 옷 포인트도 맘에 들었어요
친구가 마음에 들어합니다 다른 제품도 사보고 싶어요,5.0,친구가 마음에 들어합니다 다른 제품도 사보고 싶어요
턱이 잡혀있어서 카펜터 팬츠로 코디 하기 좋아요,5.0,턱이 잡혀 있어서 카펜터 팬츠로 코디 하기 좋아요
"디자인 너무 이뻐서 맨날 입고 다녀요ㅋ 그래서 결국엔
블랙도 질렀스무니다",5.0,디자인 너무 이 뻐서 맨날 입고 다녀 요 그래서 결국엔 블랙도 질렀 스무니다
"허리가 좀 크지만 벨트하면 괜찮습니다!
색감도 너무좋고 핏도 좋고 길이감도 너무 만족스러운 제품이네요ㅎㅎ",5.0,허리가 좀 크지만 벨트하면 괜찮습니다 색감도 너무 좋고 핏도 좋고 길이 감도 너무 만족스러운 제품이네요
"반바지보다 살짝 더 긴 기장으로 어느 옷에나 매치해도 잘 어울릴거같습니다! 통도 널널하고 핏도 괜찮아서 올 여름 자주입고다닐거같아요. 허리사이즈는 살짝 크지만 벨트 매고 입으려고 합니다. 
색감도 사진과 같아서 살짝 어두운 청?색이라고 생각하시면 될거같아요. 전반적으로 매우 만족스럽습니다.",5.0,반바지보다 살짝 더 긴 기장으로 어느 옷에 나 매치해도 잘 어 울릴 거 같습니다 통도 하고 핏도 괜찮아서 올 여름 자주 입고 다닐 거 같아 요 허리 사이즈는 살짝 크지만 벨트 매고 입으려고 합니다 색감도 사진과 같아서 살짝 어두운 청색이라고 생각하시면 될 거 같아 요 전반적으로 매우 만족스럽습니다
밖음질만 불량인줄 았았는데 주머니 안쪽에 펀칭?도 불량이네요.. 받자마자 구매확정부터 했는데 아쉽네요,1.0,밖 음질만 불량인 줄 는데 주머니 안쪽에 펀칭도 불량이네요 받자마자 구매 확정부터 했는데 아쉽네요
양 옆에 디테일이 귀여워요. 워싱상태도 마음에 듭니다,5.0,양 옆에 디테일이 귀여워요 워싱 상태도 마음에 듭니다
핏이 너무 이뻐요 원단도 짱짱하니 오랫동안 입을수있을것같아요,5.0,핏이 너무 이 뻐요 원단도 하니 오랫동안 입을 수 있을 것 같아요
"생각보다 허리가 커서 놀랐지만 벨트 착용 하는 것보단
골븐에 걸쳐서 입는게 더 예쁜 듯 ! 생각보다 두께감도 좀 있다!",5.0,생각보다 허리가 커서 놀랐지만 벨트 착용 하는 것보단 골븐에 걸쳐서 입는 게 더 예쁜 듯 생각보다 두께감도 좀 있다
허리가 너무 커서 엄마 드렸습니다ㅎㅎ 엄마한텐 잘 맞네요! 좋아하십니다,5.0,허리가 너무 커서 엄마 드렸습니다 엄마한텐 잘 맞네요 좋아하십니다
"핏 완전 귀여워요!! 허리가 좀 크긴한데 벨트하면 괜찮고, 저랑 키 비슷하신분이나 더 작으신분들은 28사도 이쁜핏 나올것같아요! 바지에 포인트들이 많아서 그냥 무지티 입어도 예뻐욤🫶🏻",5.0,핏 완전 귀여워요 허리가 좀 크긴 한데 벨트하면 괜찮고 저랑 키 비슷하신 분이나 더 작으신 분들은 사도 이쁜 핏 나올 것 같아요 바지에 포인트들이 많아서 그냥 무지 티 입어도 예뻐욤
요즘 트렌드에 딱 맞는 옷이고 여름에 입기에 최고예요!!,5.0,요즘 트렌드에 딱 맞는 옷이 고 여름에 입기에 최고예요
사이즈 너무 크거나 작을까봐 걱정했는데 딱 맞아서 좋아용 두께도 적당해서 여름에도 입을 수 있을 것 같아요!!! 색도 밝지 않아서 너무 조아여 짱!!,5.0,사이즈 너무 크거나 작을까봐 걱정했는데 딱 맞아서 좋아용 두께도 적당해서 여름에도 입을 수 있을 것 같아 요 색도 밝지 않아서 너무 조아 여 짱
"기다린 보람이 있는 녀석,,, 내 마음을 저격 성공,,, 넘옙흐네여",5.0,기다린 보람이 있는 녀석 내 마음을 저격 성공 넘옙흐네여
생각보다 색감은 밝은 편이에요. 기장감 버뮤다 느낌으로 적당하고 모든 티셔츠랑 무난하게 잘 어울리네요. 데님 버뮤다는 처음 사보는데 무난하게 잘 산 것같아 기쁩니다.,5.0,생각보다 색감은 밝은 편이에 요 기장감 버뮤다 느낌으로 적당하고 모든 티셔츠랑 무난하게 잘 어울리네요 데님 버뮤다는 처음 사보는데 무난하게 잘 산 것 같아 기쁩니다
할인받아서 샀는데 무난하고 가성비 좋아요! 버뮤다 입문하기 적당한 것 같아용 ㅎㅎ 루즈하게 입고싳어서 사이즈 하나 더 큰거할껄 조금 후회했지만 그래도 예뻐요 ~~,5.0,할인받아서 샀는데 무난하고 가성비 좋아요 버뮤다 입문하기 적당한 것 같아 용 루즈하게 입고 싳어서 사이즈 하나 더 큰거 할 껄 조금 후회했지만 그래도 예뻐요
"데님치곤 얇고 흐물한 소재이고 이 제품은 같은 라인의 제품과는 실측, 소재등 모두 다른점 유의하세요!",4.0,데님치곤 얇고 흐물 한 소재이고 이 제품은 같은 라인의 제품과는 실 측 소재 등 모두 다른 점 유의하세요
착용감은 살짝 무거운데 핏이 딱 원하는 핏이에요,5.0,착용감은 살짝 무거운데 핏이 딱 원하는 핏이에요
"사이즈를 하나 더 크게 시킬 걸 그랫어요 ㅠ
다른 버뮤다와 길이 비교하면서 총장 61 이라길래 삿는데 아무리 봐도 아닌 것 같아서 줄자로 재봤는데 잘 쳐줘도 57 나옴
그리고 엉덩이가 좀 있는 편인데 좀 여유있게 입고 싶으면 한 사이즈 정도 크게 하세용
진짜 기대햇는데 좀 아숩...ㅠ",3.0,사이즈를 하나 더 크게 시킬 걸 그랫어요 다른 버뮤다와 길이 비교하면서 총장 이라길래 삿는데 아무리 봐도 아닌 것 같아서 줄자로 재봤는데 잘 쳐줘도 나옴 그리고 엉덩이가 좀 있는 편인데 좀 여유 있게 입고 싶으면 한 사이즈 정도 크게 하세용 진짜 기 대 햇는데 좀 아숩
"배송이 두 번이나 딜레이돼서 아쉬웠지만 가격 생각하면 나쁘지 않습니다

무난한 색에 적당한 기장감이라 아무거나 걸쳐도 잘 어울려요

무신사는 조속히 이미지 업로드 기능을 개선했으면 좋겠습니다 흑흑 사진 고르기 너무 어려워",5.0,배송이 두 번이나 딜레이돼서 아쉬웠지만 가격 생각하면 나쁘지 않습니다 무난한 색에 적당한 기장감이라 아무거나 걸쳐도 잘 어울려 요 무신사는 조속히 이미지 업로드 기능을 개선했으면 좋겠습니다 사진 고르기 너무 어려워
편해요 헐렁헐렁 허리가 막 그렇게 크진 않아서 벨트 앖이 입어요 근데 냄새나고 먼가 다리 간지러워서 오늘 한 번 더 세탁해야 항 거 같아요,5.0,편해요 헐렁헐렁 허리가 막 그렇게 크진 않아서 벨트 앖이 입어요 근데 냄새나 고 먼 가 다리 간지러워서 오늘 한 번 더 세탁해야 항 거 같아요
배송 빨랐구요 허리가 클 줄 알았는데 괜찮게 잘 맞았어요👍 근데 냄새가 좀 심하더라구요 약간 락스냄새? 그래서 옷 뜯자마자 향수 뿌리고 밖에 말려뒀더니 좀 없어졌어요 디자인이랑 색은 화면이랑 같고 너무 마음에 들어요,5.0,배송 빨랐구요 허리가 클 줄 알았는데 괜찮게 잘 맞았어요 근데 냄새가 좀 심하더라구 요 약간 락스 냄새 그래서 옷 뜯자마자 향 수 뿌리고 밖에 말려뒀더니 좀 없어졌어요 디자인이랑 색은 화면이랑 같고 너무 마음에 들어요
적당한 기장감 이쁜 핏 휘뚤마뚤 걸치기 너무좋아요,5.0,적당한 기 장감 이쁜 핏 휘뚤마뚤 걸치기 너무 좋아요
너무 이쁘고 사이즈 감도 좋고 디자인이 너무 이뻐서 마음에 들어요 다음에 또 구매하려구요,5.0,너무 이 쁘고 사이즈 감도 좋고 디자인이 너무 이 뻐서 마음에 들어 요 다음에 또 구매하려 구요
"스타일이 너무 멋지고 예뻐서
어떤옷과도 소화가능 합니다. 블랙도 구입하려해요~",5.0,스타일이 너무 멋지고 예뻐서 어떤 옷과도 소화 가능 합니다 블랙도 구입하려 해요
가성비 좋게 샀어요. 허리가 조금 크긴한데 괜찮아요,5.0,가성비 좋게 샀어요 허리가 조금 크긴 한데 괜찮아요
사이즈가 좀 컸지만 벨트하니 딱 맞고 색감이 이뻐요! 빈티지 느낌나서 자주 입을 것 같아요,5.0,사이즈가 좀 컸지만 벨트 하니 딱 맞고 색감이 이 뻐요 빈티지 느낌나서 자주 입을 것 같아요
바지가 제일 작은거지만 너무 컸어요 그래도 귀여워서 입어요 좋아요,4.0,바지가 제일 작은 거지만 너무 컸어요 그래도 귀여워서 입어요 좋아요
"이 가격에 말도 안되는 퀄리티
가성비가 너무 좋습니다
제가 딱 원하던 버뮤다 핏이라 만족해요",5.0,이 가격에 말도 안 되는 퀄리티 가성비가 너무 좋습니다 제가 딱 원하던 버뮤다 핏이라 만족해요
허리는 좀 큰데 바지 핏이 이뻐서 줄여입거나 벨트매고 입을거 같아요 색감이나 디자인도 너무 이쁩니다!!,5.0,허리는 좀 큰데 바지 핏이 이 뻐서 줄여 입거나 벨트 매고 입을 거 같아 요 색감이나 디자인도 너무 이쁩니다
"사이즈는 정사이즈 추천드립니다
워싱감이 정말로 매력적인 아이템이고
현재 가장 트렌디한 디자인이 버뮤다를
가성비 좋게 맛볼수있다는점이 정말 만족스럽네요",5.0,사이즈는 정 사이즈 추천 드립니다 워싱감이 정말로 매력적인 아이템이고 현재 가장 트렌디한 디자인이 버뮤다를 가성비 좋게 맛 볼 수 있다는 점이 정말 만족스럽네요
"제품 사진이랑 딱 똑같아요. 통도 적당하고, 워싱도 예쁘고, 허리도 정사이즈 입니다. 여름 청바지 재질이라 시원하네요. 청바비 31 입는데 32 잘 맞습니다.",5.0,제품 사진이랑 딱 똑같아 요 통도 적당하고 워싱도 예쁘고 허리도 정 사이즈 입니다 여름 청바지 재질이라 시원하네요 청바비 입는데 잘 맞습니다
"행복함 돼지가 되어가고 있고요
조금만 더 먹다보면 무신사에 맞는 사이즈가 없겠네요
일하고 집 도착하자마자 입어봤습니다
청량하고 좋습니다",5.0,행복함 돼지가 되어 가고 있고요 조금만 더 먹다 보면 무신사에 맞는 사이즈가 없겠네요 일하고 집 도착하자마자 입어봤습니다 청량하고 좋습니다
일단 바지핏이 진짜 엄청 예쁩니다.버뮤다팬츠의 정석인거같네요,5.0,일단 바지 핏이 진짜 엄청 예쁩니다버뮤다 팬츠의 정석인 거 같네요
"라이트블루인데 색상이 어두운감이 느껴지고 신축성이 없어요
입어보면 크게 불편함을 느끼지지는 않네요",5.0,라이트 블루인데 색상이 어두운 감이 느껴지고 신축성이 없어요 입어보면 크게 불편함을 느끼는 않네요
원단 두껍고 길이도 길어서 편하게 입기 좋아요! 자주 입을 것 같습니다,5.0,원단 두껍고 길이도 길어서 편하게 입기 좋아요 자주 입을 것 같습니다
전에 구매했던 버뮤다 기장이 너무 짧아서 긴 기장 사보고 싶어서 구매한 제품입니다! 버뮤다 바지들은 대부분 다 허리가 커서 수선을 맡겨야 했는데 28 사이즈도 있어서 너무 좋았어요. 28 사이즈도 크긴 하지만 편하게 입을 정도라 괜찮은 거 같아요. 옆에 있는 고리는 뭔 용도인지는 모르겠지만.. 포인트 같고 예쁘네여. 핏도 좋고 색감도 예쁜데다 편하기까지 합니다. 가성비 좋고요 싸게 잘 샀습니당. 완전 밝은 청이 아니라 더 예뻐요. 두께가 그리 두껍진 않아서 여름에 입긴 괜찮을 거 같습니당.,5.0,전에 구매했던 버뮤다 기장이 너무 짧아서 긴 기 장 사보고 싶어서 구매한 제품입니다 버뮤다 바지들은 대부분 다 허리가 커서 수선을 맡겨야 했는데 사이즈도 있어서 너무 좋았어요 사이즈도 크긴 하지만 편하게 입을 정도라 괜찮은 거 같아 요 옆에 있는 고리는 뭔 용도인지는 모르겠지만 포인트 같고 예쁘네 여 핏도 좋고 색감도 예쁜 데다 편하기까지 합니다 가 성비 좋고요  싸게 잘 샀습니 당 완전 밝은 청이 아니라 더 예뻐요 두께가 그리 두껍 진 않아서 여름에 입긴 괜찮을 거 같습니당
"엄총 귀여워오
가성비 진짜좋아오
두께도 적당해오
딱 원하는만큼 커서 잘 입을게오",5.0,엄 총 귀여워오 가성비 진짜 좋아 오 두께도 적당해 오 딱 원하는 만큼 커서 잘 입을 게오
허리는 29사이즈 정도 입는데 적당한 듯 아닌 듯 좋아요,5.0,허리는 사이즈 정도 입는데 적당한 듯 아닌 듯 좋아요
상품 상세 사진이랑 똑같은 정도의 제품입니다요,5.0,상품 상세 사진이랑 똑같은 정도의 제품입니다요
"배송도 빠르고 색감도 동일합니다!!
173에 80키로인데 통도 적당하고 길이감도 좋고
예쁘네요!! 저랑 비슷한 체형음 사시면 좋을 고 같아요!",5.0,배송도 빠르고 색감도 동일합니다 에 키로인데 통도 적당하고 길이 감도 좋고 예쁘네요 저랑 비슷한 체형 음 사시면 좋을 고 같아요
첫 버뮤다 팬츠이기도 하고 기장을 감을 못잡아서 최대한 다른 분들 후기보고 겁내면서 샀는데 너무 만족스럽습니다! 색도 이뻐요,5.0,첫 버뮤다 팬츠이기도 하고 기장을 감을 못 잡아서 최대한 다른 분들 후기 보고 겁 내면서 샀는데 너무 만족스럽습니다 색도 이 뻐요
오자마자 입었어요! 고민하다 m시켰는데 골반에 걸쳐 입어야 합니다ㅠㅠ 170정도는 L 사시는 걸 추천드려요. 워싱이 약간 네모 도장 찍은 것 같지만.. 싸게 사서 잘 입을 것 같아요!,4.0,오자마자 입었어요 고민하다 시켰는데 골반에 걸쳐 입어야 합니다 정도는 사시는 걸 추천 드려 요 워싱이 약간 네모 도 장 찍은 것 같지만 싸게 사서 잘 입을 것 같아요
바지 색상도 딱 원하던 색상이고 길이도 다 좋았는데 배송⍤⃝𓂭  좀  아쉬웠어요ㅠ,4.0,바지 색상도 딱 원하던 색상이고 길이도 다 좋았는데 배송 좀 아쉬웠어요
이번 여름엔 이것만 입어요... 진짜 가성비 최고입니다..!,5.0,이번 여름엔 이것만 입어 요 진짜 가성비 최고입니다
"평소 67cm사이즈/26~ 27사이즈 잘 입는 편이고
이 바지는 28사이즈 선택했는데 미드라이즈처럼
여유롭고 예쁘게 잘 맞았어요! 색감 넉넉한 핏 
무릎 살짝 아래로 오는 기장 다 맘에들어요!",5.0,평소 사이즈 사이즈 잘 입는 편이고 이 바지는 사이즈 선택했는데 미드라이즈처럼 여유롭고 예쁘게 잘 맞았어요 색감 한 핏 무릎 살짝 아래로 오는 기 장 다 맘에 들어요
"바지 퀄리티 정말 좋은 것 같고 가격대비
정말 좋은 것 같은 상품이라 적극추천입니다!
배송상태는 꼼꼼하고 바지 여름에 입기 좋은 것 같네요
많이 파시고 재구매 의사 있습니다!",5.0,바지 퀄리티 정말 좋은 것 같고 가격 대비 정말 좋은 것 같은 상품이라 적극 추천입니다 배송 상태는 하고 바지 여름에 입 기 좋은 것 같네요 많이 파시 고 재구매 의사 있습니다
색감 굿굿 이쁘다 편하다 배송 늦은거 빼고 다 좋움,5.0,색감 이 쁘다 편하다 배송 늦은 거 빼고 다 좋움
사이즈는 평소 28입는데 좀 넉넉합니다 원하던 핏이에요 길이는 무릎살짝 덮일정도 두께는 한여름엔 더울듯 전체적으로 가격대비 만족,5.0,사이즈는 평소 입는데 좀 합니다 원하던 핏이에 요 길이는 무릎 살짝 덮일 정도 두께는 한 여름엔 더울듯 전체적으로 가격 대비 만족
"여름에 코디하기 좋은 바지인듯영
이번여름 자주입을듯!",3.0,여름에 코디하기 좋은 바지인 듯 영 이번 여름 자주입을 듯
평소 입던대로 샀다가 작아서 교환했어요ㅠ 하체 있으신 분들은 참고하셔요 두께도 청바지 치고 얇아서 좋습니당,5.0,평소 입던 대로 샀다가 작아서 교환했어요 하체 있으신 분들은 참고하셔 요 두께도 청바지 치고 얇아서 좋습니당
"생각보다 사이즈 엄청 크네요!..
골반에 걸쳐서 입고 있는데 그게 또 나름대로 귀여운것 같기두 ㅠ . ㅡ",5.0,생각보다 사이즈 엄청 크네요 골반에 걸쳐서 입고 있는데 그게 또 나름대로 귀여운 것 같기 두
가격대비 퀄리티가 상당히 좋습니다 단추부위가 좀 빡빡한것 빼고는 가성비 제품으로 손색없는것 같습니다.,5.0,가격 대비 퀄리티가 상당히 좋습니다 단추 부위가 좀 한 것 빼고는 가성비 제품으로 손색 없는 것 같습니다
"바지핏이 맛있네요 턱도 잡혀있어서 널널하게 입을 수 있는 예쁜 버뮤다팬츠입니다 이번 태국여행이랑 여름에 잘입을게요
아쉬운점은 워싱 안한 버전도 팔았으면 좋을거 같아요 이염걱정은 없겠다만 좀 연하긴합니다 
물 많이 빠진 중청바지정도 생각하시면 됩니다 중청도 아니고연청도아니고 색깔이 애매할 수도 있어요",5.0,바지핏이 맛있네요 턱도 잡혀 있어서 하게 입을 수 있는 예쁜 버뮤다 팬츠입니다 이번 태국 여행이랑 여름에 잘 입을 게요 아쉬운 점은 워싱 안 한 버전도 팔았으면 좋을 거 같아 요 이염 걱정은 없겠다만 좀 연하긴 합니다 물 많이 빠진 중 청바지 정도 생각하시면 됩니다 중 청도 아니고 연청도 아니고 색깔이 애매할 수도 있어요
"허리가 작아요.
바지는 만족스럽습니다.
두껍진 않아요.",5.0,허리가 작아 요 바지는 만족스럽습니다 두껍 진 않아요
"색감이나 핏이 너무 마음에 들어요
사진 그대로 입니다",5.0,색감이나 핏이 너무 마음에 들어 요 사진 그대로 입니다
"일단 받고 너무 놀랐어요 너무 커서… 그래도 허리 좀 큰 거 빼면 핏도 색도 맘에 들고 휘뚜루마뚜루 입기 좋아요 어디든 잘 어울려요 그리고 이거랑 목 긴 양말, 반스 같이 신으면 초-귀요미∗ˈ‧₊°。 ☆ ㅆㄱㄴ이에용",5.0,일단 받고 너무 놀랐어요 너무 커서 그래도 허리 좀 큰 거 빼면 핏도 색도 맘에 들고 휘뚜루마 뚜루 입 기 좋아요 어디든 잘 어울려 요 그리고 이 거랑 목 긴 양말 반스 같이 신으면 초귀요미 이에용
엄청 잘 입고있습니다 휘뚜루마뚜루 입기좋은제품,5.0,엄청 잘 입고 있습니다 휘뚜루 마 뚜루 입기 좋은 제품
"다른색상구매후 맘에들어 또 구매했어요 
추천합니다~",5.0,다른 색상 구매 후 맘에 들어 또 구매했어요 추천합니다
"바지 핏 이쁘고 통 사이즈도 딱 무릎 살짝 덮는게 이쁩니다.
다만 옆에 붙어있는 고리형같은거 버스 탈때 조심하세요!!
고리에 버스 좌석 팔걸이에 들어간적이 있어요 ㅜㅜ",5.0,바지 핏 이 쁘고 통 사이즈도 딱 무릎 살짝 덮는 게 이쁩니다 다 만 옆에 붙어 있는 고리형 같은 거 버스 탈 때 조심하세요 고리에 버스 좌석 팔걸이에 들어간 적이 있어요
버뮤다 맛집이네요 핏 진짜 예쁘게 떨어지고 스타일리쉬해서 맘에 듭니다,5.0,버뮤다 맛집이네요 핏 진짜 예쁘게 떨어지고 스타일리쉬해서 맘에 듭니다
밑단의 통이 넓어서 엄청 편하고 허리도 적당해서 벨트가 꼭 필요하지는 않은 것 같아요.,5.0,밑단의 통이 넓어서 엄청 편하고 허리도 적당해서 벨트가 꼭 필요하지는 않은 것 같아요
우연히 보게 되었는데..아이가 사고싶다고 해서 주문했는데 생각보다 워싱도 너무 이쁘게 빠졌고요 두께도 얇아서 여름에 입기 좋네요.사이즈도 크게 나온거같고 한덩치 하는 아이인데 다행히 잘맞습니다!!세일까지 하는바람에 득템했습니다~감사합니다!!판매자님 번창하세요^^,5.0,우연히 보게 되었는데 아이가 사고 싶다고 해서 주문했는데 생각보다 워싱도 너무 이쁘게 빠졌고요 두께도 얇아서 여름에 입 기 좋네요 사이즈도 크게 나온 거 같고 한 덩치 하는 아이인데 다행히 잘 맞습니다 세일까지 하는 바람에 득템했습니다 감사합니다 판매자님 번창하세요
기장이랑 통도 널널하니 좋고 너무 두껍지 않아 편하게 입기 좋아요,5.0,기장이랑 통도 하니 좋고 너무 두껍지 않아 편하게 입 기 좋아요
전체적으로 사이즈도 적당하고 길이도 너무 길지 않아서 넘  좋았습니다 근데 뭔가 전제척으로 허벅대인 저로는 뭔가 앉았을때 허리가 불편해요,5.0,전체적으로 사이즈도 적당하고 길이도 너무 길지 않아서 넘 좋았습니다 근데 뭔가 전제척으로 허벅대인 저로는 뭔가 앉았을 때 허리가 불편해요
생각햇던거보다 기장이 길지만 그래도 핏이 맘에 들어요.,5.0,생각햇던 거보다 기장이 길지만 그래도 핏이 맘에 들어요
이빠요 내가 다리가 1cm만 길었으면 더 이뻤을듯?,4.0,이빠요 내가 다리가 만 길었으면 더 이 뻤을 듯
"색감이 생각보다 약간 탁하긴 하지만
한번 빨고나면 더 연해질거라 생각해요
전반적으류 괜찮아요!!",5.0,색감이 생각보다 약간 탁하긴 하지만 한 번 빨고 나면 더 연해질 거라 생각해요 전반적으류 괜찮아요
그냥저냥 쓸만해요 가성비 좋아요 이가격이면 살만해요 꼭사세요,2.0,그냥 저냥 쓸 만해요 가성비 좋아요 이 가격이면 살만해요 꼭 사세요
색감은 생각했던 것 보다는 짙은 느낌이 있지만 그 나름대로의 매력이 있고 카펜더 디테일과 같은 포인트로 재미를 주기 좋아서 자주 입습니다,5.0,색감은 생각했던 것 보다는 짙은 느낌이 있지만 그 나름대로의 매력이 있고 카 펜더 디테일과 같은 포인트로 재미를 주기 좋아서 자주 입습니다
원래 반바지를 입지 않는데 합리적인 가격에 좋은 상품 구매했습니다 감사합니다!,5.0,원래 반 바지를 입지 않는데 합리적인 가격에 좋은 상품 구매했습니다 감사합니다
생각했던 핏보다 조금 더 오버하네요 그래도 한철 잘 입어볼께용,4.0,생각했던 핏보다 조금 더 오버하네요 그래도 한 철 잘 입어 볼께용
적당한 두께감으로 여름에 입기 좋아요! 잘 입겠습니다,5.0,적당한 두께감으로 여름에 입 기 좋아요 잘 입겠습니다
가성비로 최고 편하고 기장도 길어서 유니크해서 좋아요 😀,5.0,가성비로 최고 편하고 기장도 길어서 유니크해서 좋아요
바지 너무맘에 들구요 이번 여름에 교복처럼 입고다닐듯해요,5.0,바지 너무 맘에 들 구요 이번 여름에 교복처럼 입고 다닐 듯해요
워싱도 예쁘고 편해서 올 여름 내내 잘 입고 다닙니다,5.0,워싱도 예쁘고 편해서 올 여름 잘 입고 다닙니다
"요즘에 이런 바지가 유행이라길래 사봤는데 딱 맞고 너무
좋아요!! 앞으로도 많이 입을 것 같습니당 ☺️",5.0,요즘에 이런 바지가 유행이라 길래 사봤는데 딱 맞고 너무 좋아요 앞으로도 많이 입을 것 같습니 당
"그는 참 좋은 바지였고,
앞으로도 그럴 것 입니다..

올여름 유행해서도 있지만
적당한 기장과 핏감에
통풍도 훌륭해서 여름 중 가장 많이
손이 가는 바지였어요

옆라인에 달려있는 부분이
패션을 한단계 업그레이드 합니다",5.0,그는 참 좋은 바지였고 앞으로도 그럴 것 입니다 올 여름 유행해서도 있지만 적당한 기장과 핏감에 통풍도 훌륭해서 여름 중 가장 많이 손이 가는 바지였어요 옆 라인에 달려 있는 부분이 패션을 한 단계 업그레이드 합니다
색은 어두운편이고 기장은 사이즈표 보고 자기한테 맞는 사이즈 주문하면 좋을 거 같아요 이 가격에 이 퀄리티면 강력 추천합니다~ 편안하게 잘 입겠습니다,4.0,색은 어두운 편이고 기장은 사이즈 표 보고 자기한테 맞는 사이즈 주문하면 좋을 거 같아 요 이 가격에 이 퀄리티면 강력 추천합니다 편안하게 잘 입겠습니다
허리 사이즈 딱 맞는데 하체가 조금 있어서 그런지 엉덩이 부분 이 쫌 딱 맞네요.. 기장은 무릎 중간까지 옵니다 살짝 컸으면 했 는데 아쉽네요 다음번 구매시에는 한 사이즈 키워서 사겠습니 다. 그것 말고는 카펜터 포인트 주기 좋고 이쁩니다.,5.0,허리 사이즈 딱 맞는데 하체가 조금 있어서 그런지 엉덩이 부분 이 쫌 딱 맞네요 기장은 무릎 중간까지 옵니다 살짝 컸으면 했 는데 아쉽네요 다음번 구매 시에는 한 사이즈 키워서 사겠습니 다 그것 말고는 카펜터 포인트 주기 좋고 이쁩니다
"색감도 예쁘고 길이도 무릎아래이며, 세탁해도 줄어들지 않고 처음 버뮤다를 구매해봤는데 너무 너무 맘에 쏘옥 들어요!!!🩷
많이 파세요! 색감도 딱 청바지 기본 색입니다
착용감도 편해요! 무게는 적당한 느낌입니다",5.0,색감도 예쁘고 길이도 무릎 아래이며 세탁해도 줄어들지 않고 처음 버뮤다를 구매해봤는데 너무 너무 맘에 쏘옥 들어 요 많이 파세요 색감도 딱 청바지 기본 색입니다 착용 감도 편해요 무게는 적당한 느낌입니다
