Processed_Review,keyword
무신사 스탠다드 매장에서 구매 했어요 통풍이 너무 좋아서 여름에 입 기 딱 좋아요,"매장, 통풍, 물다, 여름, 스탠다드"
키 한테 딱 맞아요 계단 올라갈 때 살짝 불안하 김 한 데 그래도 예쁩니 당,"올라가다, 불안하다, 맞다, 계단"
귀여워용 허리도 자연스럽게 들어가고 대신 좀 얇아용,"자연, 허리, 들어가다, 대신, 얇다, 귀엽다"
기본템 좋아요 넘 얇아서 비치는 것 조금 아쉬워요,"기본, 비치다, 얇다, 아쉽다"
작으 어 떡 하나 엉덩이가 부각되면 어 떡 하나 고민했었는데 너무 잘 맞고 예뻐요,"하나, 엉덩이, 작다, 부각 되다, 맞다, 고민"
신축성이 좋아서 한 사이즈 작은 거 사도 딱 핏되게 입을 수 있어요,"신축, 사이즈, 작다, 사도, 핏되"
하체에 비해 상체가 마른 편이라 고민하다가 샀는데 맘에 들어 요 어깨가 넓은 편이라 딱 맞을까봐 걱정했는데 생각보다 꽉 안 끼고 편하게 맞네요 핏도 넘 이 뻐서 만족 길이가 쪼금만 짧았으면 더 이뻤을 듯 사진에서는 안 보이는데 원단이 워낙 얇아서 밝은 곳 가면 다리 다 비칠 듯,"사진, 고민, 마르다, 보이다, 상체, 만족, 길이, 비치다"
진짜 맘에 들어 요 핏이 딱 원하는 핏이에 요 다른 색도 구매하고 싶어요,"원하다, 색도, 핏, 핏이, 싶다"
허리 잡아줘서 좋아요 원단은 좀 얇은 편이구요 배송이 정말 빠릅니다,"잡다, 배송, 원단, 펴다, 허리, 얇다, 빠르다"
입으면 날씬해 보이고 기장도 적당함 여름에 잘 입고 다닐 듯,"날씬하다, 여름, 기장, 보이, 적당하다"
길이 딱 좋고 품도 여유 있어서 좋아요 활동량이 많은 편인데 더 짧았으면 불편했을 것 같아 요 원단 하고 비침은 있는데 알고 사 서 신경 쓰이진 않았습니다 여름에는 흰색도 밝고 예쁠 것 같아서 또 사러 갑니다,"여름, 가다, 신경, 비치다, 흰색, 원단, 여유, 길이, 알"
