Review,Processed_Review,common_keywords_all,common_keywords_3_plus
"기장이 발목까지 와서 키 아담하신분들한텐 조금 길수있어요.
그래도 색이 귀엽고 질감이 좋아서 예쁘고 편하게 입기 좋아요.",기장이 발목까지 와서 키 아담하신 분들한텐 조금 길수 있어요 그래도 색이 귀엽고 질감이 좋아서 예쁘고 편하게 입기 좋아요, 편하다,"귀엽다, 기장, 색, 아담하다, 오다, 질감, 편하다"
너무 편하고 너무 좋아여 같은색이라도 몇개 쟁이고 싶음ㅜ 더 다양한 색 만들어주세요!!!,너무 편하고 너무 좋아요 같은 색이라도 몇 개 쟁이고 싶음 더 다양한 색 만들어주세요," 다양하다,  편하다","다양하다, 만들다, 색, 이고, 이라도, 쟁, 편하다"
저한테는 조금 크긴한데 흘러내리는 정도는 전혀 아니라서 괜찮아요! 뒤에는 트임이 있어서 움직이기도 편합니다~,저한테는 조금 크긴 한데 흘러내리는 정도는 전혀 아니라서 괜찮아요 뒤에는 트임이 있어서 움직이기도 편합니다," 크다,  전혀","아니다, 움직, 이기도, 전혀, 크다, 테, 트이다, 편하다, 흘러내리다"
요즘 제 최애치마~ 입니당 비침도 없어서 걱정없이 막 입어도 돼용,요즘 제 최애 치마입니다 비침도 없어서 걱정 없이 막 입어도 돼요, 비침,"걱정, 돼다, 비침, 없다, 없이, 최애, 치마"
색상도 넘 이쁘고 핏도 이뻐요 허리크기 조절할 수 있어서 짱 좋아요,색상도 너무 이쁘고 핏도 이뻐요 허리 크기 조절할 수 있어서 정말 좋아요," 허리,  조절","색상, 조절, 크기, 허리"
무탠다드 매장가서 입어보고 샀어용 엄청 잘 늘어나서 진짜 편해요,무탠다드 매장 가서 입어보고 샀어요 엄청 잘 늘어나서 진짜 편해요,,"가다, 늘어나다, 매장, 입어보다, 편하다"
사이즈 한사이즈 작게 사도 커요 허리 더 줄이는 단추 채우면 맞아요,사이즈 한 사이즈 작게 사도 커요 허리 더 줄이는 단추 채우면 맞아요," 줄이다,  크다,  허리,  맞다,  작다,  단추","단추, 맞다, 사도, 사이즈, 작다, 줄이다, 채우다, 크다, 허리"
홍대 무신사 갔을때 보고 세일때 쿠폰 먹여서 싸게 구입했습니당 허리부분에 단추로 줄일수 있는게 있어서 너무 좋아요 재질도 시원해서 한여름에도 가능할거같습니다 만족쿠에영,홍대 무신사 갔을 때 보고 세일 때 쿠폰 먹여서 싸게 구입했습니다 허리 부분에 단추로 줄일 수 있는 게 있어서 너무 좋아요 재질도 시원해서 한여름에도 가능할 거 같습니다 만족 쿠에 영,,"만족, 먹이다, 물다, 시원하다, 싸다, 재질, 쿠폰, 한여름, 홍대"
"집에서 급하게 입어보느라 티랑 조금 매치가 안되지만 매장에서 입어보고 온라인으로 저렴하게 구매가능해서 좋아요. 허리가 xs인데도 생각보다 커서 옷이 계속 내려가긴 하지만 치마 품이나 길이 다 맘에 들어서 구매하게 됐어요.
항아리 핏인 치마가 많은데 핏이 슬림하게 예뻐요",집에서 급하게 입어보느라 티랑 조금 매치가 안 되지만 매장에서 입어보고 온라인으로 저렴하게 구매 가능해서 좋아요 허리가 xs인데도 생각보다 커서 옷이 계속 내려가긴 하지만 치마 품이나 길이 다 맘에 들어서 구매하게 됐어요 항아리 핏인 치마가 많은데 핏이 슬림 하게 예뻐요, 입어보다,"가능하다, 계속, 급하다, 내려가다, 많다, 매장, 매치, 입어보다, 항아리, 허리"
"매장에서 입어보고 온라인으로 저렴하게 구매가능해서 좋아요. 허리가 xs인데도 생각보다 커서 옷이 계속 내려가긴 하지만 치마 품이나 길이 다 맘에 들어서 구매하게 됐어요.
항아리 핏인 치마가 많은데 핏이 슬림하게 예뻐요",매장에서 입어보고 온라인으로 저렴하게 구매 가능해서 좋아요 허리가 xs인데도 생각보다 커서 옷이 계속 내려가긴 하지만 치마 품이나 길이 다 맘에 들어서 구매하게 됐어요 항아리 핏인 치마가 많은데 핏이 슬림 하게 예뻐요,,"내려가다, 매장, 온라인, 치마, 항아리, 허리"
"바스락거리는 시원한 소재이고
허리라인에 단추가 있어서 허리사이즈 조절할수잇어서 넘 편해요!
기장이 좀 긴 편이긴한데 발목까지 덮이는 정도는 아니라 마음에 듭니다👍🏻",바스락거리는 시원한 소재이고 허리라인에 단추가 있어서 허리 사이즈 조절할 수 있어서 너무 편해요 기장이 좀 긴 편이긴 한데 발목까지 덮이는 정도는 아니라 마음에 듭니다,,"거리, 기장, 단추, 라인, 바스락, 발목, 사이즈, 소재, 아니다, 이고, 조절, 허리"
기존에 블랙으로 샀었는데  베이지로 하나 더 샀어요 맘에 들어요,기존에 블랙으로 샀었는데 베이지로 하나 더 샀어요 맘에 들어요, 하나,"기존, 베이지, 블랙, 하나"
촌스럽지 않은 베이지색이라 만족스럽습니다! 사이즈는 크게 나온 편인 것 같아요,촌스럽지 않은 베이지색이라 만족스럽습니다 사이즈는 크게 나온 편인 것 같아요," 크게,  베이지색","나오다, 만족스럽다, 베이지색, 사이즈, 촌, 크게, 편"
상의까지 샀으먄 체고였는데 집에 와서 시키려고 보니 상의는 품절이네요 ㅜㅜ 매장 재고도 온라인에 반영되었느면 좋겠음영,상의까지 샀으면 체고였는데 집에 와서 시키려고 보니 상의는 품절이네요 매장 재고도 온라인에 반영되었으면 좋겠 음영," 온라인,  매장","되어다, 매장, 반영, 상의, 오다, 온라인, 음영, 재고, 체고, 품절"
매장에서 입어보고 색감도 소재도 가격도 마음에 들어 무신사스토어 앱 통해 바로 주문했네요! 다른 상품들이랑 같이 구매하기엔 앱이 편하고 좋네요,매장에서 입어보고 색감도 소재도 가격도 마음에 들어 무신사 스토어 앱 통해 바로 주문했네요 다른 상품들이랑 같이 구매하기엔 앱이 편하고 좋네요," 상품,  소재","가격, 매장, 물다, 상품, 색감, 소재, 스토어, 앱, 입어보다, 주문, 편하다"
매일 입는 제 교복템 입니다 소재하며 디자인 어디하나 나무랄데가 없어용 이거하나면 걍 힙함!,매일 입는 제 교복 템입니다 소재하며 디자인 어디 하나 나무랄 데가 없어요 이거 하나 면 그냥 힙합," 나무라다,  소재","교복, 그냥, 나무라다, 디자인, 소재, 하나, 힙합"
색깔별로 사는중 그레이랑 메탈 사고  베이지도 삼 베이지가 어두운 베이지라서 톤 상관없이 잘 어울릴거같음,색깔별로 사는 중 그레이랑 메탈 사고 베이지도 삼 베이지가 어두운 베이지라서 톤 상관없이 잘 어울릴 거 같음," 어울리다,  메탈,  살다,  그레이","그레이, 두운, 라서, 메탈, 베이지, 별로, 사고, 살다, 상관없다, 색깔, 어울리다"
가볍고 텐션좋고 시원해요. 키가 작아서 길이만 7센치 줄였어요,가볍고 텐션 좋고 시원해요 키가 작아서 길이만 센티 줄였어요," 줄이다,  텐션,  가볍다,  길이","가볍다, 길이, 센티, 시원하다, 작다, 줄이다, 키, 텐션"
키가 큰편인데 길이감 좋구 골반에 걸쳐 입응 수 있는 사이즈 입니다,키가 큰 편인데 길이감 좋고 골반에 걸쳐 입을 수 있는 사이즈입니다, 골반,"걸치다, 골반, 길이감, 사이즈, 크다, 키, 편"
길이가 적절하여 좋네요 색감도 괜찮아요 찾고있던제품임,길이가 적절하여 좋네요 색감도 괜찮아요 찾고 있던 제품임," 찾다,  색감,  길이","길이, 색감, 적절하다, 제품, 찾다"
"정가로사기엔 솔직히 아깝고 세일가로 사기엔 괜찮아요.
실제색감은 좀 어둡네요.
26~27인치 입는데 S사이즈가 허리 낙낙해서 허리단추로 조절하니 딱맞네요",정가로 사기엔 솔직히 아깝고 세일가로 사기엔 괜찮아요 실제 색감은 좀 어둡네요 인치 입는데 S사이즈가 허리 낙낙해서 허리 단추로 조절하니 딱 맞네요, 어둡다,"가로, 낙낙, 단추, 맞다, 사이즈, 색감, 솔직하다, 실제, 아깝다, 어둡다, 인치, 정가, 조절, 허리"
"얇지만 튼튼해보이고 디테일 바느질마감도 우수해요~
실제색감은 좀 어두워서 시원해보이지않고 차분합니다.",얇지만 튼튼해 보이고 디테일 바느질 마감도 우수해요 실제 색감은 좀 어두워서 시원해 보이지 않고 차분합니다," 디테일,  바느질","디테일, 마감, 바느질, 보이, 보이지, 색감, 시원하다, 얇다, 어둡다, 우수하다, 차분하다"
"넘넘편하고 배송도빠르고 
아주 잘입고있습니다 .. 굳 ㅋ ㅋ ㅋ ㅋ데일리템 ㅜㅜ",넘넘편하고 배송도 빠르고 아주 잘 입고 있습니다 굳 데일리 템," 데일리,  빠르다","굳다, 넘다, 데일리, 배송, 빠르다, 편하다"
치마가 딱 너무 길이가 좀 길긴한데 괜찮은거같아용,치마가 딱 너무 길이가 좀 길긴 한데 괜찮은 거 같아요, 치마,"길다, 길이, 치마"
치마가 가벼워서 여름에 시원하게 잘 입고 있어요~ 사이즈도 크게 나왓어요,치마가 가벼워서 여름에 시원하게 잘 입고 있어요 사이즈도 크게 나왔어요," 여름,  치마","가볍다, 나오다, 사이즈, 시원하다, 여름, 치마, 크게"
S인데도 허리가 좀 크네요..? 근데 허리 양쪽 뒤에 둘레 조절 단추 있기는 합니다. 그래도 xs 샀으면 좀 빡빡했을 것 같은 느낌들어요.,S인데도 허리가 좀 크네요 근데 허리 양쪽 뒤에 둘레 조절 단추 있기는 합니다 그래도 xs 샀으면 좀 빡빡했을 것 같은 느낌 들어요," 양쪽,  단추","xs, 단추, 뒤, 양쪽, 조절, 크다, 허리"
제가 원하던 색상과 핏이에요 마음에 듭니다! 좋아요,제가 원하던 색상과 핏이에요 마음에 듭니다 좋아요,,"색상, 원하다, 핏"
키는 159고 기장이 길어서 수선했어요. 옷자체는 시원하고 좋네요.,키는 고 기장이 길어서 수선했어요 옷 자체는 시원하고 좋네요, 수선하다,"기장, 수선하다, 시원하다, 자체, 키"
홍대갔을때 오프라인으로 보고 맘에들어서 구매했어요 쿠폰 먹이구 세일해서 오프라인보다 싸게사서 기분이 좋네용  좋아하는 톤의 색상이라 자주 입을거 같아요,홍대 갔을 때 오프라인으로 보고 맘에 들어서 구매했어요 쿠폰 먹이고 세일해서 오프라인보다 싸게 사서 기분이 좋네요 좋아하는 톤의 색상이라 자주 입을 거 같아요, 세일,"기분, 먹이, 색상, 세일, 싸다, 오프라인, 좋아하다, 쿠폰, 톤, 홍대"
얇고 예뻐서 색깔별로 다 샀는데 베이지가 좀 어두운 베이지네요 약간 그레이랑 비슷한 느낌? 오히려 어두워서 ㄷ좋음,얇고 예뻐서 색깔별로 다 샀는데 베이지가 좀 어두운 베이지네요 약간 그레이랑 비슷한 느낌 오히려 어두워서 좋음, 얇다,"그레이, 두운, 베이지, 별로, 색깔, 얇다, 어둡다"
"좋아요!! 여름에 입기 편한 소재입니다~
다른색도 사고싶네요",좋아요 여름에 입기 편한 소재입니다 다른 색도 사고 싶네요, 사고,"사고, 색도, 소재, 여름, 편하다"
맘에 들어서 두 장째 쟁였습니다. 올 해 제 교복이에요~~ 위아래 다 무신사에옹,맘에 들어서 두 장째 쟁였습니다 올해 제 교복이에요 위아래 다 무신사에 옹," 교복,  들어서다","교복, 들어서다, 무신, 올해, 위아래, 쟁, 째"
"길이도 딱 좋고 스판이 있어서 엄청 편해요!!
아주 잘 산거 같아요",길이도 딱 좋고 스판이 있어서 엄청 편해요 아주 잘 산거 같아요,,"길이, 스판, 편하다"
"건메탈이랑 두벌샀는데
첨에살땐 무조건 건메탈이 더 많이 입어질거라 생각했는데
의외로  베이지가 훨씬 휘뚤마뚤이고
건메탈이 옥입기 까다롭네요
베이지 개추",건에 탈이랑 두 벌 샀는데 첨에 살 땐 무조건 건에 탈이 더 많이 입어질 거라 생각했는데 의외로 베이지가 훨씬 휘뚤마뚤이고 건에 탈이 옥 입기 까다롭네요 베이지 개추,,"개추, 건, 까다롭다, 무조건, 베이지, 이고, 휘뚤마뚤"
"여자친구 선물로 구매
색감이 실물이 더 이쁘고 원단좋은듯합니다",여자친구 선물로 구매 색감이 실물이 더 이쁘고 원단 좋은듯합니다," 원단,  색감,  실물","색감, 선물, 실물, 여자친구, 원단"
원단 가볍고 부드러워 편하게 맞습니다 핏이 예쁘고 허리 조절 단추가 있어서 편합니다 비오는 날씨에도 잘 입을 듯,원단 가볍고 부드러워 편하게 맞습니다 핏이 예쁘고 허리 조절 단추가 있어서 편합니다 비 오는 날씨에도 잘 입을 듯," 가볍다,  단추,  편하다","가볍다, 날씨, 단추, 맞다, 부드럽다, 원단, 조절, 편하다, 허리"
반값에 세일하길래 잘 입는 옷이어서 일ㅈ 일에 두어번씩 입는 제 유니폼이에오.,반값에 세일하길래 잘 입는 옷이어서 일 일에 두어 번씩 입는 제 유니폼이에 오, 반값,"두다, 반값, 번, 세일, 유니폼, 일"
"얇고, 비오는 날입어도 되도록 방수가되는 소재입니다! 
휘뚜루 마뚜루 입을 수있어요. 뒷 트임이 있어서 다리가 편해요 한가지 아쉬운건 마르신 분들은 슬림 해보입니다~",얇고 비 오는 날 입어도 되도록 방수가 되는 소재입니다 휘뚜루마뚜루 입을 수 있어요 뒤트임이 있어서 다리가 편해요 한 가지 아쉬운 건 마르신 분들은 슬림 해 보입니다,,"가지, 다리, 마르다, 방수, 보이다, 슬림, 아쉽다, 얇다, 오다, 트이다, 편하다"
사이즈 딱좋아요 재질도 시원해서 여름에 입기 좋을거 같아요!,사이즈 딱 좋아요 재질도 시원해서 여름에 입기 좋을 거 같아요, 사이즈,"사이즈, 시원하다, 여름, 재질"
색감도 예쁘고 너무 잘 입고 있어요 158기준 발목까지 딱 내려와요,색감도 예쁘고 너무 잘 입고 있어요 기준 발목까지 딱 내려와요," 색감,  기준","기준, 내려오다, 발목, 색감"
"넘 맘에 들어요 물에 젖어도 금방 마르고 시원합니다!
너무 좋아서 깔별로 다 샀어요ㅎ",너무 맘에 들어요 물에 젖어도 금방 마르고 시원합니다 너무 좋아서 깔 별러 다 샀어요,,"금방, 마르고, 물, 별러, 시원하다, 젖다"
딱 찾고 있던 스타일이에요 키가 160이라 조금 길긴 한데 예뻐요,딱 찾고 있던 스타일이에요 키가이라 조금 길긴 한데 예뻐요, 찾다,"길다, 스타일, 이르다, 찾다, 키"
무신사 스탠다드 제품은 스몰도 큰거같아요 그래도 디자인이랑 핏이 이뻐서 자주 입아요,무신사 스탠더드 제품은 스몰도 큰 거 같아요 그래도 디자인이랑 핏이 이뻐서 자주 입아요, 스몰,"디자인, 물다, 스몰, 스탠더드, 제품, 핏"
세일기간에 저렴하게 샀어요 질도 좋고 만족해요,세일 기간에 저렴하게 샀어요 질도 좋고 만족해요," 세일,  저렴하다","기간, 만족하다, 세일, 저렴하다, 질도"
"너무 맘에들어서 다른컬러도 샀어요 
시원하고 편하고 이것만입어요",너무 맘에 들어서 다른 컬러도 샀어요 시원하고 편하고 이것만 입어요,,"들어서다, 시원하다, 컬러, 편하다"
소재 가볍고 시원한 편이라 여름에 입기 좋고 반팔에 매치해서 잘 입고 있어요 약간 스판기도 있어서 편해요 허리가 살짝 컸는데 조여입을 수 있게 조절 단추가 달려있어서 좋았어요 무신사스탠다드 제품들은 믿고 입어요ㅎ,소재 가볍고 시원한 편이라 여름에 입기 좋고 반팔에 매치해서 잘 입고 있어요 약간 스판기도 있어서 편해요 허리가 살짝 컸는데 조여 입을 수 있게 조절 단추가 달려있어서 좋았어요 무신사 스탠더드 제품들은 믿고 입어요, 가볍다,"가볍다, 기도, 단추, 물다, 소재, 스탠더드, 스판, 제품, 조절, 팔"
무신사매장에서 입어보고 구매했어요 엄청얇고 딱 붙는 스타일입니당,무선사 매장에서 입어보고 구매했어요 엄청 얇고 딱 붙는 스타일입니다," 얇다,  매장,  붙다","매장, 무섭다, 붙다, 스타일, 얇다, 입어보다"
"스판이라 편하게 입을 수 있어요ㅎㅎ
길이는 164기준 종아리 2/3 덮는 기장인데 사진은 조금 더 길어보이게 나왔네요
쿨한 느낌의 베이지라서 너무 노란끼 도는 상의 보다는 쿨한 색상의 상의가 잘 어울리는 거 같아요!
장마철에 입기 좋아서 지금 시즌에 딱입니당",스판이라 편하게 입을 수 있어요 길이는 기준 종아리 덮는 기장인데 사진은 조금 더 길어 보이게 나왔네요 쿨한 느낌의 베이지라서 너무 노란 끼 도는 상의보다는 쿨한 색상의 상의가 잘 어울리는 거 같아요 장마철에 입기 좋아서 지금 시즌에 딱입니다," 시즌,  상의","기준, 노랗다, 보다는, 사진, 상의, 색상, 스판, 시즌, 어울리다, 장마철, 종아리, 쿨하다, 편하다"
옷이 좀 길긴 한데 너무 편하게입기 딱 좋은거같아용,옷이 좀 길긴 한데 너무 편하게 입기 딱 좋은 거 같아요,,"길다, 편하다"
배송진짜 빨라요. 근데 사이즈는 좀 커서 S입었어도 됐을거같아요,배송 진짜 빨라요 근데 사이즈는 좀 커서 S 입었어도 됐을 거 같아요, 사이즈,"돼다, 배송, 빠르다, 사이즈, 커서"
배송진짜 빨라요. 근데 사이즈는 좀 커요. S입었어도 됐을거같아요,배송 진짜 빨라요 근데 사이즈는 좀 커요 S 입었어도 됐을 거 같아요," 빠르다,  사이즈","돼다, 배송, 빠르다, 사이즈, 크다"
"원단이 얇고 시원해서 한여름에도 가능합니다
L 사이즈 치고 허리사이즈는 크게 나왔지만 허리사이즈 조절할 수 있어서 괜찮으실 것 같습니다
검정색도 샀는데 검정색보다 원단이 좀 더 얇아요
비오는 날 입고 빗물에 젖어도 30분이면 마름 굿",원단이 얇고 시원해서 한여름에도 가능합니다 L 사이즈 치고 허리 사이즈는 크게 나왔지만 허리 사이즈 조절할 수 있어서 괜찮으실 것 같습니다 검은색도 샀는데 검은색보다 원단이 좀 더 얇아요 비 오는 날 입고 빗물에 젖어도 분이면 마름 굿, 사이즈,"가능하다, 검은색, 마름, 불다, 빗물, 사이즈, 얇다, 원단, 젖다, 한여름, 허리"
"와이프 사줬는데 시원하고 편하다고 잘 입고 있네요
세탁후 변형도 없고 잘 산거 같습니다",와이프 사줬는데 시원하고 편하다고 잘 입고 있네요 세탁 후 변형도 없고 잘 산거 같습니다, 시원하다,"변형도, 사주다, 세탁, 시원하다, 없다, 와이프, 편하다"
이거 사고 검은색 하나 더 샀어요 아아주 맘에 들어요 엄청 편해요,이거 사고 검은색 하나 더 샀어요 아주 맘에 들어요 엄청 편해요," 사고,  하나","검은색, 사고, 편하다, 하나"
사이즈 널널하고 편해서 좋은 것 같아요. 자주 입을 듯.,사이즈 널찍하고 편해서 좋은 것 같아요 자주 입을 듯,,"널찍하다, 사이즈, 편하다"
아주 편하고 좋습니다. 허리 사이즈 조절할 수 있어서 편해요. 그리고 생각보다 회색빛 돌아요.,아주 편하고 좋습니다 허리 사이즈 조절할 수 있어서 편해요 그리고 생각보다 회색빛 돌아요, 돌다,"돌다, 사이즈, 조절, 편하다, 허리"
넉넉한 사이즈라 편해요. 밝은 컬러는 아니지만 무난해요.,넉넉한 사이즈라 편해요 밝은 컬러는 아니지만 무난해요," 편하다,  밝다","넉넉하다, 무난, 밝다, 사이즈, 아니다, 컬러, 편하다"
검정입어보고 너무좋아서 베이지도 샀는데 맘에들어요 그리고 스판이라 활동하기완전편해요,검정 입어보고 너무 좋아서 베이지도 샀는데 맘에 들어요 그리고 스판이라 활동하기 정말 편해요, 스판,"검정, 베이지, 스판, 입어보다, 편하다, 활동"
살짝큰데 너무 예쁘고 좋아요!! 자주 편하게입을 것 같아요,살짝 큰데 너무 예쁘고 좋아요 자주 편하게 입을 것 같아요,,"크다, 편하다"
기장이 좀 길었지만 발목안보이게 다녔어요~ 여름에 그렇게 덥지않고 색감도 딱입니다. 흰티랑 입으면 예뻐요,기장이 좀 길었지만 발목 안 보이게 다녔어요 여름에 그렇게 덥지 않고 색감도 딱입니다 흰 티랑 입으면 예뻐요," 색감,  여름","그렇게, 기장, 덥다, 딱이다, 발목, 보이, 색감, 여름"
"너무 이뻐요, 여름철 입기도 좋고 색상별로 쟁여버렸습니다",너무 이뻐요 여름철 입기도 좋고 색상별로 쟁여버렸습니다, 여름철,"별로, 여름철"
"허리 26 입는데 단추 다 안으로 채워도 조금 크네여
핏 예뻐요 그리고 베이지와 그레이 중간 색 같아용",허리 입는데 단추 다 안으로 채워도 조금 크네요 핏 예뻐요 그리고 베이지와 그레이 중간 색 같아요," 채우다,  크다","그레이, 단추, 베이지, 중간, 채우다, 크다, 허리"
"생각보다 크게 나왔고 스판이라 잘 늘어나요
키-몸무게=100이신분들은 꼭 S사세요",생각보다 크게 나왔고 스판이라 잘 늘어나요 키 몸무게이신 분들은 꼭 S 사세요, 크게,"나오다, 늘어나다, 몸무게, 분, 스판, 크게"
핏도 예쁘고 편해요 소재도 시원해서 너무 좋습니다,핏도 예쁘고 편해요 소재도 시원해서 너무 좋습니다,,"소재, 시원하다, 편하다, 핏"
검정이랑 라이트베이지 둘다 샀는데 같은사이즈인데도 라이트베이지가 살짝 더 커요! 치마는 예쁩니다,검정이랑 라이트 베이지 둘 다 샀는데 같은 사이즈인데도 라이트 베이지가 살짝 더 커요 치마는 예쁩니다," 베이지,  치마","검정, 라이트, 베이지, 사이즈, 치마, 크다"
허리가 보통 사이즈보다 훨씬 크게 나온 것 같으요! 평소에는 작은S 입는데 이거는 xs도 커요 그래도 핏은 예쁩니당,허리가 보통 사이즈보다 훨씬 크게 나온 것 같아요 평소에는 작은 S 입는데 이거는 xs도 커요 그래도 핏은 예쁩니다, 허리,"xs, 나오다, 사이즈, 작다, 크게, 크다, 평소, 핏, 허리"
"카고스커트 하나 입고싶었는데 더워서 못입을까봐 장바구니에 담아두고 엄청 고민했는데 괜히 시간만 낭비한듯...
엉덩이부분 맞고 여름에 입어도 될 천과 허리단추조절까지 맘에 듭니다.편하고 핏도 이뻐서 자주 입을것 같아요.",카고 스커트 하나 입고 싶었는데 더워서 못 입을까 봐 장바구니에 담아두고 엄청 고민했는데 괜히 시간만 낭비한 듯 엉덩이 부분 맞고 여름에 입어도 될 천과 허리 단추 조절까지 맘에 듭니다 편하고 핏도 이뻐서 자주 입을 것 같아요,,"고민, 괜히, 낭비하다, 덥다, 부분, 엉덩이, 여름, 장바구니, 천, 편하다, 핏, 허리"
사이즈가 xs치고는 크게 나온 것 같아여 젤 안쪽으로 해도 허리가 커서 치마가 자꾸 돌아가용! 치마자체는 예쁩니당ㅎㅎ,사이즈가 xs치고는 크게 나온 것 같아요 젤 안쪽으로 해도 허리가 커서 치마가 자꾸 돌아가요 치마 자체는 예쁩니다,,"xs, 나오다, 돌아가다, 사이즈, 안쪽, 자꾸, 자체, 치고는, 치마, 커서, 크게, 허리"
"무신사 요즘 배송 엄청 빠르네요
엄청 얇고 가벼워요
신축성있어서 편하고
밝은색인데 비치지않아서 좋아요
사이즈는 생각보다 살짝 큽니다
상세사이즈보고 라지 시키려다가 m했는데 딱 알맞음 ㅎ",무신사 요즘 배송 엄청 빠르네요 엄청 얇고 가벼워요 신축성 있어서 편하고 밝은색인데 비치지 않아서 좋아요 사이즈는 생각보다 살짝 큽니다 상세 사이즈 보고 라지 시키려다가 m 했는데 딱 알맞음,,"가볍다, 라지, 물다, 밝다, 비치, 사이즈, 상세, 알맞다, 얇다, 은색, 크다"
"얇고 가볍고 밝은데 안비침
여름에 시원하게 잘 입을것같고
소재때문인지 상세사이즈보다 큰느낌!",얇고 가볍고 밝은데 안 비침 여름에 시원하게 잘 입을 것 같고 소재 때문인지 상세 사이즈보다 큰 느낌," 상세,  시원하다,  얇다,  밝다","가볍다, 때문, 밝다, 비침, 사이즈, 상세, 소재, 시원하다, 얇다, 여름"
"엄청 얇고 가벼워요
신축성있어서 편하고
밝은색인데 비치지않아서 좋아요
너무 좋아요!",엄청 얇고 가벼워요 신축성 있어서 편하고 밝은색인데 비치지 않아서 좋아요 너무 좋아요," 가볍다,  얇다","가볍다, 비치, 신축, 얇다, 은색, 편하다"
"무신사 세일기간에 저렴하게 구매했어요.
길이는 살짝 길긴하지만 불편하지는 않아서 그대로 착용하고 있어요.",무신사 세일 기간에 저렴하게 구매했어요 길이는 살짝 길긴 하지만 불편하지는 않아서 그대로 착용하고 있어요," 세일,  착용,  길이","그대로, 기간, 길다, 길이, 물다, 불편하다, 세일, 저렴하다, 착용"
얇아서 시원하고 잘 늘어나서 편하고 아빠 맘에 든 옷ㅋ,얇아서 시원하고 잘 늘어나서 편하고 아빠 맘에 든 옷," 얇다,  늘어나다","늘어나다, 시원하다, 아빠, 얇다, 편하다"
인기상품은 이유가 있네요 다리 길어보이고 더 말라보여용 ㅎㅎ얇고 여름에 입기 좋아요 !! 옷 디테일도 넘 맘에들어요  잘입을게용,인기상품은 이유가 있네요 다리 길어 보이고 더 말라 보여요 얇고 여름에 입기 좋아요 옷 디테일도 너무 맘에 들어요 잘 입을게요, 보이,"길다, 다리, 보이, 보이다, 얇다, 여름, 이유, 인기상, 품다"
색이 진짜 오묘하고 예뻐요 사진보다 실물이 더 맘에들어요 기장은 길지만 애매한거보다 나은것같아요 맘에 듭니다용,색이 진짜 오묘하고 예뻐요 사진보다 실물이 더 맘에 들어요 기장은 길지만 애매한 거보다 나은 것 같아요 맘에 듭니다 욕, 실물,"기장, 길, 나은, 사진, 색, 실물, 애매하다, 오묘하다"
아니 저 고민 한 시간들이 무색할정도로 예뻐서 맘에 들어용,아니 저 고민 한 시간들이 무색할 정도로 예뻐서 맘에 들어요,,"고민, 무색, 아니다"
"보통 치마 s입는데 이제품은 커서 xs를 샀어요 옆에 조절하는 단추가 있어서 줄이면 딱맞아요~
색깔도 흔치않은 색이라 마음에 들어요",보통 치마 s 입는데 이 제품은 커서 xs를 샀어요 옆에 조절하는 단추가 있어서 줄이면 딱 맞아요 색깔도 흔치않은 색이라 마음에 들어요,,"xs, 단추, 맞다, 보통, 색, 색깔, 제품, 조절, 줄이다, 치마, 커서"
"보통 치마는 s입는데 매장에서 입어봤을때 너무 크고 xs가 잘맞아서 주문했어요
Xs도 살짝 허리가 컸는데 옆에 조절하는 단추가 있어서 너무 유용해요 단추 조절하면 딱 맞습니다
길이는 거의 발목까지 오고 배나 엉덩이 너무 부각되지 않아서 잘 입고다니고 있습니당",보통 치마는 s 입는데 매장에서 입어봤을 때 너무 크고 xs가 잘 맞아서 주문했어요 Xs도 살짝 허리가 컸는데 옆에 조절하는 단추가 있어서 너무 유용해요 단추 조절하면 딱 맞습니다 길이는 거의 발목까지 오고 배나 엉덩이 너무 부각되지 않아서 잘 입고 다니고 있습니다," 단추,  엉덩이","길이, 단추, 맞다, 매장, 발목, 보통, 부각, 엉덩이, 유용하다, 조절, 주문, 치마, 크다, 허리"
"키가 큰데 딱 좋은 기장입니다
허리도 조절할수있어 좋고 시원한 재질이라 여름에 딱이네요
편하고 좋아요",키가 큰데 딱 좋은 기장입니다 허리도 조절할 수 있어 좋고 시원한 재질이라 여름에 딱이네요 편하고 좋아요," 편하다,  재질","기장, 시원하다, 여름, 재질, 조절, 크다, 키, 편하다, 허리"
건메탈 색상을 먼저 사고 좋아서 베이지도 샀는데 같은 S 사이즈이지만 베이지가 좀더 넉넉하네요! 너무 예쁜 옷이에요! 길이도 색깔도 디자인도 다 좋습니다!,건에 탈 색상을 먼저 사고 좋아서 베이지도 샀는데 같은 S 사이즈이지만 베이지가 좀 더 넉넉하네요 너무 예쁜 옷이에요 길이도 색깔도 디자인도 다 좋습니다, 색상,"길이, 넉넉하다, 디자인, 먼저, 베이지, 사고, 사이즈, 색깔, 색상"
블랙 사고 베이지도 구매 ㅎㅎ 세일때 살까 고민 엄청하다가 질렀어요. 같이 산 티셔츠랑 톤온톤이 되니까 더 마음에 들어요.,블랙 사고 베이지도 구매 세일 때 살까 고민 엄정하다가 질렀어요 같이 산 티셔츠랑 톤 온 톤이 되니까 더 마음에 들어요, 베이지,"고민, 베이지, 블랙, 사고, 살다, 세일, 엄정하다, 지르다, 톤, 티셔츠"
