Review,Processed_Review,common_keywords_all,common_keywords_3_plus
평소에 XL 주로 입는데 이거는 L가 핏도 좋구 딱 맞더라구요!,평소에 XL 주로 입는데 이거는 L가 핏도 좋고 딱 맞더라고요,,"xl, 가다, 맞다, 주로, 평소, 핏"
확실히 얇진 않아요. 그래서 각이 사는듯! 봄가을초여름까진 잘 입을거같아요,확실히 얇진 않아요 그래서 각이 사는 듯 봄가을 초여름까진 잘 입을 거 같아요, 살다,"가을, 살다, 얇다, 초여름, 확실하다"
가성비 최고 입니다. 사이즈 딱좋네요. 다만 여름에 입기엔 더울것 같습니다.,가성비 최고입니다 사이즈 딱 좋네요 다만 여름에 입기엔 더울 것 같습니다," 덥다,  사이즈","가성비, 덥다, 사이즈, 여름, 최고"
정장 형식으로 입어야 할 일이 생겨서 급하게 구매했는데 좋아요,정장 형식으로 입어야 할 일이 생겨서 급하게 구매했는데 좋아요, 급하다,"급하다, 생기다, 일이, 정장, 형식"
핏 괜찮습니다. 다만 조금 두꺼워요 초가을에 입으면 좋을 것 같아요,핏 괜찮습니다 다만 조금 두꺼워요 초가을에 입으면 좋을 것 같아요,,"두껍다, 초가을"
이뻐요 어디든 잘어울릴것같아요 기본템으로 꼭 ,이뻐요 어디든 잘 어울릴 것 같아요 기본 템으로 꼭,,"기본, 어울리다"
어쩔수없이 긴팔 자켓을 입어야 해서 사게됐는데 여름옷처럼 시원해서 그나마 버틸만하네요,어쩔 수 없이 긴팔 재킷을 입어야 해서 사게 됐는데 여름 옷처럼 시원해서 그나마 버틸만하네요,,"그나마, 버티다, 시원하다, 어쩔, 없이, 여름, 재킷, 처럼, 팔"
예예 이쁩니다 잘입을게요 크기도 잘맞고 많이덥지도않아유,예예 이쁩니다 잘 입을게요 크기도 잘 맞고 많이 덥지도 않아 유,,"덥다, 맞다, 크기"
"한여름 자켓은 어쩔수 없이 더울 수 밖에 없겠지만, 흰티와 회색 체크바지와 매치하면 깔끔하게 떨어집니다. ",한여름 재킷은 어쩔 수 없이 더울 수밖에 없겠지만 흰 티와 회색 체크 바지와 매치하면 깔끔하게 떨어집니다,,"덥다, 떨어지다, 매치, 바지, 밖에, 재킷, 체크, 티, 한여름"
생각보다 많이 시원하진않을꺼 같은데 선물햇는데 맘에들어하네요,생각보다 많이 시원하진 않을 거 같은데 선물했는데 맘에 들어 하네요,,"선물, 시원하다"
"한여름에 못입어요, 기대하면 안되요, 쿨탠다드 슬랙스 두께 생각하고 사면 안됩니다. 전혀 다르게 두꺼워요 대신 두꺼운만큼 핏감은 좋아요, 여름에 무슨 자리에 잠깐 걸치기 위해서 정도 입고 좀 덜더울때 활용해야될것 같아요",한여름에 못 입어요 기대하면 안 돼요 쿨탠다드 슬랙스 두께 생각하고 사면 안됩니다 전혀 다르게 두꺼워요 대신 두꺼운 만큼 핏 감은 좋아요 여름에 무슨 자리에 잠깐 걸치기 위해서 정도 입고 좀 덜 더울 때 활용해야 될 것 같아요, 대신,"감다, 기대하다, 다르다, 대신, 덥다, 사면, 안되다, 여름, 위해, 자리, 전혀, 활용"
옷걸이까지오고 사이즈도 적당하고 너무 좋게 잘 입었어요~~,옷걸이까지 오고 사이즈도 적당하고 너무 좋게 잘 입었어요,,"걸이, 사이즈, 오다, 적당하다"
옷이 잘 맞아요 좋아요 배송 빨라요 팔소매가 약간 길어요,옷이 잘 맞아요 좋아요 배송 빨라요 팔소매가 약간 길어요, 맞다,"맞다, 배송, 빠르다, 소매"
