Review,Processed_Review,keyword
첫째 딸이 직접 골랐는데 촉감이 좋고 편안하다고 하네요.,첫째 딸이 직접 골랐는데 촉감이 좋고 편안하다고 하네요,"직접, 첫째, 고르다, 촉감, 편안하다"
첫째 여름 티셔츠로 사줬는데 좋아하네요. 잘 쓸게요.,첫째 여름 티셔츠로 사줬는데 좋아하네요 잘 쓸게요,"첫째, 쓸다, 사주다, 좋아하다, 티셔츠, 여름"
커버낫 반팔은 폴리가 들어있어 여름에 덥지 않아 정말 좋은 옷인것 같아요,커버나 반팔은 폴리가 들어있어 여름에 덥지 않아 정말 좋은 옷인 것 같아요,"폴리, 덥다, 커버, 여름"
커버낫 옷이 밖에 많이 보여서 관심이 생겨 구매해 봤는데 저렴이한 가격에 기본 티셔츠 임에도 옷이 좋네요! ,커버나 옷이 밖에 많이 보여서 관심이 생겨 구매해 봤는데 저렴이 한 가격에 기본 티셔츠임에도 옷이 좋네요,"저렴, 관심, 밖에, 생기다, 여서, 티셔츠, 커버, 가격, 기본"
커버낫 옷이 밖에 많이 보여서 관심이 생겨 구매해 봤는데 저렴이한 가격에 기본 티셔츠 임에도 옷이 좋네요! 담에 또 구매할거 같아요!,커버나 옷이 밖에 많이 보여서 관심이 생겨 구매해 봤는데 저렴이 한 가격에 기본 티셔츠임에도 옷이 좋네요 담에 또 구매할 거 같아요,"저렴, 관심, 밖에, 생기다, 여서, 티셔츠, 커버, 가격, 기본"
키 150 에 오버핏으로 딱 맞아요. 세탁 후 에도 변형 없어요.,키에 온 버핏으로 딱 맞아요 세탁 후에도 변형 없어요,"버핏, 변형, 세탁, 맞다, 없다"
와이프랑 커플로 입고다닙니다. 시원하고 이뻐요!,와이프랑 커플로 입고 다닙니다 시원하고 이뻐요,"와이프, 커플, 시원하다"
색각보다 두께가 얇아서 하나만입기 애매함 이너로는 괜찮아요,색각보다 두께가 얇아서 하나만 입기 애매함 이너로는 괜찮아요,"색각, 로는, 애매하다, 하나, 두께, 이너, 얇다"
상품설명처럼 지퍼백 같은 포장에 두개가 담겨진 포장으로 왔어요. 오버핏으로 연출도 가능할거 같은 넉넉한 사이즈입니다.,상품설명처럼 지퍼백 같은 포장에 두 개가 담긴 포장으로 왔어요 온 버핏으로 연출도 가능할 거 같은 넉넉한 사이즈입니다,"포장, 담기다, 지퍼, 설명, 연출, 가능하다, 처럼, 상품, 버핏, 넉넉하다"
이 티가 그렇게 좋고 편하다고 해서 사 봤는데 빨리와서 더 기분 좋아요. 빨리 입어보고 싶어요,이 티가 그렇게 좋고 편하다고 해서 사 봤는데 빨리 와서 더 기분 좋아요 빨리 입어보고 싶어요,"빨리, 그렇게, 기분, 입어보다, 오다, 편하다"
솔직히 다른 브랜드 티보다 가격이 싸서 별 기대는 안했는데 웬걸 개이쁘자나ㅠㅠㅜㅠㅜㅜ 솔직히 검은티는 그냥 그럭저럭인데 흰티가 ㄹㅇ진짜 미침 조ㄹ라 이뻐 살까말까 고민한 시간이 아까울정도 ㄷㄷ,솔직히 다른 브랜드 티보다 가격이 싸서 별 기대는 안 했는데 웬걸 개 이쁘잖아 솔직히 검은 티는 그냥 그럭저럭인데 흰 티가 진짜 미침 조라 이뻐 살까 말까 고민한 시간이 아까울 정도,"솔직하다, 기대다, 웬걸, 그럭저럭, 조르다, 티보, 아깝다, 검다, 말다, 미치다"
"배송도 빠르고 옷도 너무 예뻐요! 특히 재질이 진짜 너무 마음에 듬ㅜㅠㅜㅠㅠ 제발 사세요!! 이거 안사면 후회함다 ㄹㅇ S는 딱 엉덩이를 덮는 정도고 제가 원하는 핏이에요 ㅎㅎ 어떻게 이런 가격에 이런옷이 나오는지,,,, 고민은 사치에요 얼른 구매 ㄱㄱ",배송도 빠르고 옷도 너무 예뻐요 특히 재질이 진짜 너무 마음에 듦 제발 사세요 이거 안사면 후회함다 S는 딱 엉덩이를 덮는 정도고 제가 원하는 핏이에요 어떻게 이런 가격에 이런 옷이 나오는지 고민은 사치에요 얼른 구매,"이렇다, 제발, 얼른, 안사면, 사치, 늘다, 특히, 덮다, 후회, 어떻다"
두번째 재구입합니다. 변형 절대 없고 이전 원단보다 더 시원해졌고 강추합니다.,두 번째 재구입합니다 변형 절대 없고 이전 원단보다 더 시원해졌고 강추합니다,"이전, 절대, 강추, 번째, 변형, 원단, 없다, 시원하다"
가성비 대박......기능성과 일반 면티 그 사이 어딘가에 위치한 시원하고 핏 예쁜 티셔츠  저는 주로 출근룩+운동복으로 입습니다☺️,가성비 대박 기능성과 일반 면 티 그 사이 어딘가에 위치한 시원하고 핏 예쁜 티셔츠 저는 주로 출근 룩 운동복으로 입습니다,"위치, 주로, 어딘가, 성과, 운동복, 대박, 기능, 출근, 일반, 티셔츠"
무난템이에요 어디에든 잘 어울려서 좋아요 굿굿,무난 템이에요 어디에든 잘 어울려서 좋아요 굿굿,"에든, 굿굿, 어울리다, 이에요, 무난"
