Review,Processed_Review,keyword
핏이랑 기장이 맘에 들어요!! 아무 옷이랑 잘 어울릴 것 같고요~ 배송도 빠르고 추천합니다,핏이랑 기장이 맘에 들어요 아무 옷이랑 잘 어울릴 것 같고요 배송도 빠르고 추천합니다,"기장, 추천, 빠르다, 어울리다, 배송"
"기장이랑 뒤 트임 딱 적당하구 색도 예쁜데 제가 하비라 그런가 다리에 맞게 삿더니 허리가 쫌 커요,,",기장이랑 뒤트임 딱 적당하고 색도 예쁜데 제가 하비라 그런가 다리에 맞게 샀더니 허리가 좀 커요,"런가, 하비, 다리, 색도, 기장, 트이다, 적당하다, 크다, 맞다, 허리"
가성비 좋아요 코디하기 편하고 만족도 높습니다,가성비 좋아요 코디하기 편하고 만족도 높습니다,"만족도, 높다, 가성비, 코디, 편하다"
허리 24~25고 xs샀는데 살짝 커요. 화이트 색상이라 위에 아무거나 입기 좋아요! 스판끼는 없어서 뻣뻣한데 원래 청 재질이 그러니까 괜찮아요! 허리 살짝 커서 무탠다드 벨트도 샀어요ㅋ,허리 고 xs 샀는데 살짝 커요 화이트 색상이라 위에 아무거나 입기 좋아요 스판기는 없어서 뻣뻣한데 원래 청 재질이 그러니까 괜찮아요 허리 살짝 커서 무탠다드 벨트도 샀어요,"원래, 거나, 뻣뻣하다, 허리, 벨트, 커서, 스판, xs, 화이트, 재질"
슬릿이 있어서 움직임도 편안하고 봄여름가을 너무 덥지않을때 두루 잘입을듯해요,슬릿이 있어서 움직임도 편안하고 봄여름 가을 너무 덥지 않을 때 두루 잘 입을듯해요,"움직임, 슬릿, 편안하다, 가을, 덥다, 여름"
면이라 구김이 잘 가지서 아쉽지만 예뻐요 제 키가 170인데도 생각보다 기장이 길어서 좋았어요,면이라 구김이 잘 가지 설 아쉽지만 예뻐요 제 키가 인데도 생각보다 기장이 길어서 좋았어요,"가지, 아쉽다, 구김, 기장"
"하이웨스트위치라서입으면 길어보여요 굳굳 
잘어울림",하이웨스트 위치라서 입으면 길어 보여요 굳굳 잘 어울림,"굳다, 위치, 웨스트, 하이, 어울림, 라서, 길다, 보이다"
"너무 딱 붙지 않고 입을 수 있어서 좋아요~
기장도 너무 길지 않고 너무 두껍지 않아서 좋아요~",너무 딱 붙지 않고 입을 수 있어서 좋아요 기장도 너무 길지 않고 너무 두껍지 않아서 좋아요,"붙다, 길다, 두껍다, 기장"
너무이뻐요 핏도좋고 질도좋아요 감사합니다 잘입을께요,너무 이뻐요 핏도 좋고 질도 좋아요 감사합니다 잘 입을게요,질도
진짜 치마 모양이 잘 잡혀있어서 핏이 예쁘고 편해요 완전 추천합니다,진짜 치마 모양이 잘 잡혀있어서 핏이 예쁘고 편해요 정말 추천합니다,"잡히다, 모양, 추천, 치마, 편하다"
편하게 입기 좋습니다 신축성 없는 원단이라서 큰 사이즈 L로 주문했는데 많이 크네요 그래도 편해서  다른 색으로 M 사고 싶어요 ㅋㅋ,편하게 입기 좋습니다 신축성 없는 원단이라서 큰 사이즈 L로 주문했는데 많이 크네요 그래도 편해서 다른 색으로 M 사고 싶어요,"크다, 편하다, 주문, 사고, 원단, 신축, 없다, 사이즈"
오프라인 매장 가서 입어보고 예뻐서 구매했어요 어느 옷에나 잘어울려요,오프라인 매장 가서 입어보고 예뻐서 구매했어요 어느 옷에나 잘 어울려요,"오프라인, 매장, 입어보다, 에나, 가다, 어울리다"
"평소 바지 24인치, 44 입는 날씬한 체형인데 XS 적당히 여유있어요. 신축성이 거의 없어서 밥먹으면 딱맞아요ㅜㅜ 엄청 마르신 분들께는 XS도 클 것 같아요
약간 a라인인 줄 알았는데 일자핏이에요~
키 157 기준 종아리 2/3정도 덮어서 좀 줄여서 입으려구요. 사진은 줄이기 전이에요",평소 바지 인치 입는 날씬한 체형인데 XS 적당히 여유 있어요 신축성이 거의 없어서 밥 먹으면 딱 맞아요 엄청 마르신 분들께는 XS도 클 것 같아요 약간 a 라인인 줄 알았는데 열자 핏이에요 키 기준 종아리 정도 덮어서 좀 줄여서 입으려구요 사진은 줄이기 전이에요,"xs, 전이, 열자, 덮어서, 인치, 알다, 먹다, 마르다, 날씬하다, 여서"
귀엽고 딱 맞아요! 아방하지도 않고 좋습니다! 노란끼도 없어서 좋아요,귀엽고 딱 맞아요 아방하지도 않고 좋습니다 노란 끼도 없어서 좋아요,"귀엽다, 노랗다, 없다, 맞다"
