Review,Processed_Review,keyword
무난하게 입기에 너무 좋아요 두께도 좀 있는 편이라 탄탄합니다!,무난하게 입기에 너무 좋아요 두께도 좀 있는 편이라 탄탄합니다,"편이, 두께, 무난, 탄탄하다"
질감 이쁘고 편하게 입기 너무 좋아요 저렴해서 다른색도 사려고 합니다,질감 이쁘고 편하게 입기 너무 좋아요 저렴해서 다른 색도 사려고 합니다,"사려, 저렴하다, 질감, 색도, 편하다"
사이즈 더 늘릴걸 후회했는데 입다보니 자연스럽게 늘어나서 딱 좋습니다! 튼튼하니 좋아요,사이즈 더 늘릴 걸 후회했는데 입다 보니 자연스럽게 늘어나서 딱 좋습니다 튼튼하니 좋아요,"자연, 늘리다, 스럽게, 후회, 늘어나다, 튼튼하다, 사이즈"
한 치수 다운했는데 다행히 맞네요  옷이 크게 나왔습니다  질감 흐릿한색감 어디든 다 어울려요,한 치수 다운로드했는데 다행히 맞네요 옷이 크게 나왔습니다 질감 흐릿한 색감 어디든 다 어울려요,"다행하다, 흐릿, 치수, 다운로드, 질감, 크게, 어울리다, 나오다, 맞다, 색감"
세미오버핏 원하시면 한치수 낮게하는게 나을것같아요 두께감도 적당하고 이뻐요,세미오버핏 원하시면 한 치수 낮게 하는 게 나을 것 같아요 두께감도 적당하고 이뻐요,"낮다, 치수, 세미오버핏, 나다, 원하다, 두께감, 적당하다"
은근 두툼해서 힘있는재질이에요! 뒤에 포인트가 너무 예쁘고 색도 은은한차콜!,은근 두툼해서 힘 있는 재질이에요 뒤에 포인트가 너무 예쁘고 색도 은은한 차콜,"은근, 은은하다, 두툼, 포인트, 색도, 차콜, 이에요, 재질"
두께가 좀 있지만 덥진 않아요 많이 무겁지도 않구요 색깔이 참 이쁩니다,두께가 좀 있지만 덥진 않아요 많이 무겁지도 않고요 색깔이 참 이쁩니다,"차다, 무겁다, 색깔, 덥다, 두께"
보통 라지입는데 오버한게 참 이쁘게 떨어지고 좋아요,보통 라지 입는데 오버한 게 참 이쁘게 떨어지고 좋아요,"차다, 보통, 라지, 떨어지다, 오버"
배송이 생각보다 빨리 와서 좋네요! 사이즈표 보고 한치수 작게 갔는데 훨씬 맘에 들어요,배송이 생각보다 빨리 와서 좋네요 사이즈 표 보고 한 치수 작게 갔는데 훨씬 맘에 들어요,"빨리, 치수, 오다, 보고, 작다, 가다, 배송, 사이즈"
정말 핏 예쁘고 회색 기본템이라 자주 입을거 같아요ㅎㅎ,정말 핏 예쁘고 회색 기본 템이라 자주 입을 거 같아요,"회색, 기본"
"두껍다는 댓글이 많았는데 제 기준 한여름에 못입을 정도는 아닌 것 같아요. 사이즈 L,M중에 고민했는데 M하길 잘했네요. 차콜은 역시 피그먼트가 이쁘네요 굳",두껍다는 댓글이 많았는데 제 기준 한여름에 못 입을 정도는 아닌 것 같아요 사이즈 LM 중에 고민했는데 M하길 잘했네요 차콜은 역시 피그먼트가 이쁘네요 굳,"lm, 댓글, 기준, 굳다, 많다, 고민, 한여름, 차콜, 아니다, 두껍다"
핏이 너무 이쁘고 색감도 맘에 드네요 몸이 좋아보이는거 같아요 L로 사길 잘했습니다,핏이 너무 이쁘고 색감도 맘에 드네요 몸이 좋아 보이는 거 같아요 L로 사길 잘했습니다,"보이다, 색감"
"적당히 길어서 좋아요, 여름에 더울거같긴한데 짱짱해서 좋네요",적당히 길어서 좋아요 여름에 더울 거 같긴 한데 짱짱해서 좋네요,"짱짱하다, 덥다, 여름, 적당하다"
사이즈는 적당히 크면서 색상도 너무 맘에 들어요,사이즈는 적당히 크면서 색상도 너무 맘에 들어요,"크다, 적당하다, 색상, 사이즈"
무난무난 무지티 오버핏이여서 어깨 넓어보여서 좋습니다,무난 무난 무지 티 오버핏이여서 어깨 넓어 보여서 좋습니다,"여서, 무난, 넓다, 무지, 오버핏, 어깨"
깡님추천으로 샀는데 핏이랑 색감 좋네요 잘입을게요,깡님 추천으로 샀는데 핏이랑 색감 좋네요 잘 입을게요,"추천, 색감"
핏 진짜 미쳤어요ㅋㅋ어깨 엄청 넓어졌네요 만족합니다,핏 진짜 미쳤어요 어깨 엄청 넓어졌네요 만족합니다,"넓어지다, 미치다, 어깨, 만족하다"
이번 여름에 입을 반팔티 구매한것들 중 어깨 넓어보이는 효과가 제일 좋은 것 같네요. 어디에 입어도 무난해서 좋습니다.,이번 여름에 입을 반팔 티 구매한 것들 중 어깨 넓어 보이는 효과가 제일 좋은 것 같네요 어디에 입어도 무난해서 좋습니다,"효과, 제일, 넓다, 보이다, 어깨, 무난, 여름"
오버핏으로 나와서 M사이즈로 주문했는데도 좀 큰감이 있습니다. 그래도 재질도 든든하고 너무 크진 않은거 같아서 좋아요. 잘입겠습니다.,온 버핏으로 나와서 M사이즈로 주문했는데도 좀 큰 감이 있습니다 그래도 재질도 든든하고 너무 크진 않은 거 같아서 좋아요 잘 입겠습니다,"크다, 든든하다, 주문, 나오다, 버핏, 재질, 사이즈"
딱 돈값하는 무난한 옷인거 같습니다 일단 재질이 좋고 입기에 편해요 반면에 목 넣는 부분이 좀 작아서 입을때는 불편할수도 있을거 같네요,딱 돈값 하는 무난한 옷인 거 같습니다 일단 재질이 좋고 입기에 편해요 반면에 목 넣는 부분이 좀 작아서 입을 때는 불편할 수도 있을 거 같네요,"돈값, 반면, 불편하다, 수도, 작다, 부분, 넣다, 무난, 편하다, 재질"
색깔별로 다 사고싶어요 피그먼트 티셔츠 색감이 너무 좋습니다,색깔별로 다 사고 싶어요 피그먼트 티셔츠 색감이 너무 좋습니다,"사고, 별로, 색깔, 티셔츠, 피그먼트, 색감"
