Review,Processed_Review,keyword
작년뷰터 살까말까 하다가 구냥삿어요 ㅠ 근데 진작살걸.. 이뿌네요 배송도 짱빠름 엉덩이덮는길이 스트링조절해서 이뿌게입을게여,작년부터 살까 말까 하다가 구냥 샀어요 근데 진작 살걸 이쁘네요 배송도 짱빠름 엉덩이 덮는 길이 스트링 조절해서 이쁘게 입을게요,"덮다, 엉덩이, 진작, 살걸, 작년, 길이, 조절, 말다, 근데, 살다"
상품 디자인도 맘에들고 퀄리티도 괜찮은거 같아요,상품 디자인도 맘에 들고 퀄리티도 괜찮은 거 같아요,"퀄리티, 상품, 디자인"
마뗑킴 코팅 점퍼 사고 싶었는데 무신사에서 저렴하게 잘샀네요,마뗑킴 코팅 점퍼 사고 싶었는데 무신사에서 저렴하게 잘 샀네요,"무신, 코팅, 점퍼, 사고, 저렴하다, 마뗑킴"
완전 자주 입어요 편하게 입기 딱이고 재질도 좋습니다😉,완전 자주 입어요 편하게 입기 딱이고 재질도 좋습니다,"딱이다, 편하다, 재질"
역시 마뗑킴이네요 패딩도 예쁘고 좋았는데 바람막이 디자인도 예쁘고 색상은 화면보다 더 마음에 들었어요,역시 마뗑킴이네요 패딩도 예쁘고 좋았는데 바람막이 디자인도 예쁘고 색상은 화면보다 더 마음에 들었어요,"뗑킴, 패딩, 화면, 색상, 바람막이, 디자인"
얇아서 초여름 아우터로 들고 다니기 좋고 레더처럼 보이지만 레더가 아니어서 더 매력이 있습니다,얇아서 초여름 아우터로 들고 다니기 좋고 레더처럼 보이지만 레더가 아니어서 더 매력이 있습니다,"레더, 초여름, 보이, 아우터, 매력, 처럼, 아니다, 얇다"
엄청 힘해보여서 맘에 듭니다 가격도 이정도면 합리적인거 같아요 얼마나 입으려나 싶었는데 오래 입을 것 같네요,엄청 힘 해 보여서 맘에 듭니다 가격도 이 정도면 합리적인 거 같아요 얼마나 입으려나 싶었는데 오래 입을 것 같네요,"합리, 여서, 오래, 가격"
생각보다 더더 크긴해요...! 그런데 역시 재질이 특이해서 넘예뻐요,생각보다 더더 크긴 해요 그런데 역시 재질이 특이해서 너무 예뻐요,"더더, 특이하다, 크다, 재질"
적당한 오버핏에 간절기 용으로 딱 이에요~~ 광택이 과할까봐 걱정했는데 고급스럽게 과하지 않게 이뻐요!!! 지금은 덥고 초가을부터 입으면 될꺼같아요^^ ,적당한 온 버핏에 간절기 용으로 딱이에요 광택이 과할까 봐 걱정했는데 고급스럽게 과하지 않게 이뻐요 지금은 덥고 초가을부터 입으면 될 거 같아요,"스럽게, 초가을, 고급, 걱정, 덥다, 딱이다, 광택, 적당하다, 간절기, 버핏"
생각보다 덜 비닐같고 완존 마음에 들어요 배송도 빨랐고 꼼꼼했어요!! 더 더워지기전에 많이 입을거같애용,생각보다 덜 비닐 같고 완존 마음에 들어요 배송도 빨랐고 꼼꼼했어요 더 더워지기 전에 많이 입을 거 같아요,"완존, 더워지다, 꼼꼼하다, 비닐, 빠르다, 배송"
재질이 비닐같을까봐 고민 많이하다가 샀는데 너무 이뻐요!!! 더 빨리 살걸..,재질이 비닐 같을까 봐 고민 많이 하다가 샀는데 너무 이뻐요 더 빨리 살걸,"살걸, 빨리, 비닐, 고민, 재질"
진짜 너무너무예뻐요  주변에서 다 빌려달라고 난리에욬ㅋㅋ,진짜 너무너무 예뻐요 주변에서 다 빌려달라고 난리에요,"주변, 달라, 빌리다, 난리"
너무 이쁘네요.. 두께도 앏아서 간절기에 입기 좋을거같아요! 핏도 굿~~,너무 이쁘네요 두께도 알아서 간절기에 입기 좋을 거 같아요 핏도 굿,"두께, 알다, 간절기"
마뗑킴 코팅 점퍼 잘 받았습니다~ 가을에 잘 입을께요,마뗑킴 코팅 점퍼 잘 받았습니다 가을에 잘 입을게요,"점퍼, 코팅, 받다, 가을, 마뗑킴"
라이더 스타일이면서 바람막이 겸 입고싶어서 구매했어요 ㅎㅎ,라이더 스타일이면서 바람막이 겸 입고 싶어서 구매했어요,"라이더, 이면, 스타일, 바람막이"
예뻐요 오버핏으로 좋아요 4계절내내 입기 좋을듯해요,예뻐요 온 버핏으로 좋아요 계절 내내 입기 좋을듯해요,"내내, 계절, 버핏"
남여 공용이라 키크면 팔길이가 좀 짧을순있는데 입을만 합니다,남녀 공용이라 키 크면 팔 길이가 좀 짧을 순 있는데 입을만합니다,"길이, 짧다, 공용, 남녀, 크다"
이 가격에 이정도 상품을 받을 수 있어서 좋아요 자주 이용 할게요,이 가격에 이 정도 상품을 받을 수 있어서 좋아요 자주 이용할게요,"이용, 상품, 받다, 가격"
무난한 기본 제품입니다. 핏 예쁘고 좋아요. 추천해요.,무난한 기본 제품입니다 핏 예쁘고 좋아요 추천해요,"기본, 무난, 추천, 제품"
날씨가 애매해서 입고 나가지는 못했지만 옷은 ㄴㅁ 예쁨,날씨가 애매해서 입고 나가지는 못했지만 옷은 예쁨,"애매하다, 날씨"
사이즈는 조금 오버하긴 한데 사이드에 있는 스트링 땡기면 되고 디자인은 너무너무 이뻐요.,사이즈는 조금 오버하긴 한데 사이드에 있는 스트링 당기면 되고 디자인은 너무너무 이뻐요,"사이드, 당기다, 오버, 스트링, 디자인, 사이즈"
"봄,가을에 유용하게 입겠어요 소매통이커서 약간불편하지만 핏은이쁘네요",봄가을에 유용하게 입겠어요 소매통이 커서 약간 불편하지만 핏은 이쁘네요,"커서, 불편하다, 소매통, 유용하다"
넉넉하고 적당히 얇아서 봄 옷으로 딱 맞아서 많이 입었어요,넉넉하고 적당히 얇아서 봄옷으로 딱 맞아서 많이 입었어요,"봄옷, 넉넉하다, 적당하다, 맞다, 얇다"
"봄,가을에 입기좋아요. 흰색도사고싶네요ㅎ 활용도가 좋아요",봄가을에 입기 좋아요 흰색도 사고 싶네요 활용도가 좋아요,"용도, 흰색, 사고"
친구 선물로 사줬어요 엄청 맘에든데요 봄부터 가을까지 가넝,친구 선물로 사줬어요 엄청 맘에 든 데요 봄부터 가을까지 가농,"가농, 데요, 친구, 사주다, 선물, 가을"
"어디든 휘뚜루 마뚜루 입기 좋아요 배송도 빨라여 ,밤에 입습니다 주로",어디든 휘뚜루마뚜루 입기 좋아요 배송도 빨라요 밤에 입습니다 주로,"주로, 휘뚜루마뚜루, 빠르다, 배송"
 어디든 휘뚜루마뚜루 입고다니기 좋아요 배송도 빠릅니다  강추,어디든 휘뚜루마뚜루 입고 다니기 좋아요 배송도 빠릅니다 강추,"강추, 휘뚜루마뚜루, 빠르다, 배송"
광택감이 있어 포인트가 되고 오버핏으로 이뻐요,광택감이 있어 포인트가 되고 온 버핏으로 이뻐요,"광택, 포인트, 버핏"
비닐비닐한데 재질 좋고 가볍고 유광이지만 예쁩니다,비닐 비닐 한데 재질 좋고 가볍고 유광이지만 예쁩니다,"비닐, 유광, 가볍다, 재질"
봄 가을에 입기 딱 좋을 것 같아요 얇은 느낌이 좋고 유광이 생각보다 예쁩니다,봄 가을에 입기 딱 좋을 것 같아요 얇은 느낌이 좋고 유광이 생각보다 예쁩니다,"유광, 가을, 얇다"
